"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"10006344","X","08/02/2010","RESI","2300 Normandy Dr","Greendale","Greendale","106","181","$149,900","3","3 (3 0)","2,016","0.1890","62","REED"
"90054913","X","07/16/2010","RESI","2942 Arlmont Dr","Bel-Nor","Normandy","106","267","$154,900","3","2 (1 1)","1,566","0.1720","68","BLAS"
"10000499","X","07/04/2010","RESI","7532 Marillac Dr","Greendale","Normandy","106","180","$159,500","5","2 (2 0)","","0.1550","79","RMMG01"
"10003497","X","06/19/2010","RESI","2954 Clearview Dr","Bel-Nor","Bel-nor","106","90","$164,900","3","1 (1 0)","1,952","0.1720","91","CBG 25"
"10018816","X","06/29/2010","RESI","7341 Overbrook Dr","Pasadena Hills","Pasadena Hills","106","92","$169,000","3","2 (1 1)","1,502","0.2290","69","MCAR03"
"10018829","X","06/29/2010","RESI","3720 Oakmount Ave","Normandy","Normandy","106","92","$178,500","3","2 (2 0)","1,820","0.1350","90","CBG 06"
"10018089","X","07/24/2010","RESI","7321 Winchester Dr","Pasadena Hills","Pasadena Hills","106","121","$179,000","3","2 (1 1)","1,813","0.1600","89","CBG 05"
"90038996","X","07/07/2010","RESI","54 Bellerive Acres","Bellerive","Bellerive","106","378","$349,000","4","3 (2 1)","","0.5760","82","MCAR03"
"10025073","X","07/22/2010","RESI","6562 Leschen Ave","Hillsdale","Wellston","121","36","$10,000","3","1 (1 0)","728","0.1060","90","CBG 06"
"90035625","X","06/04/2010","RESI","1806 James A Harvey Lane","Wellston","St Louis","121","313","$45,000","2","2 (1 1)","864","0.0840","95","BISR01"
"10032006","X","08/19/2010","RESI","6322 Audrey Ave","Wellston","Wellston","121","43","$120,000","3"," (0 0)","2,352","0.2300","15","BRID01"
"10014943","X","06/10/2010","RESI","6814 Chamberlain Ct","University City","University City","136","0","$30,000","3","2 (2 0)","950","0.2130","63","SBRE01"
"10013521","X","06/06/2010","RESI","1468 North And South Rd","University City","University City","136","92","$40,000","3","1 (1 0)","975","0.1670","68","SLMR01"
"90056656","X","06/05/2010","RESI","1095 Pennsylvania Ave","University City","University City","136","171","$44,000","2","1 (1 0)","896","0.1100","95","REGO03"
"10025537","X","08/05/2010","RESI","6517 Plymouth Ave","University City","University City","136","103","$48,000","3","1 (1 0)","816","0.1000","104","NCKI01"
"10001853","X","06/30/2010","RESI","1308 Eastover Ave","University City","University City","136","284","$49,900","2"," (0 0)","972","0.2070","90","CORN03"
"10014538","X","07/11/2010","RESI","1245 Eastover Ave","University City","University City","136","4","$59,000","2","1 (1 0)","1,168","0.3100","88","RMXR04"
"90046311","X","06/30/2010","RESI","7730 How Ave","University City","University City","136","299","$64,900","1","1 (1 0)","972","0.1220","93","RMXP01"
"90011375","X","07/04/2010","RESI","8238 Montreal Dr","University City","St Louis","136","369","$64,900","2","1 (1 0)","970","","52","CHAR01"
"10020906","X","06/06/2010","RESI","6733 Plymouth Ave","University City","University City","136","61","$69,500","2","1 (1 0)","916","0.1690","68","PERB01"
"10013332","X","08/01/2010","RESI","8350 Orchard Ave","University City","St Louis","136","149","$69,900","2","1 (1 0)","972","0.1430","78","REGO01"
"10014306","X","06/08/2010","RESI","8326 Orchard Ave","University City","University City","136","90","$74,900","2","1 (1 0)","935","0.1460","76","RLXG01"
"10011821","X","08/29/2010","RESI","6770 Chamberlain Ave","University City","University City","136","182","$75,800","3","2 (1 1)","1,242","0.1300","90","RMXR02"
"10028241","X","08/07/2010","RESI","1414 Coolidge Dr","University City","University City","136","188","$79,000","2","2 (1 1)","1,089","0.1410","66","SWHR01"
"10036312","X","07/31/2010","RESI","7588 Melrose Ave","University City","University City","136","41","$79,900","2","1 (1 0)","","0.1840","71","KWRW01"
"10005393","X","07/28/2010","RESI","6834 Melrose Ave","University City","University City","136","180","$79,900","3","1 (1 0)","936","0.1100","69","CBG 12"
"90050254","X","08/30/2010","RESI","1221 Mount Olive Ave","University City","University City","136","333","$79,900","3","1 (1 0)","892","0.1030","104","SWHR01"
"10025500","X","07/30/2010","RESI","6904 Corbitt Ave","University City","University City","136","96","$83,000","2","1 (1 0)","912","0.0910","64","HAMI01"
"90062557","X","08/31/2010","RESI","1446 Coolidge Dr","University City","University City","136","235","$84,990","3","2 (2 0)","900","0.2090","67","JADR01"
"10019576","X","07/30/2010","RESI","1150 Ursula Ave","University City","University City","136","120","$89,900","3","1 (1 0)","1,248","0.1150","78","EXSL01"
"10004339","X","07/04/2010","RESI","8617 Rowland Dr","University City","University City","136","153","$89,900","3","2 (2 0)","1,341","0.1720","65","GHRE01"
"10003998","X","07/18/2010","RESI","6938 Corbitt Ave","University City","University City","136","178","$89,900","2","1 (1 0)","768","0.0910","63","EXPE01"
"10012624","X","08/31/2010","RESI","6549 BARTMER Ave","University City","University City","136","107","$92,500","3","2 (1 1)","1,297","0.1010","110","RMXR03"
"10008342","X","08/30/2010","RESI","6955 Etzel Ave","University City","University City","136","200","$92,500","2","1 (1 0)","1,014","0.0920","65","CBPR01"
"10007331","X","08/03/2010","RESI","1729 Gulf Dr","Vinita Park","St Louis","136","147","$93,500","4","2 (2 0)","1,040","0.1890","64","CMBL01"
