"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"75128","S","05/03/2013","RESI","4019 MAGNOLIA","","St Louis","","0","$45,000","3","2 (1 1)","1,344","0.0000","","ABERNATHY"
"74982","S","05/17/2013","RESI","4178 Robert Koch Hospital Rd","","St Louis","","0","$144,900","3","2 (2 0)","2","0.1700","","REFS01"
"12067566","S","05/20/2013","RESI","10137 Green Valley Dr","Unincorporated","St Louis","5","97","$22,500","3","2 (1 1)","1,066","0.1800","53","CSRG01"
"13010420","S","04/25/2013","RESI","2615 Avie","Jennings","Jennings","16","3","$2,750","2","1 (1 0)","992","","79","EXER01"
"13028277","S","06/14/2013","RESI","7300 Harney Ave","Jennings","St Louis","16","28","$3,000","3","1 (1 0)","952","0.1100","96","RNFK01"
"12069112","S","05/20/2013","RESI","2911 Glade Ave","Jennings","St Louis","16","87","$3,500","2","1 (1 0)","876","0.4600","77","CBG 05"
"12035444","S","06/19/2013","RESI","7105 Lamont Dr","Flordell Hills","Flordell Hills","16","202","$3,500","2","2 (1 1)","702","0.1500","79","KWRC01"
"12068549","S","05/24/2013","RESI","5239 Hamilton Ave","Jennings","St Louis","16","163","$4,600","2","1 (1 0)","725","0.0700","86","PHRR01"
"13006486","S","05/21/2013","RESI","5655 Hodiamont Ave","Jennings","St Louis","16","101","$6,000","2","1 (1 0)","840","0.1500","63","PRPT01"
"13002908","S","04/04/2013","RESI","6375 Lillian Ave","Jennings","St Louis","16","10","$6,400","4","1 (1 0)","1,512","0.1700","","MCNR01"
"13024686","S","05/17/2013","RESI","7200 Calvin Ave","Flordell Hills","St Louis","16","4","$7,500","2","1 (1 0)","784","0.1100","92","CBG 06"
"13021620","S","06/19/2013","RESI","2601 Winfred Ave","Jennings","St Louis","16","39","$9,000","3","1 (1 0)","","0.1580","76","MICA01"
"13021452","S","06/13/2013","RESI","5258 Helen Ave","Jennings","St Louis","16","10","$9,501","2","1 (1 0)","720","0.1100","65","XELT01"
"13023958","S","06/14/2013","RESI","7020 Paisley Dr","Flordell Hills","St Louis","16","16","$10,000","2","1 (1 0)","792","0.1310","78","GLDR01"
"13000923","S","05/10/2013","RESI","5259 Hodiamont Ave","Jennings","St Louis","16","113","$10,010","2","1 (1 0)","912","0.0900","79","ONES01"
"13021752","S","06/17/2013","RESI","7122 Dawson Place","Jennings","St Louis","16","7","$11,000","2","1 (1 0)","886","0.1390","76","GLDR01"
"12028522","S","04/26/2013","RESI","2502 Mclaran Ave","Jennings","Jennings","16","330","$12,000","2","1 (1 0)","928","0.1300","61","RMXR02"
"13004346","S","05/08/2013","RESI","5514 Mclaran Ave","Country Club Hills","St Louis","16","17","$12,850","3","2 (2 0)","1,348","0.1400","62","XELT01"
"13025132","S","05/22/2013","RESI","2611 Solway Ave","Jennings","St Louis","16","0","$13,000","2","1 (1 0)","816","0.4630","61","PRUA14"
"13010249","S","04/28/2013","RESI","5604 Leverette Ave","Country Club Hills","St Louis","16","24","$13,500","2","1 (1 0)","750","0.0890","97","RNST01"
"13018609","S","05/31/2013","RESI","2604 Avie Dr","Jennings","St Louis","16","24","$14,000","2","1 (1 0)","","","73","CBG 06"
"12045353","S","05/17/2013","RESI","7156 Garesche Ave","Jennings","Jennings","16","676","$14,000","2","2 (2 0)","1,158","0.1610","68","CBG 06"
"13004156","S","05/31/2013","RESI","8343 Osborn Dr","Jennings","St Louis","16","32","$14,400","2","1 (1 0)","936","0.1600","70","REOX01"
"13017969","S","06/17/2013","RESI","2537 Shannon Ave","Jennings","Jennings","16","55","$14,538","3","2 (2 0)","1,040","0.3470","68","RERR01"
"13010575","S","06/20/2013","RESI","7030 Roslyn","Flordell Hills","St Louis","16","21","$15,000","2","1 (1 0)","","0.0000","79","REED"
"13020649","S","05/21/2013","RESI","7056 Idlewild Ave","Jennings","St Louis","16","14","$15,150","3","1 (1 0)","1,234","0.1460","88","SLEC13"
"13009615","S","05/02/2013","RESI","1912 GRAPE Ave","Jennings","St Louis","16","69","$17,000","2","1 (1 0)","910","0.1740","86","RMXP01"
"13011018","S","05/09/2013","RESI","9440 Dawn Ct","Jennings","St Louis","16","42","$18,000","3","1 (1 0)","1,075","0.1400","64","CBG 06"
"13009569","S","04/12/2013","RESI","2646 Terrace","Jennings","St Louis","16","31","$20,000","3","2 (2 0)","1,565","","113","CBG 07"
"13030838","S","06/21/2013","RESI","3020 Solway Ave","Jennings","St Louis","16","29","$20,350","3","1 (1 0)","912","0.2250","62","HAMI01"
"13027640","S","06/19/2013","RESI","9038 Ellison","Jennings","Jennings","16","109","$21,000","2","1 (1 0)","840","0.1540","61","ALIR01"
"13011234","S","04/08/2013","RESI","5604 Albia Terr","Jennings","St Louis","16","27","$23,000","3","2 (2 0)","988","0.1920","61","PRUA02"
"13009679","S","04/05/2013","RESI","30 Jendale","Jennings","St Louis","16","12","$24,500","3","1 (1 0)","1,222","0.1990","63","CBG 06"
"13000851","S","04/16/2013","RESI","8330 Willett Ave","Jennings","St Louis","16","53","$28,000","2","1 (1 0)","936","0.1300","67","ONES01"
"13007895","S","05/29/2013","RESI","2557 Shirley Ave","Jennings","St Louis","16","82","$29,000","3","2 (1 1)","1,014","0.1200","64","RMXR01"
"13010481","S","06/06/2013","RESI","9420 Bagley","Jennings","St Louis","16","47","$30,805","2","1 (1 0)","952","","","MCNR01"
"13016905","S","06/17/2013","RESI","1124 Renshaw","Ferguson","St Louis","16","52","$33,799","3","1 (1 0)","936","0.2100","64","RHSS01"
"13012524","S","05/20/2013","RESI","7501 Jenwood Ave","Country Club Hills","St Louis","16","51","$34,900","2","1 (1 0)","1,120","0.1150","77","MEYR01"
"13003046","S","04/25/2013","RESI","10313 Earl","Unincorporated","St Louis","31","68","$3,900","3","1 (1 0)","770","0.1500","63","CBG 06"
"13010726","S","05/29/2013","RESI","432 Thrift Ave","Riverview","St Louis","31","75","$5,000","1","2 (1 1)","1,000","0.1900","90","RNST02"
"13021120","S","05/10/2013","RESI","10012 Pepper","Unincorporated","St Louis","31","10","$6,200","0","2 (1 1)","1,144","0.2590","62","HSEP01"
"13020989","S","06/07/2013","RESI","10749 Spring Garden Dr","Unincorporated","St Louis","31","19","$9,222","3","1 (1 0)","891","0.1400","54","RLXG01"
"13023431","S","06/19/2013","RESI","10340 Duke","Unincorporated","St Louis","31","59","$10,375","3","1 (1 0)","","0.1490","64","MNRE01"
"12052095","S","04/02/2013","RESI","10716 Spring Garden","Unincorporated","St Louis","31","68","$11,000","3","1 (1 0)","927","0.1400","62","REOX01"
"13013246","S","05/06/2013","RESI","33 Westdell Dr","Dellwood","St Louis","31","14","$11,600","2","1 (1 0)","864","0.1790","66","GLDR01"
"13013199","S","04/29/2013","RESI","10434 Olney","Dellwood","St Louis","31","13","$12,000","3","2 (1 1)","912","0.1800","57","RERR01"
"12066974","S","06/17/2013","RESI","10547 Prestwick Dr","Unincorporated","St Louis","31","196","$12,500","3","1 (1 0)","1,140","0.1900","66","CBG 06"
"13004511","S","05/10/2013","RESI","10236 Royal","Unincorporated","St Louis","31","58","$12,566","3","2 (1 1)","","0.1600","52","REED"
"13010904","S","04/09/2013","RESI","10118 Monarch Dr","Unincorporated","St Louis","31","5","$12,600","3","2 (1 1)","950","0.1560","61","GLDR01"
"12063320","S","04/11/2013","RESI","10725 SPRING GARDEN Dr","Unincorporated","St Louis","31","156","$13,000","3","1 (1 0)","927","0.1500","62","RMXP01"
"13012651","S","05/14/2013","RESI","9923 Jeffrey Dr","Riverview","St Louis","31","356","$13,211","4","2 (1 1)","1,219","0.1720","70","MCVY01"
"12069849","S","05/24/2013","RESI","10556 Count","Unincorporated","St Louis","31","30","$13,600","3","2 (1 1)","888","0.3800","60","KWRW01"
"13029068","S","06/07/2013","RESI","9836 Lorna","Unincorporated","St Louis","31","5","$14,000","2","1 (1 0)","796","0.1750","68","CBG 06"
"12068560","S","04/17/2013","RESI","10151 Newbold Dr","","St Louis","31","34","$14,000","2","1 (1 0)","1,046","0.1500","67","PTRH01"
"12068242","S","04/11/2013","RESI","10753 Spring Garden Dr","Unincorporated","St Louis","31","53","$14,800","3","1 (1 0)","1,344","0.1400","62","PTRH01"
"13028523","S","05/21/2013","RESI","10507 Green Slope","Unincorporated","St Louis","31","181","$15,000","3","2 (1 1)","","0.5400","66","HRSR01"
"13019338","S","05/02/2013","RESI","1733 Kappel Ave","Unincorporated","St Louis","31","11","$15,000","3","1 (1 0)","912","0.2480","66","BRKO"
"13016052","S","05/08/2013","RESI","10408 Durness Dr","Unincorporated","St Louis","31","20","$15,000","3","1 (1 0)","942","0.1400","61","CBG 31"
