"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"19035072","S","06/27/2019","RESI","985 5th Plaza","Florissant","Florissant","47","6","$136,000","3","2 (1 1)","1,078","0.2000","56","CBG 12"
"19016099","S","04/17/2019","RESI","2430 6th Lane","Florissant","Florissant","47","1","$80,000","3","2 (1 1)","1,216","0.1720","59","KWRW01"
"19049686","S","06/13/2019","RESI","15635 92nd Ave","Unincorporated","Florissant","47","0","$137,500","3","2 (2 0)","1,178","0.1850","39","KWSW01"
"19025774","S","05/28/2019","RESI","4015 96th Ave","Unincorporated","Florissant","47","42","$143,000","3","4 (4 0)","1,293","0.2800","37","CBG 15"
"18083375","S","04/03/2019","RESI","4014 96th Ave","Unincorporated","Florissant","47","79","$87,000","3","2 (2 0)","820","","37","BDRL01"
"18083427","S","05/01/2019","RESI","10239 Abdell Dr","Unincorporated","St Louis","316","95","$235,000","3","3 (2 1)","2,042","0.2760","48","MAGN01"
"19030886","S","06/06/2019","RESI","75 Aberdeen Place","Clayton","Clayton","226","45","$969,000","4","3 (2 1)","3,786","0.2670","109","MCFE01"
"19018068","S","05/15/2019","RESI","7519 Abingdon Way Ct","Unincorporated","St Louis","332","2","$287,000","3","3 (2 1)","1,505","0.2000","29","STRA01"
"19027161","S","05/30/2019","RESI","520 Acorn","Crestwood","St Louis","316","5","$199,500","3","2 (1 1)","1,040","0.1640","63","CRIR01"
"19030396","S","05/30/2019","RESI","8319 Acorn Ave","Unincorporated","St Louis","271","5","$220,000","3","3 (2 1)","1,592","0.1791","18","PLAT01"
"19023788","S","05/01/2019","RESI","1250 Acredale","Florissant","Florissant","64","20","$114,900","3","1 (1 0)","960","0.2040","62","REGO05"
"19019828","S","06/17/2019","RESI","647 East Adams","Kirkwood","Kirkwood","196","30","$583,750","4","4 (3 1)","2,518","0.1600","5","CBG 15"
"19019017","S","06/04/2019","RESI","2360 Addie Ave","Overland","St Louis","91","25","$92,000","3","1 (1 0)","884","0.1470","74","JNAH01"
"19014404","S","04/08/2019","RESI","2357 Addie Ave","Overland","Overland","91","4","$115,000","2","1 (1 0)","1,202","0.1900","83","KWRC01"
"18074580","S","05/16/2019","RESI","1107 Addison","Bellefontaine Neighbors","St Louis","31","217","$52,460","3","1 (1 0)","912","0.1450","67","WBRS01"
"19006232","S","04/30/2019","RESI","3539 Adie Rd","St. Ann","St Ann","76","14","$101,374","3","1 (1 0)","864","0.1400","64","CBG 03"
"19024220","S","05/15/2019","RESI","3263 Adie Rd","St. Ann","St Ann","76","2","$130,000","3","2 (1 1)","1,000","","55","ULTM01"
