"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"17025975","S","05/16/2017","RESI","1000 5th Plaza","Florissant","Florissant","47","14","$90,000","3","2 (1 1)","1,078","0.1750","55","RDKY02"
"17023076","S","05/31/2017","RESI","745 5th Plz","Florissant","Florissant","47","55","$76,000","4","2 (1 1)","1,106","0.1730","58","FOWL01"
"17032959","S","06/23/2017","RESI","1503 79th St","University City","St Louis","136","13","$45,000","2","1 (1 0)","864","0.2070","67","DCKI01"
"16082643","S","06/30/2017","RESI","15646 92nd Ave","Florissant","Florissant","47","133","$72,000","3","2 (2 0)","","","39","CRTN01"
"17011230","S","05/05/2017","RESI","15522 95th Ave","Unincorporated","Florissant","47","49","$68,000","3","2 (2 0)","852","0.1900","36","BHSP13"
"16079810","S","04/11/2017","RESI","15568 97th Ave","Unincorporated","Florissant","47","100","$95,900","3","2 (2 0)","1,222","0.2300","36","CBG 06"
"17016105","S","04/07/2017","RESI","950 Abbeville Dr","University City","University City","136","17","$157,050","2","2 (1 1)","1,735","0.1870","66","CBG 25"
"17014419","S","04/27/2017","RESI","307 Abbey Point Ct","Unincorporated","Oakville","332","5","$442,500","4","4 (3 1)","3,590","0.3400","18","BHSP01"
"16077927","S","04/11/2017","RESI","57 Aberdeen Place","Clayton","Clayton","226","13","$950,000","4","4 (3 1)","","0.1780","94","DIEL01"
"16078987","S","04/17/2017","RESI","32 Aberdeen Place","Clayton","Clayton","226","69","$819,000","4","4 (3 1)","2,850","0.1840","102","MADA01"
"17030443","S","06/05/2017","RESI","48 Aberdeen Place","Clayton","Clayton","226","7","$923,476","4","4 (3 1)","3,300","0.2680","93","DIEL01"
"17048081","S","06/08/2017","RESI","81 Aberdeen","Clayton","Clayton","226","0","$970,000","4","4 (3 1)","3,867","0.2990","98","DIEL01"
"17028387","S","06/14/2017","RESI","2993 Aberdeen Dr","Unincorporated","Florissant","64","14","$127,000","3","2 (2 0)","1,390","0.1900","53","CBG 06"
"17010126","S","04/21/2017","RESI","7513 Abingdon Way Ct","Unincorporated","St Louis","332","10","$287,900","4","3 (2 1)","2,400","0.1900","28","CBG 07"
"17009375","S","04/13/2017","RESI","1900 Acorn Trail","Hazelwood","Florissant","48","2","$161,900","3","2 (2 0)","1,438","0.2000","35","READ01"
"17025148","S","05/10/2017","RESI","1924 Acropolis","Fenton","Fenton","349","5","$191,000","3","2 (2 0)","1,101","0.2300","51","MADA01"
"17032367","S","06/08/2017","RESI","945 Active","Unincorporated","St Louis","166","4","$215,000","3","2 (2 0)","1,236","0.2320","58","KWRW01"
"17007212","S","04/03/2017","RESI","10914 Acton Dr","Green Park","St Louis","316","6","$160,000","3","2 (2 0)","975","0.1780","56","MADA01"
"16064489","S","06/16/2017","RESI","1217 Addison","Bellefontaine Neighbors","St Louis","31","531","$33,000","2","1 (1 0)","1,100","0.1380","64","CBG 06"
"17015757","S","04/26/2017","RESI","3256 Adie Rd","St. Ann","St Ann","76","2","$106,000","3","2 (1 1)","1,334","0.4040","61","RETC01"
"17035285","S","06/27/2017","RESI","3532 Adie Rd","St. Ann","St Ann","76","6","$65,000","2","2 (2 0)","864","0.1680","62","CBG 31"
"17041691","S","06/29/2017","RESI","3610 Adie Rd","St. Ann","St Ann","76","8","$74,900","3","2 (2 0)","1,184","0.1660","64","BHAL05"
"17012713","S","05/05/2017","RESI","9483 Adler Ave","Bellefontaine Neighbors","St Louis","31","24","$37,500","3","1 (1 0)","1,100","0.1300","63","CBG 05"
"17005541","S","05/22/2017","RESI","2964 Advance Dr","Unincorporated","Florissant","47","19","$85,000","2","2 (2 0)","1,159","0.1320","40","CBG 32"
"17012052","S","04/07/2017","RESI","3892 Affirmed Dr","Unincorporated","Florissant","47","26","$119,000","4","3 (2 1)","1,790","0.2700","25","CBG 05"
"17018593","S","04/26/2017","RESI","9813 Affton View Ct","Unincorporated","St Louis","331","4","$309,900","4","3 (2 1)","2,482","0.1900","27","MRGR01"
"17003263","S","05/30/2017","RESI","125 Afshari Dr","Unincorporated","Florissant","47","62","$240,000","4","2 (2 0)","2,307","3.0600","45","CBG 31"
"17015171","S","05/04/2017","RESI","7324 Ahern Ave","University City","St Louis","136","7","$200,000","4","2 (2 0)","1,929","0.1340","68","RMXR04"
"17028360","S","05/30/2017","RESI","14729 Airelle Ct","Unincorporated","Florissant","47","11","$145,000","4","2 (2 0)","1,650","0.2600","40","MADA01"
"17035603","S","06/28/2017","RESI","29 Airshire Place","Hazelwood","Hazelwood","48","16","$160,000","4","2 (2 0)","1,834","0.5760","62","BHSP05"
"17054418","S","06/26/2017","RESI","6350 Alamo Ave","Clayton","St Louis","226","0","$1,075,000","5","4 (3 1)","3,000","0.1360","1","DIEL01"
