"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"66365","X","03/31/2011","RESI","4655 LEONA","","St Louis","","0","$118,500","2","1 (1 0)","1,215","0.0800","14","REFS01"
"9529251","X","01/05/2011","RESI","7119 Emilie St","","St Louis","3","206","$89,900","3","2 (0 0)","1,380","","119","RMBC01"
"10048251","X","02/28/2011","RESI","7520 Shaftesbury Ave","University City","University City","4","152","$44,900","2","1 (1 0)","946","0.1900","90","OWAI01"
"10041709","X","02/28/2011","RESI","7748 Ahern Ave","University City","University City","4","216","$62,900","3","1 (1 0)","1,325","0.1100","82","OWAI01"
"10043276","X","01/25/2011","RESI","1501 Trampe Ave","Unincorporated","St Louis","5","183","$85,000","3","1 (1 0)","1,048","0.5700","67","CBG 18"
"10066982","X","03/20/2011","RESI","5718 Jennings Station Rd","Flordell Hills","St Louis","16","23","$5,000","2","1 (1 0)","924","0.1030","91","STVN01"
"10066097","X","03/30/2011","RESI","5649 Helen Ave","Jennings","Jennings","16","46","$10,000","2","1 (1 0)","922","0.0970","96","PRST01"
"10064132","X","02/11/2011","RESI","8817 Eichler","Jennings","St Louis","16","79","$14,400","3","1 (1 0)","","0.0240","110","DPEV01"
"10050726","X","02/28/2011","RESI","7012 Florence","Jennings","Jennings","16","179","$14,900","2","1 (1 0)","730","0.1240","91","CBG 06"
"11003941","X","03/31/2011","RESI","5650 Helen Ave","Jennings","Jennings","16","64","$15,000","3","2 (2 0)","1,190","0.0740","79","PRST01"
"10061664","X","01/28/2011","RESI","7134 Garesche Ave","Jennings","St Louis","16","81","$15,000","2","1 (1 0)","900","0.1390","77","CBG 06"
"10065773","X","03/08/2011","RESI","5562 Sunbury Ave","Country Club Hills","St Louis","16","46","$18,000","2","1 (1 0)","792","0.1300","72","RMST01"
"10064494","X","03/20/2011","RESI","8351 Eton","Jennings","Jennings","16","45","$19,000","1","1 (1 0)","750","0.0840","90","CBG 05"
"10056548","X","02/25/2011","RESI","2038 Switzer Ave","Jennings","St Louis","16","234","$19,900","4","2 (2 0)","1,902","0.1260","108","CBG 06"
"10044361","X","01/31/2011","RESI","6354 Minnie Ave","Jennings","St Louis","16","143","$19,900","0","1 (1 0)","864","0.1290","68","RLXG01"
"10061092","X","02/02/2011","RESI","7209 Calvin Ave","Jennings","Jennings","16","75","$20,000","1","1 (1 0)","648","0.1150","93","DPEV01"
"11000136","X","03/31/2011","RESI","3804 Council","Pine Lawn","Pine Lawn","16","87","$22,000","2","1 (1 0)","780","0.0860","101","BRKO"
"10052748","X","03/14/2011","RESI","6350 Emma Ave","Jennings","Jennings","16","181","$24,900","4","3 (3 0)","2,661","0.2420","120","UNTD"
"10038639","X","02/15/2011","RESI","7105 West Florissant Ave","Flordell Hills","St Louis","16","190","$26,910","0","1 (1 0)","1,056","0.0900","90","ALXD01"
"10053903","X","03/21/2011","RESI","5734 Apricot Ave","Jennings","Jennings","16","181","$29,900","0","1 (1 0)","912","0.1160","65","CBG 12"
"10040356","X","01/08/2011","RESI","5705 Acme Ave","Jennings","Jennings","16","266","$30,000","2","1 (1 0)","768","","68","INGR01"
"10041876","X","01/16/2011","RESI","9113 Leamont Dr","Jennings","Jennings","16","184","$34,000","3","1 (1 0)","875","","63","CBG 06"
"10058083","X","01/31/2011","RESI","9301 Scottdale Ave","Jennings","Jennings","16","319","$39,900","2","1 (1 0)","1,003","0.9410","86","CORN02"
"10065206","X","03/04/2011","RESI","5627 Hamilton Ave","Jennings","Jennings","16","89","$49,900","2","1 (1 0)","","0.0740","83","CORN02"
"10064178","X","02/22/2011","RESI","3020 Glade Ave","Jennings","St Louis","16","75","$54,350","3","2 (2 0)","1,200","0.2800","62","RXGT01"
"10030900","X","02/20/2011","RESI","9108 Leamont Dr","Jennings","Jennings","16","284","$54,900","3","1 (1 0)","1,155","0.2020","64","MCLA"
"10065485","X","03/03/2011","RESI","8787 Darnell","Jennings","Jennings","16","86","$59,000","3","2 (2 0)","1,068","0.1380","59","CBG 06"
"10006155","X","03/11/2011","RESI","2835 SOLWAY","Jennings","Jennings","16","387","$59,000","0","1 (1 0)","1,148","","68","MADA01"
"10062640","X","02/12/2011","RESI","7415 Esterbrook Dr","Country Club Hills","St Louis","16","89","$59,900","3","1 (1 0)","1,008","0.1150","72","RMBC03"
"10055573","X","01/01/2011","RESI","2448 Shannon Ave","Jennings","Jennings","16","81","$59,900","3","2 (1 1)","1,053","0.1400","63","CBPR01"
"10048960","X","01/01/2011","RESI","2538 Oepts Ave","Jennings","Jennings","16","128","$59,900","3","1 (1 0)","1,144","0.1720","64","CBPR01"
"10045373","X","02/28/2011","RESI","2426 Akins Dr","Jennings","Jennings","16","208","$59,900","3","2 (1 1)","960","0.1350","57","CBG 06"
"10047617","X","01/31/2011","RESI","5548 Jennings Station Rd","Jennings","St Louis","16","169","$69,900","2","2 (2 0)","","","0","LERC01"
"10046360","X","02/04/2011","RESI","9210 Halls Ferry Rd","Jennings","Jennings","16","31","$138,500","4","2 (2 0)","2,431","0.3220","73","CBG 06"
"10063817","X","02/19/2011","RESI","10309 Earl Dr","Unincorporated","St Louis","31","88","$7,500","2","1 (1 0)","1,010","0.1490","64","PRPT01"
"10057794","X","03/30/2011","RESI","10198 Cloverdale Dr","Unincorporated","St Louis","31","152","$7,900","0","1 (1 0)","792","0.2170","66","ONES01"
"10015124","X","03/12/2011","RESI","474 Adrian Dr","Riverview","Riverview","31","355","$8,500","0"," (0 0)","","0.3900","109","CRDW01"
"10038675","X","01/14/2011","RESI","131 Roderick Dr","Unincorporated","St Louis","31","96","$9,900","0","1 (1 0)","927","0.1520","65","ALXD01"
"10000531","X","01/21/2011","RESI","9830 Jacobi Ave","Unincorporated","St Louis","31","158","$12,000","4","1 (1 0)","1,169","0.4480","63","INGR01"
"10066823","X","03/09/2011","RESI","143 Monteith Cir","Unincorporated","St Louis","31","80","$12,900","3","1 (1 0)","1,158","0.1840","64","FOWL01"
"10063340","X","02/25/2011","RESI","10400 Viscount Dr","Unincorporated","St Louis","31","83","$14,900","3","2 (1 1)","1,073","0.2110","61","FOWL01"
"10060194","X","01/28/2011","RESI","412 Lancashire Rd","Unincorporated","St Louis","31","59","$14,900","0","1 (1 0)","854","0.1670","65","FOWL01"
"10058792","X","01/31/2011","RESI","10177 Ventura Dr","Unincorporated","St Louis","31","196","$14,900","3","1 (1 0)","855","0.1890","63","EAPR01"
"11005740","X","03/30/2011","RESI","1521 Cargill Dr","Dellwood","St Louis","31","41","$15,000","3","2 (1 1)","962","0.1740","52","FOWL01"
"10063249","X","02/25/2011","RESI","10184 Imperial Dr","Unincorporated","St Louis","31","99","$16,900","3","1 (1 0)","1,124","0.1890","78","SHFL01"
"10032926","X","03/31/2011","RESI","124 McAlpine Dr","Unincorporated","St Louis","31","236","$16,900","3","1 (1 0)","927","0.1790","62","CBPR02"
"10064082","X","03/24/2011","RESI","1517 Akron Dr","","St Louis","31","120","$19,900","3","1 (1 0)","912","0.1400","64","LERC01"
"10033229","X","01/28/2011","RESI","217 Dundee Cir","Unincorporated","St Louis","31","98","$24,000","0","1 (1 0)","927","0.1650","62","REED"
"10056425","X","02/28/2011","RESI","3035 Canfield Dr","Ferguson","St Louis","31","133","$24,100","0","2 (2 0)","1,194","0.1950","61","FOWL01"
"10026232","X","02/27/2011","RESI","10138 Prince Dr","Unincorporated","St Louis","31","238","$28,237","3","1 (1 0)","1,423","0.3000","61","HMSC01"
"10062454","X","02/11/2011","RESI","2211 Hollis Dr","Moline Acres","St Louis","31","164","$30,000","3","1 (1 0)","1,014","0.1450","64","GLDR01"
"10053420","X","03/17/2011","RESI","10139 Monarch Dr","Unincorporated","St Louis","31","160","$32,000","3","2 (2 0)","1,205","0.1380","60","SLEC13"
"10050921","X","02/25/2011","RESI","10070 Duke Dr","Unincorporated","Unincorporated","31","176","$32,500","3","1 (1 0)","864","0.1490","63","SMPR01"
"10046910","X","01/12/2011","RESI","10031 Pepper Lane","Unincorporated","St Louis","31","153","$34,495","0","1 (1 0)","910","0.1740","62","ITGP01"
"10055162","X","03/30/2011","RESI","427 Fork Dr","Riverview","St Louis","31","183","$39,900","2","1 (1 0)","1,155","0.4500","93","SLMR01"
"10051460","X","03/04/2011","RESI","186 Brigadoon Cir","Unincorporated","St Louis","31","248","$40,000","3","1 (1 0)","927","0.2550","63","CBG 06"
"10059578","X","01/31/2011","RESI","1066 Gabriel Dr","","St Louis","31","91","$42,000","0","1 (1 0)","792","0.1680","67","REED"
"10058571","X","01/03/2011","RESI","10105 Crown Point Dr","Unincorporated","St Louis","31","77","$47,000","2","1 (1 0)","827","0.1600","65","RERR01"
"10060456","X","02/28/2011","RESI","522 Alcove Ave","","St Louis","31","125","$49,900","0","1 (1 0)","912","0.1720","61","BUDG01"
"10059016","X","01/20/2011","RESI","1213 Kilgore Dr","","Bellefontaine Nghbrs","31","250","$50,000","2","1 (1 0)","992","0.1520","67","CBG 12"
"10038895","X","01/01/2011","RESI","10015 Cloverdale Dr","Unincorporated","St Louis","31","183","$55,000","2","1 (1 0)","960","0.4740","91","CBG 06"
"10059073","X","02/15/2011","RESI","10122 Chambers Hill Dr","Unincorporated","St Louis","31","117","$57,500","3","2 (2 0)","1,023","0.1730","56","CBG 06"
"10066046","X","03/30/2011","RESI","10301 Seaton Dr","","St Louis","31","110","$57,900","5","2 (2 0)","1,796","0.2670","63","RBRE01"
"10053403","X","01/17/2011","RESI","213 Grampian Rd","Unincorporated","St Louis","31","63","$59,000","4","1 (1 0)","1,060","0.1640","57","CHAR01"
"10058710","X","01/18/2011","RESI","10510 Ewell Dr","","St Louis","31","91","$59,500","2","1 (1 0)","792","0.1400","65","CBG 05"
"10043347","X","01/17/2011","RESI","9258 Bellefontaine Rd","","Bellefontaine Nghbrs","31","176","$59,900","4","1 (1 0)","988","0.1680","64","RMXR04"
"10042801","X","01/31/2011","RESI","814 Bella Lane","","Bellefontaine Nghbrs","31","195","$62,900","3","1 (1 0)","948","0.1750","61","CBG 06"
"10002309","X","01/13/2011","RESI","10063 Diamond Dr","Riverview","Riverview","31","188","$64,900","4","2 (1 1)","","0.1570","79","SCHW01"
"90003071","X","01/18/2011","RESI","9714 SCOTTDALE Dr","Unincorporated","Unincorporated","31","250","$64,900","3","1 (1 0)","","0.1860","65","SCHW01"
"10047526","X","02/16/2011","RESI","1413 Akron Dr","","Bellefontaine Nghbrs","31","67","$66,750","3","1 (1 0)","1,092","0.1400","64","CBG 06"
"10049892","X","02/28/2011","RESI","10144 Cabot Dr","","St Louis","31","330","$68,000","2","1 (1 0)","1,008","0.1380","67","MCVY01"
"10044561","X","02/28/2011","RESI","1127 Bosworth Dr","","St Louis","31","323","$68,250","2","1 (1 0)","1,041","0.1930","66","CBG 06"
"10034506","X","01/10/2011","RESI","10201 Cabot Dr","","St Louis","31","214","$68,900","2","1 (1 0)","792","0.1440","66","PRUA06"
"10051129","X","03/01/2011","RESI","2622 Daman Ct","Unincorporated","St Louis","31","179","$69,900","3","1 (1 0)","1,008","0.2070","58","CBG 06"
"10047817","X","02/17/2011","RESI","1151 Jolene Dr","","Bellefontaine Nghbrs","31","184","$69,900","2","2 (2 0)","1,272","0.1380","63","MWAY01"
"10059698","X","01/16/2011","RESI","10535 Prestwick Dr","Unincorporated","St Louis","31","82","$72,450","3"," (0 0)","854","0.1800","65","BUDG01"
"10040993","X","01/12/2011","RESI","1029 Gabriel Dr","","Bellefontaine Nghbrs","31","319","$74,900","2","2 (1 1)","1,128","0.1490","67","CBG 11"
"10046655","X","02/28/2011","RESI","615 Gleason Dr","","Bellefontaine Nghbrs","31","571","$75,000","3","2 (1 1)","936","0.2230","62","RLTY24"
"10041386","X","01/13/2011","RESI","534 Banavie Dr","Unincorporated","St Louis","31","67","$75,000","3","2 (2 0)","932","0.1400","60","CBG 10"
"10060886","X","02/02/2011","RESI","2101 Chambers Rd","Unincorporated","St Louis","31","681","$78,900","3","1 (1 0)","864","0.2760","55","MAZE01"
"10059400","X","03/26/2011","RESI","332 Gage Dr","Ferguson","Ferguson","31","226","$79,900","3","1 (1 0)","1,000","0.1750","63","SLEC02"
"10051327","X","03/03/2011","RESI","10017 Lakemoor Dr","Dellwood","St Louis","31","177","$79,900","4","2 (2 0)","912","0.2200","64","CBG 06"
"10062634","X","03/31/2011","RESI","10656 Foxlair Dr","","St Louis","31","80","$87,500","2","1 (1 0)","1,087","0.2310","48","HAMI01"
"10047367","X","02/14/2011","RESI","9627 Venice Dr","Ferguson","Ferguson","31","44","$89,000","4","3 (3 0)","1,092","0.1730","61","JMRE01"
"10050248","X","02/28/2011","RESI","627 Ludlow Dr","","Bellefontaine Nghbrs","31","181","$89,900","4","2 (2 0)","1,282","0.1380","61","RXGT01"
"10011789","X","02/28/2011","RESI","1252 Bliss Dr","","Bellefontaine Nghbrs","31","12","$89,900","2","1 (1 0)","992","0.1420","65","RLXG01"
"10067717","X","03/06/2011","RESI","10044 Maraldo","","Bellefontaine Nghbrs","31","59","$90,000","4","2 (2 0)","1,382","0.4070","41","NEWD01"
"10040692","X","01/10/2011","RESI","1243 Hoyt Dr","","Bellefontaine Nghbrs","31","82","$94,900","3","2 (1 1)","1,702","0.1750","65","HOMR01"
"90051958","X","01/03/2011","RESI","9804 Colony Dr","","St Louis","31","369","$94,900","3","1 (1 0)","1,103","0.2070","66","CHAR01"
"10064279","X","02/28/2011","RESI","729 Science Hill Dr","","St Louis","31","52","$95,000","4","1 (1 0)","1,264","0.4500","62","CORN02"
"10053548","X","03/18/2011","RESI","9911 Delhi Dr","","Bellefontaine Nghbrs","31","59","$97,500","3","2 (1 1)","1,075","0.1940","66","HRSR01"
"90027467","X","03/30/2011","RESI","1004 Foxlair Ct","","Bellefontaine Nghbrs","31","85","$119,900","5","2 (2 0)","1,646","0.1920","50","CORN03"
"10066039","X","03/31/2011","RESI","1105 Laredo Ave","Unincorporated","St Louis","46","111","$25,000","3","2 (2 0)","936","0.1770","48","HRSR01"
"10043988","X","02/24/2011","RESI","1164 Walker Ave","Unincorporated","St Louis","46","97","$34,900","2","2 (2 0)","864","0.1190","60","REED"
"10015378","X","01/15/2011","RESI","9747 Portage Dr","Moline Acres","Moline Acres","46","107","$34,900","3"," (0 0)","1,168","0.1520","64","KWSW01"
"10016343","X","03/22/2011","RESI","11982 Del Reo Ct","Unincorporated","St Louis","46","10","$36,000","3","2 (1 1)","1,040","0.2000","47","INGR01"
"10054119","X","03/22/2011","RESI","1204 Lakeview Ave","Unincorporated","St Louis","46","154","$37,000","2","1 (1 0)","816","0.1770","64","SLEC02"
"10059735","X","02/22/2011","RESI","1656 Claudine Dr","Unincorporated","St Louis","46","115","$39,900","3","3 (2 1)","1,487","0.5100","50","RXGT01"
"10019038","X","03/31/2011","RESI","1350 Cabrillo Dr","Unincorporated","Unincorporated","46","457","$39,900","3","2 (1 1)","962","0.1790","57","DWST01"
"10060196","X","01/29/2011","RESI","1754 Cargill Dr","Dellwood","Dellwood","46","7","$42,000","3","3 (3 0)","1,014","0.1490","58","ALXD01"
"10055130","X","02/09/2011","RESI","2418 Forest Shadows Dr","Unincorporated","St Louis","46","2","$46,000","2","2 (1 1)","1,024","0.0500","46","PRUA02"
"10042000","X","01/18/2011","RESI","12367 Pinta Dr","Unincorporated","St Louis","46","184","$49,900","3","1 (1 0)","925","0.2330","58","HAMG01"
