"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"16060301","S","10/14/2016","RESI","1352 1352 Crimson Creek Dr","Unincorporated","Unincorporated","349","0","$361,388","4","3 (2 1)","2,802","","","AMRH01"
"16072752","S","12/12/2016","RESI","1135 5th Plaza","Florissant","Florissant","47","7","$100,000","3","3 (3 0)","1,098","0.1820","53","RXGT01"
"16057215","S","12/16/2016","RESI","935 5th Plz","Florissant","Florissant","47","114","$51,900","2","1 (1 0)","980","0.1970","37","FOWL01"
"16070240","S","11/08/2016","RESI","4019 90th Ave","Unincorporated","Florissant","47","4","$119,900","3","2 (2 0)","1,420","0.1800","36","CODY01"
"16054117","S","11/07/2016","RESI","15632 93rd Ave","Unincorporated","Florissant","47","48","$120,000","3","3 (3 0)","1,178","0.2120","39","TREP01"
"16071638","S","11/30/2016","RESI","15626 94th Ave","Unincorporated","Florissant","47","7","$119,000","3","2 (2 0)","1,178","0.1850","40","WAHL01"
"16052285","S","10/20/2016","RESI","931 Abbeville Dr","University City","St Louis","136","75","$255,400","3","2 (1 1)","2,165","0.2140","66","CBG 24"
"16056878","S","11/10/2016","RESI","6333 Abbott Dr","Berkeley","St Louis","65","81","$8,000","2","1 (1 0)","792","0.1440","67","FOWL01"
"15061933","S","12/15/2016","RESI","5134 Abington","Black Jack","Black Jack","46","396","$75,000","3","2 (2 0)","1,477","0.2130","53","RDKY02"
"16065926","S","12/30/2016","RESI","5187 Abington Rd","Black Jack","Black Jack","46","93","$62,500","3","2 (2 0)","1,400","0.2000","33","FOWL01"
"16061621","S","12/07/2016","RESI","1405 Acredale","Florissant","Florissant","64","141","$79,000","3","1 (1 0)","960","0.1960","60","CMFT01"
"16047039","S","10/28/2016","RESI","485 East Adams Ave","Kirkwood","St Louis","196","78","$363,000","4","2 (2 0)","2,743","0.2890","69","STJM01"
"16046421","S","10/26/2016","RESI","1200 Admiral Dr","Bellefontaine Neighbors","St Louis","31","58","$62,000","2","2 (2 0)","","0.2050","65","DPEV01"
"16040676","S","10/31/2016","RESI","3809 Affirmed","Unincorporated","Florissant","47","107","$168,900","3","3 (3 0)","1,564","0.2900","25","CBG 06"
"16065851","S","12/15/2016","RESI","3930 Affirmed","Unincorporated","Florissant","47","175","$233,000","4","4 (3 1)","2,667","0.3400","30","BHSP13"
"16064421","S","10/17/2016","RESI","9843 Affton Place","Unincorporated","Affton","271","4","$105,000","2","1 (1 0)","1,200","0.2080","77","KWRW01"
"16075771","S","12/21/2016","RESI","14865 Afshari","Unincorporated","Florissant","47","2","$257,500","3","3 (2 1)","1,832","3.0000","16","BLKA01"
"16071785","S","11/18/2016","RESI","7575 Ahern Ave","University City","St Louis","136","37","$125,000","2","1 (1 0)","1,176","0.1100","80","KWSW01"
"16064004","S","11/29/2016","RESI","7568 Ahern Ave","University City","St Louis","136","104","$310,000","4","3 (2 1)","3,566","0.2600","78","CIRR01"
"16064270","S","12/15/2016","RESI","7856 Ahern Ave","University City","University City","136","39","$103,500","2","1 (1 0)","1,230","0.1150","69","RMXP01"
"16075165","S","12/22/2016","RESI","7455 Ahern Ct","University City","St Louis","136","2","$165,900","3","2 (2 0)","1,666","0.1910","62","BHAL02"
"15035551","S","12/29/2016","RESI","7368 Ahern Ave","University City","University City","136","152","$367,000","3","2 (2 0)","2,348","1.1800","25","CBG 24"
"16021123","S","10/17/2016","RESI","17664 Ailanthus Drive","Wildwood","Chesterfield","347","101","$522,675","4","5 (3 2)","2,974","0.7600","27","EXSL02"
"16047131","S","10/14/2016","RESI","14736 Airelle","Unincorporated","Florissant","47","49","$142,500","3","2 (2 0)","1,507","0.2280","40","CBG 06"
"16070474","S","12/28/2016","RESI","8050 Airport","Berkeley","St Louis","65","61","$15,200","2","1 (1 0)","792","0.2090","68","CBG 06"
"16078126","S","12/28/2016","RESI","31 Airshire","Hazelwood","Hazelwood","48","224","$105,000","2","1 (1 0)","1,336","0.6180","70","CBPR01"
"16077035","S","12/19/2016","RESI","48 Airshire Pl","Hazelwood","Hazelwood","48","6","$160,000","3","3 (2 1)","2,025","0.6660","63","KWRW01"
"16062896","S","10/20/2016","RESI","2422 Akins","Jennings","St Louis","16","16","$15,000","3","2 (1 1)","1,368","0.1400","81","NICL01"
"16072933","S","12/12/2016","RESI","2428 Akins Dr","Jennings","St Louis","16","20","$15,000","2","1 (1 0)","680","0.1320","37","RMXP01"
"16055149","S","12/01/2016","RESI","6337 Alamo Ave","Clayton","St Louis","226","66","$570,000","4","3 (2 1)","2,741","0.1280","90","MADA01"
"16063603","S","11/23/2016","RESI","18 Alandale Ct","Florissant","Florissant","48","39","$78,900","3","2 (2 0)","1,030","0.1840","60","BHSP13"
"16043752","S","12/19/2016","RESI","6916 Alberici Ave","Northwoods","St Louis","106","95","$67,000","3","2 (2 0)","1,281","0.0840","80","KWRW01"
"16050553","S","11/17/2016","RESI","470 Albert Dr","Florissant","Florissant","48","15","$109,900","3","2 (2 0)","1,256","0.1910","54","WCLK01"
"16056149","S","11/18/2016","RESI","155 Alberto Lane","Florissant","Florissant","48","59","$63,000","3","2 (1 1)","1,040","0.1800","63","DPEV01"
"16069309","S","12/01/2016","RESI","622 Alexandra Dr","Kirkwood","St Louis","196","12","$350,000","4","3 (2 1)","1,768","0.1750","54","BHAL02"
"16067314","S","12/07/2016","RESI","10 Algonquin Estates","Glendale","St Louis","196","4","$905,000","4","4 (3 1)","3,944","0.5600","78","MCFE01"
"16055695","S","11/01/2016","RESI","9861 Allendale Dr","Unincorporated","St Louis","271","12","$129,000","2","1 (1 0)","900","0.1580","64","RXSB01"
"16065629","S","12/09/2016","RESI","10533 Alswell Ct","Sunset Hills","St Louis","316","6","$479,900","4","4 (3 1)","2,983","1.0000","41","MADA01"
"16074688","S","11/04/2016","RESI","8898 Alva Ave","Unincorporated","St Louis","106","2","$15,952","2","1 (1 0)","952","0.1300","95","OWAI01"
"16067700","S","11/07/2016","RESI","8718 Alva","Unincorporated","Unincorporated","106","11","$8,000","2","1 (1 0)","988","","93","MADA01"
"16064244","S","10/31/2016","RESI","546 Ambergate Dr","Webster Groves","St Louis","256","10","$214,000","2","2 (2 0)","1,100","0.2250","58","LIVL01"
"16053297","S","11/18/2016","RESI","754 Ambois Dr","Creve Coeur","St Louis","166","20","$200,000","3","2 (2 0)","1,858","0.2700","54","STAC01"
"16054402","S","10/07/2016","RESI","11915 Ameling Rd","Maryland Heights","Maryland Heights","76","27","$160,000","3","2 (1 1)","1,685","0.1450","44","CBG 05"
"16050593","S","10/27/2016","RESI","12045 Ameling Rd","Maryland Heights","Maryland Heights","76","26","$156,000","3","2 (2 0)","","0.2500","49","CBG 24"
"16049956","S","10/13/2016","RESI","301 Amend","Unincorporated","St Louis","331","83","$145,900","3","2 (2 0)","1,116","0.2030","58","WBRS01"
"16057775","S","12/01/2016","RESI","11944 Amherst Dr","Des Peres","Des Peres","196","31","$299,900","3","3 (2 1)","1,684","0.2200","32","MADA01"
"16077746","S","12/20/2016","RESI","8316 Amherst Ave","University City","University City","136","4","$335,000","3","3 (2 1)","1,759","0.2230","58","DIEL01"
"16027666","S","12/29/2016","RESI","7491 Amherst Ave","University City","St Louis","136","166","$130,000","4","2 (2 0)","1,590","0.1530","60","CBG 06"
"16062361","S","10/11/2016","RESI","7810 Anawood Dr","Unincorporated","St Louis","271","25","$152,000","3","2 (2 0)","1,080","0.1620","59","CBG 24"
"16062191","S","10/27/2016","RESI","8948 Anchor Dr","Unincorporated","St Louis","286","3","$138,000","4","2 (1 1)","1,228","0.1460","63","LURG01"
"16049160","S","12/22/2016","RESI","2950 Andover Dr","Bel-Nor","Bel-nor","106","111","$176,500","3","2 (2 0)","2,136","0.3440","66","SHIL"
"16073846","S","12/20/2016","RESI","1616 Andrew Dr","Warson Woods","Warson Woods","256","4","$547,500","4","3 (2 1)","2,400","0.1400","80","KWRC01"
"16057327","S","10/17/2016","RESI","1560 Angelus","Florissant","Florissant","48","31","$90,000","3","2 (2 0)","1,316","0.1850","59","BHSP13"
"16074994","S","12/05/2016","RESI","503 Angenette Ave","Kirkwood","Kirkwood","196","3","$264,900","3","2 (2 0)","1,638","0.2600","83","MADA01"
"16078634","S","12/29/2016","RESI","515 Angenette Ave","Kirkwood","St Louis","196","9","$305,000","3","2 (1 1)","1,377","0.2070","89","MADA01"
"16049062","S","11/18/2016","RESI","118 Anistasia","Calverton Park","St Louis","63","106","$17,000","2","1 (1 0)","806","0.1440","66","NICL01"
"16069282","S","11/15/2016","RESI","1512 Ann Ave","Kirkwood","Kirkwood","196","14","$265,000","4","3 (3 0)","1,692","0.3020","32","KCBR01"
"16082167","S","11/10/2016","RESI","2509 Annalee Ave","Brentwood","St Louis","211","0","$162,000","3","2 (2 0)","","0.3440","61","WCLK01"
"16058832","S","10/28/2016","RESI","16667 Annas Way","Wildwood","Chesterfield","347","42","$820,000","5","8 (6 2)","4,659","1.9400","22","MADA01"
"16063196","S","12/19/2016","RESI","5909 Annex Ct","Normandy","St Louis","65","65","$14,400","4","2 (1 1)","1,785","0.5280","68","CBG 06"
"16061726","S","11/15/2016","RESI","1449 Annilo Dr","Hazelwood","Florissant","48","64","$89,000","3","1 (1 0)","936","0.1800","52","LMRP01"
"16071531","S","12/02/2016","RESI","14583 Ansonborough Ct","Chesterfield","Chesterfield","167","20","$206,200","4","3 (2 1)","2,600","0.3880","42","RMXP01"
"16064300","S","11/09/2016","RESI","9616 Antigo Dr","Green Park","St Louis","316","30","$157,400","3","2 (2 0)","1,221","0.2260","57","KWSW01"
"16070508","S","11/15/2016","RESI","9639 Antigo Dr","Green Park","St Louis","271","17","$135,900","2","1 (1 0)","888","0.1720","57","RMBC03"
