"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"17090931","S","01/08/2018","RESI","1200 Selma Ave","Webster Groves","St Louis","256","3","$213,000","3","2 (2 0)","1,454","0.1720","67","EXSL01"
"17072126","S","01/11/2018","RESI","819 Selma Ave","Webster Groves","Webster Groves","256","172","$170,000","2","1 (1 0)","844","0.1770","76","JJNR01"
"17085336","S","02/02/2018","RESI","1106 Selma Ave","Webster Groves","Webster Groves","256","17","$225,000","2","1 (1 0)","890","0.1720","67","ARPR01"
"17090401","S","03/12/2018","RESI","804 Selma Ave","Webster Groves","St Louis","256","56","$214,900","3","2 (2 0)","1,000","0.1830","69","KWSW01"
"18001463","S","03/23/2018","RESI","11739 Serama Dr","Des Peres","St Louis","196","407","$992,806","4","4 (3 1)","3,921","0.4242","","CBG 11"
"17074202","S","01/08/2018","RESI","11850 Seven Hills Dr","Unincorporated","Florissant","64","20","$92,500","4","3 (2 1)","2,112","0.1900","32","CBG 06"
"17069270","S","03/12/2018","RESI","1960 Seven Pines Dr","Unincorporated","Creve Coeur","166","123","$218,000","3","2 (2 0)","1,759","0.2480","49","CHRE01"
"17070971","S","01/11/2018","RESI","3665 Seville Dr","Florissant","Florissant","64","70","$113,500","4","2 (2 0)","1,771","0.3720","50","BART01"
"17079637","S","02/28/2018","RESI","7487 Shaftesbury Ave","University City","St Louis","136","109","$219,000","3","2 (1 1)","1,758","0.1354","82","DIEL01"
"18000585","S","03/07/2018","RESI","7529 Shaftesbury Ave","University City","St Louis","136","31","$356,500","4","3 (2 1)","1,981","0.2150","3","LURG01"
"18004415","S","03/29/2018","RESI","7235 Shaftesbury Ave","University City","St Louis","136","0","$276,000","4","3 (2 1)","2,003","0.1500","86","CBPR01"
"18009420","S","03/29/2018","RESI","7545 Shaftesbury Ave","University City","St Louis","136","3","$220,000","3","2 (2 0)","1,831","0.1440","100","RDKY03"
"18015467","S","03/29/2018","RESI","7401 Shaftesbury Ave","University City","St Louis","136","9","$114,000","3","2 (1 1)","1,701","0.1820","70","OWNC01"
"17068267","S","02/09/2018","RESI","1741 Shallowbrook Dr","Unincorporated","St Louis","166","111","$217,500","4","2 (2 0)","1,718","0.2340","50","ADVT01"
"17086239","S","01/02/2018","RESI","946 Shandra Dr","Ballwin","Ballwin","169","1","$255,000","5","3 (3 0)","2,520","0.1800","36","KCBR01"
"17089590","S","03/09/2018","RESI","1853 Shardell Dr","Unincorporated","St Louis","46","74","$118,000","4","2 (2 0)","1,880","0.2300","58","CBG 06"
"17095497","S","02/06/2018","RESI","150 Shawnee Lane","Florissant","Florissant","64","12","$106,500","3","3 (2 1)","1,107","0.1960","58","BHSP13"
"17077992","S","02/15/2018","RESI","9117 Shelley Ave","Overland","St Louis","91","93","$102,500","3","1 (1 0)","1,575","0.1850","92","JNAH01"
"17035289","S","03/09/2018","RESI","1105 Shepard Oaks Dr","Wildwood","Wildwood","347","177","$1,800,000","4","7 (5 2)","6,507","3.0300","18","CBG 11"
"17091873","S","01/23/2018","RESI","4109 Sheridan","Unincorporated","Florissant","47","8","$217,000","3","3 (2 1)","2,672","","19","OWNC01"
"18002789","S","03/09/2018","RESI","2574 Sheridan Dr","Maryland Heights","Maryland Heights","76","6","$103,500","3","1 (1 0)","952","0.2410","58","AHRL01"
"18006985","S","03/15/2018","RESI","1312 Sheridan Dr","University City","St Louis","136","10","$125,900","3","2 (2 0)","1,458","0.2700","67","CBG 32"
"17089802","S","01/10/2018","RESI","9795 Sherrell Ct","Rock Hill","St Louis","256","3","$221,000","3","1 (1 0)","1,044","0.2120","65","AMRG01"
"17078278","S","03/08/2018","RESI","749 Sherwick Terrace","Manchester","Ballwin","169","104","$217,500","3","2 (2 0)","1,708","0.2690","53","RMXS01"
"17041671","S","02/20/2018","RESI","9 East Sherwood Dr","Overland","St Louis","91","275","$280,750","3","3 (3 0)","2,103","1.7760","66","CBPR01"
"18009750","S","03/29/2018","RESI","645 Sherwood Dr","Florissant","Florissant","47","5","$113,900","4","2 (1 1)","1,040","0.2170","53","GANE01"
"17081559","S","01/02/2018","RESI","2139 Shimoor Lane","Unincorporated","St Louis","166","72","$323,000","3","3 (2 1)","2,087","0.2890","44","KWRC01"
"18002522","S","01/12/2018","RESI","11 Shireford","Ferguson","St Louis","63","0","$55,000","3","1 (1 0)","","0.3800","64","KWRC01"
"18007417","S","03/16/2018","RESI","2070 Shirley Dr","Florissant","Florissant","48","2","$123,000","3","2 (2 0)","1,239","0.1740","57","BHSP02"
