"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"70351","S","03/28/2012","RESI","1759 San Miguel Lane","","Fenton","","0","$148,500","3","2 (2 0)","1,419","0.1700","","REFS01"
"11044113","S","02/06/2012","RESI","3420 Pine Grove Ave","Pine Lawn","St Louis","3","58","$15,000","3","2 (1 1)","1,284","0.1400","91","KWRC01"
"12000747","S","01/31/2012","RESI","4758 Heidelberg Ave","Unincorporated","Affton","3","4","$25,000","2","1 (1 0)","864","0.0830","55","KWRC01"
"11053630","S","01/05/2012","RESI","5108 Faber Ave","Unincorporated","Mehlville","3","14","$41,000","2","1 (1 0)","900","0.1550","64","EXER01"
"12005485","S","03/22/2012","RESI","8318 Willett Ave","Jennings","St Louis","5","2","$8,199","2","1 (1 0)","","","67","RHSS01"
"12001437","S","02/06/2012","RESI","10071 Stimson","Riverview","St Louis","5","9","$12,000","2","1 (1 0)","917","0.2200","63","AMRG01"
"12003207","S","02/23/2012","RESI","1919 Switzer Ave","Jennings","St Louis","5","15","$18,900","3","2 (1 1)","979","0.2700","93","ALXD01"
"11057232","S","02/16/2012","RESI","7307 Marge Ave","Jennings","Jennings","16","47","$2,250","3","1 (1 0)","955","0.1150","83","ITGP01"
"11057310","S","02/24/2012","RESI","5455 Helen Ave","Jennings","Jennings","16","69","$2,900","2","1 (1 0)","780","0.1470","0","ITGP01"
"11057234","S","01/25/2012","RESI","2415 Switzer Ave","Jennings","Jennings","16","41","$4,500","1","1 (1 0)","682","0.1390","88","ITGP01"
"11057233","S","01/13/2012","RESI","2133 Switzer Ave","Jennings","Jennings","16","32","$4,600","1","1 (1 0)","720","0.2050","0","ITGP01"
"11057313","S","01/16/2012","RESI","8732 Granada","Jennings","Jennings","16","27","$5,000","2","1 (1 0)","588","0.1530","65","ITGP01"
"11012443","S","01/06/2012","RESI","7054 Beulah Ave","Jennings","Jennings","16","184","$6,000","2","1 (1 0)","720","0.1570","66","WRHT07"
