"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"18072322","S","10/30/2018","RESI","12630 Markaire Ave","Unincorporated","St Louis","166","6","$225,500","3","2 (2 0)","1,484","0.7180","57","KWRW01"
"18078961","S","11/13/2018","RESI","9941 Markhall Lane","Unincorporated","St Louis","271","21","$195,000","3","2 (1 1)","1,458","0.2010","58","CBG 12"
"18076398","S","11/20/2018","RESI","10019 North Marlene Dr","Unincorporated","St Louis","271","8","$169,900","2","1 (1 0)","1,079","0.1440","63","CBG 18"
"18018845","S","10/05/2018","RESI","9531 Marlowe Ave","Overland","St Louis","91","62","$16,000","2","1 (1 0)","782","0.2070","93","CBG 12"
"18082825","S","12/12/2018","RESI","3373 Marmary","St. Ann","St Ann","91","27","$74,000","3","1 (1 0)","864","0.1900","65","STLB01"
"18076569","S","10/18/2018","RESI","14475 Marmont Dr","Chesterfield","Chesterfield","167","82","$290,000","4","3 (2 1)","2,253","1.7990","49","KWSW01"
"18052677","S","11/05/2018","RESI","14555 Marmont Dr","Chesterfield","Chesterfield","167","115","$290,000","4","3 (2 1)","2,274","0.4590","49","CBG 03"
"18069012","S","10/05/2018","RESI","110 Marsala Ct","Hazelwood","Florissant","48","4","$276,000","4","3 (3 0)","2,396","0.2800","32","CBG 12"
"18061599","S","10/11/2018","RESI","1175 Marsh Ave","Ellisville","Ellisville","348","9","$275,000","3","3 (3 0)","1,504","0.8360","46","CBG 11"
"18086670","S","12/27/2018","RESI","1224 Marsh Ave","Ellisville","Ellisville","348","35","$146,500","3","2 (1 1)","1,170","0.5760","61","RDKY02"
"18088877","S","12/28/2018","RESI","1704 Marsha Lane","Maryland Heights","Maryland Heights","166","16","$197,500","3","2 (2 0)","816","0.2310","52","CBG 31"
"18048720","S","10/31/2018","RESI","700 Marshall Ave","Webster Groves","Webster Groves","256","106","$234,900","3","1 (1 0)","1,408","0.1570","94","WLPR01"
"18081019","S","11/19/2018","RESI","3330 Marshall Ave","St. John","St Louis","91","3","$40,000","5","2 (2 0)","1,849","0.2010","108","BHSP13"
"18046094","S","10/12/2018","RESI","304 Martigney","Unincorporated","St Louis","332","24","$155,000","3","2 (2 0)","1,150","0.2700","61","RMXR02"
"18056584","S","10/15/2018","RESI","5 Martin Ct","Florissant","Florissant","64","95","$57,500","3","3 (2 1)","1,040","0.1660","60","BHSP01"
"18077440","S","11/29/2018","RESI","4251 Martyridge Dr","Unincorporated","St Louis","331","10","$173,000","4","2 (2 0)","925","0.1890","47","BHAL14"
"18054322","S","10/19/2018","RESI","8755 Maryknoll Ave","St. John","St Louis","91","70","$80,500","3","1 (1 0)","1,575","0.1720","71","MADA01"
"18066488","S","11/15/2018","RESI","7811 Maryland","Clayton","Clayton","226","82","$340,000","6","1 (1 0)","1,896","","90","SAVO01"
"18074155","S","10/12/2018","RESI","1964 Maryland Oaks Cir","Maryland Heights","Maryland Heights","166","16","$334,525","3","2 (2 0)","1,500","0.1800","","CBG 50"
"18052443","S","10/26/2018","RESI","2008 Maryland Oaks Cir","Maryland Heights","Maryland Heights","166","42","$379,900","4","3 (2 1)","2,550","0.1800","","CBG 50"
"18061760","S","10/30/2018","RESI","1975 Maryland Oaks Cir","Maryland Heights","Maryland Heights","166","59","$391,475","4","3 (2 1)","2,550","0.1800","","CBG 50"
"18081033","S","10/26/2018","RESI","1912 Mashie Dr","Overland","St Louis","91","2","$119,000","3","1 (1 0)","1,267","0.1720","64","BHSP02"
"18063368","S","10/12/2018","RESI","54 Mason Ave","Webster Groves","Webster Groves","256","6","$950,000","4","4 (2 2)","4,002","0.5100","93","BHAL02"
"18090064","S","12/13/2018","RESI","1536 South Mason Rd","Town And Country","Town and Country","168","0","$692,250","3","3 (2 1)","3,516","3.2400","","CBG 11"
"18080368","S","12/28/2018","RESI","515 Mason Ave","Webster Groves","Webster Groves","256","49","$602,500","4","4 (3 1)","2,800","0.1964","0","CICP01"
"18050305","S","10/30/2018","RESI","1609 Mason Valley Rd","Town And Country","St Louis","168","70","$480,000","4","4 (3 1)","2,567","0.5790","42","CBG 11"
"18088644","S","12/14/2018","RESI","1473 Mason Valley","Town And Country","St Louis","168","2","$504,000","3","3 (2 1)","2,808","0.5290","42","KWSW01"
"18076375","S","12/05/2018","RESI","4232 Massabielle Dr","Unincorporated","St Louis","332","36","$158,500","3","2 (1 1)","936","0.1860","49","SEPR01"
"18069975","S","10/11/2018","RESI","9012 Mathilda Ave","Unincorporated","St Louis","271","4","$139,900","2","1 (1 0)","1,030","0.1610","90","CBG 07"
"18075270","S","10/31/2018","RESI","4666 Mattis","Unincorporated","St Louis","331","7","$175,000","3","2 (2 0)","1,662","0.4200","138","LURG01"
"18081746","S","12/20/2018","RESI","501 Maureen Dr","Eureka","Eureka","346","3","$198,500","3","2 (2 0)","1,275","0.4850","31","PMIR03"
"18051266","S","10/05/2018","RESI","5704 Maxwell Ave","Unincorporated","St Louis","271","76","$59,900","3","1 (1 0)","1,061","0.1720","78","NICL01"
"18038515","S","12/05/2018","RESI","5515 Maxwell Ave","Unincorporated","St Louis","271","168","$53,025","2","1 (1 0)","998","0.0460","77","OWNC01"
"18073563","S","11/09/2018","RESI","105 May Valley","Unincorporated","Fenton","349","26","$175,500","3","3 (2 1)","1,036","0.3540","50","REMV01"
"18067906","S","10/02/2018","RESI","413 Mayfair Dr","Ballwin","Ballwin","348","3","$270,700","4","2 (2 0)","1,928","0.3000","53","CBG 11"
"18078553","S","11/14/2018","RESI","488 Maymont Dr","Ballwin","Ballwin","168","15","$329,000","4","2 (2 0)","2,294","0.2930","50","RMXR01"
"18080178","S","12/17/2018","RESI","10076 Mccartney","Riverview","St Louis","31","58","$23,000","3","1 (1 0)","912","0.2050","63","LMRP01"
"18028725","S","10/22/2018","RESI","230 McDonald Place","Webster Groves","Webster Groves","256","150","$1,325,000","4","6 (4 2)","4,833","0.5100","7","MCFE01"
"18047679","S","10/29/2018","RESI","1387 Mckelvey Rd","Maryland Heights","Maryland Heights","166","100","$174,900","3","2 (1 1)","1,160","0.1720","41","BHSP13"
"18075249","S","10/30/2018","RESI","11827 Mckelvey Gardens Dr","Maryland Heights","Maryland Heights","166","5","$200,500","4","2 (2 0)","1,648","0.1310","40","CBG 05"
"18084375","S","11/29/2018","RESI","1247 McKinley Ave","Rock Hill","Rock Hill","256","4","$201,000","3","1 (1 0)","1,211","0.1890","73","MADA01"
"17085834","S","11/16/2018","RESI","8407 Mclaran Ave","Jennings","St Louis","16","360","$26,000","2","1 (1 0)","1,188","0.1150","70","CBG 06"
"18065347","S","10/12/2018","RESI","3 Meadow Ct","Florissant","Florissant","64","22","$134,500","2","2 (2 0)","1,114","0.2360","63","BHSP13"
"18069045","S","12/03/2018","RESI","63 East Meadow Lane","Ellisville","Ellisville","348","102","$193,000","3","2 (2 0)","1,582","0.4820","53","KWSW01"
"18079749","S","11/28/2018","RESI","807 Meadow Acres Lane","Unincorporated","St Louis","331","14","$130,000","3","2 (2 0)","1,080","0.4798","63","RMXR01"
