"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"13057428","S","05/16/2014","RESI","335 Madison Ave","Rock Hill","Webster Groves","3","201","$58,000","3","1 (1 0)","988","","66","REGO05"
"14001077","S","05/08/2014","RESI","8506 Dianthus","Jennings","St Louis","16","86","$3,000","2","1 (1 0)","864","0.1440","64","PRPT01"
"14024167","S","05/13/2014","RESI","5532 HELEN","Jennings","Jennings","16","168","$5,500","2","2 (2 0)","750","0.1000","96","RESL01"
"14012039","S","04/11/2014","RESI","5357 Hodiamont Ave","Jennings","St Louis","16","15","$8,000","2","1 (1 0)","876","0.1180","67","NICL01"
"13061887","S","05/05/2014","RESI","7314 Marge Ave","Jennings","St Louis","16","151","$8,000","3","1 (1 0)","888","0.1620","62","HSEP01"
"14026440","S","06/06/2014","RESI","7125 Paisley Dr","Flordell Hills","St Louis","16","28","$8,500","2","1 (1 0)","792","0.1170","78","RNFK01"
"13067598","S","04/29/2014","RESI","1937 Damato Ct","Jennings","St Louis","16","108","$8,500","2","1 (1 0)","884","0.1260","83","CBG 06"
"14021618","S","05/14/2014","RESI","5349 Janet Ave","Jennings","St Louis","16","8","$9,900","3","1 (1 0)","1,221","0.1110","95","CBG 06"
"14011708","S","04/28/2014","RESI","8360 College Ave","Jennings","St Louis","16","7","$10,038","2","1 (1 0)","750","0.0840","87","XELT01"
"14019103","S","05/28/2014","RESI","2431 Hord Ave","Jennings","St Louis","16","39","$11,000","3","1 (1 0)","1,133","0.1500","90","RERR01"
"14023486","S","06/17/2014","RESI","9204 Huiskamp Ave","Jennings","St Louis","16","27","$12,000","3","1 (1 0)","1,106","0.1950","66","RLXG01"
"14013676","S","04/23/2014","RESI","2807 Glade Ave","Jennings","St Louis","16","27","$13,500","4","2 (2 0)","1,760","0.3100","98","RNFK01"
"14021310","S","06/03/2014","RESI","5505 Belridge","Jennings","St Louis","16","23","$14,938","2","1 (1 0)","918","0.1210","76","FOWL01"
"14019542","S","06/06/2014","RESI","5658 Gatesworth Ave","Country Club Hills","St Louis","16","23","$14,950","2","1 (1 0)","792","0.1090","77","CBG 06"
"14012428","S","05/09/2014","RESI","5619 LEVERETTE Ave","Country Club Hills","St Louis","16","49","$15,000","2","1 (1 0)","748","0.1210","72","RMXP01"
"14007267","S","04/10/2014","RESI","1839 Park","Jennings","St Louis","16","11","$15,125","2","2 (2 0)","1,318","0.1790","64","GLDR01"
