"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"20051294","S","08/21/2020","RESI","14 Jean Dr.","Florissant","Florissant","63","1","$122,000","3","2 (1 1)","1,064","0.3260","62","RLVN01"
"20025570","S","07/10/2020","RESI","210 Jeanette","Florissant","Florissant","48","1","$122,000","3","2 (2 0)","1,074","0.1740","65","REMV01"
"20049442","S","08/17/2020","RESI","1307 Jeanne Hills","Unincorporated","St Louis","166","21","$259,000","3","2 (2 0)","1,450","0.2300","59","TLTN01"
"19085021","S","07/16/2020","RESI","642 East Jefferson Ave","Kirkwood","St Louis","196","211","$519,000","4","4 (3 1)","2,216","0.1960","84","RDKY02"
"20040313","S","07/31/2020","RESI","485 South Jefferson St","Florissant","Florissant","64","4","$135,000","3","1 (1 0)","1,092","0.2310","65","BHSP13"
"20031984","S","08/18/2020","RESI","523 East Jefferson Ave","Kirkwood","Kirkwood","196","46","$765,000","4","4 (3 1)","2,682","0.2230","88","MADA01"
"20044178","S","08/18/2020","RESI","323 Jefferson Ave","Valley Park","Valley Park","181","1","$36,000","2","1 (1 0)","910","0.8360","120","KWRC01"
"20034626","S","09/10/2020","RESI","343 West Jefferson Ave","Kirkwood","St Louis","196","76","$740,000","4","4 (3 1)","2,892","0.1840","95","DIEL01"
"20054685","S","09/15/2020","RESI","915 North Jefferson St","Florissant","Florissant","64","3","$210,000","3","2 (1 1)","1,504","0.2940","68","BHSP13"
"20050665","S","09/18/2020","RESI","141 Jefferson Ave","Valley Park","Valley Park","181","11","$215,000","3","2 (2 0)","1,608","0.2066","42","MADA01"
"20053816","S","09/28/2020","RESI","611 East Jefferson Ave","Kirkwood","St Louis","196","3","$500,000","5","3 (2 1)","2,776","0.2840","140","MADA01"
"20034374","S","07/17/2020","RESI","10020 Jeffleigh","Unincorporated","St Louis","331","53","$207,000","3","2 (1 1)","1,215","0.2770","65","MADA01"
"20025058","S","08/21/2020","RESI","511 Jeffords St","Unincorporated","St Louis","301","82","$106,000","2","1 (1 0)","820","0.2410","110","KWSW01"
"20045627","S","09/30/2020","RESI","9932 Jeffrey Dr","Riverview","St Louis","31","45","$77,200","3","2 (2 0)","1,280","0.2080","72","BHSP13"
"20053043","S","09/09/2020","RESI","2225 Jenkee Dr","Florissant","Florissant","48","3","$150,000","3","3 (2 1)","1,040","0.2120","52","BHSP13"
"19041906","S","07/31/2020","RESI","5620 Jennings Station","Jennings","St Louis","16","278","$3,000","3","1 (1 0)","749","0.1090","95","VIGR01"
"19048947","S","08/07/2020","RESI","7310 Jenwood Ave","Jennings","St Louis","16","467","$23,000","2","1 (1 0)","864","0.1140","91","VIVR01"
"20016412","S","07/10/2020","RESI","11259 Jerries Lane","Unincorporated","St Louis","46","119","$93,000","4","2 (2 0)","1,757","1.0000","","VANW01"
"20053437","S","09/24/2020","RESI","1079 Johanna Dr","Unincorporated","Ballwin","169","3","$305,000","3","4 (2 2)","1,754","0.1400","29","BHSP05"
"20031778","S","07/29/2020","RESI","424 Johanna Place","Unincorporated","Ballwin","169","7","$301,000","3","4 (3 1)","1,565","0.1400","27","DIEL01"
"20056876","S","08/28/2020","RESI","8124 John Place","St. John","St Louis","106","4","$30,500","2","1 (1 0)","832","0.0880","92","EQTY01"
"20036669","S","08/19/2020","RESI","2343 Johnnycake Ridge Ct","Wildwood","Wildwood","347","3","$337,000","5","4 (3 1)","2,086","0.3600","26","LMRK01"
