"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"17056452","S","12/28/2017","RESI","904 North New Florissant","Florissant","Florissant","64","133","$45,000","2","1 (1 0)","744","0.1800","76","CBG 11"
"17072101","S","11/09/2017","RESI","13690 New Halls Ferry","Florissant","Florissant","64","23","$63,000","3","2 (2 0)","1,653","0.1540","57","BPAL01"
"17055488","S","10/31/2017","RESI","8636 New Hampshire Ave","Unincorporated","St Louis","271","49","$130,000","2","2 (2 0)","1,240","0.9870","73","WBRS01"
"17080831","S","11/01/2017","RESI","7709 New Hampshire Ave","Unincorporated","St Louis","271","3","$126,300","3","2 (2 0)","1,026","0.1380","64","RMXR01"
"17075358","S","11/21/2017","RESI","7929 New Hampshire Ave","Unincorporated","St Louis","271","25","$154,250","2","1 (1 0)","","0.1710","64","CBG 11"
"17080284","S","11/27/2017","RESI","8311 New Hampshire Ave","Unincorporated","Affton","271","85","$206,000","4","2 (2 0)","1,795","0.5620","65","RMXR03"
"17074010","S","11/28/2017","RESI","1840 New Jamestown","Unincorporated","St Louis","46","54","$216,000","4","3 (2 1)","2,641","2.0000","77","ALXD01"
"17077906","S","10/24/2017","RESI","201 New Salem Dr","Creve Coeur","St Louis","166","1","$900,000","5","5 (4 1)","4,092","1.1100","47","EXRL01"
"17074166","S","10/25/2017","RESI","855 New Smizer Mill Rd","Fenton","Fenton","316","4","$180,000","2","1 (1 0)","1,386","0.9340","60","BHSP04"
"17062238","S","10/12/2017","RESI","864 Newport Ave","Webster Groves","St Louis","256","38","$209,000","3","1 (1 0)","1,260","0.1950","109","KWRC01"
"17068280","S","11/17/2017","RESI","866 Newport Ave","Webster Groves","Webster Groves","256","33","$320,000","3","2 (1 1)","1,796","0.1900","109","MADA01"
"17073914","S","12/08/2017","RESI","921 Newport Ave","Webster Groves","St Louis","256","54","$420,000","5","4 (3 1)","2,249","0.2180","73","MADA01"
"17064498","S","10/06/2017","RESI","4508 Niagara","Unincorporated","St Louis","332","19","$163,000","3","2 (1 1)","","0.1950","54","WBRS01"
"17059308","S","11/09/2017","RESI","10122 Niblic Dr","Overland","St Louis","91","78","$125,000","3","2 (2 0)","1,365","0.1840","76","WCLK01"
"17036478","S","10/02/2017","RESI","12429 Nicholas","Des Peres","St Louis","196","70","$655,000","5","5 (4 1)","3,796","0.3500","24","KWRC01"
"17067490","S","10/16/2017","RESI","12 Nob Hill Dr","Unincorporated","St Louis","46","17","$132,500","3","2 (2 0)","1,400","1.4950","63","PLEX01"
"17070576","S","11/13/2017","RESI","1330 Norchester","Moline Acres","St Louis","31","8","$30,226","2","1 (1 0)","1,215","0.2300","63","CBG 32"
"17061151","S","12/15/2017","RESI","634 Norfolk Dr","Kirkwood","St Louis","196","80","$387,500","4","2 (2 0)","1,732","0.2510","76","KWRC01"
"17062099","S","10/13/2017","RESI","3564 Norman Ave","St. John","St Louis","91","82","$71,000","2","1 (1 0)","792","0.2100","62","KWSW01"
"17072327","S","10/23/2017","RESI","6839 Normandale","Velda Village Hills","St Louis","106","21","$15,950","2","1 (1 0)","1,127","0.0960","88","OPWR01"
"17068040","S","10/17/2017","RESI","7234 Normandy Place","Normandy","St Louis","106","20","$25,000","4","2 (2 0)","1,736","0.1920","93","CBG 06"
"17058885","S","11/22/2017","RESI","7262 Normandy Place","Normandy","St Louis","106","18","$59,900","4","2 (2 0)","1,720","0.4600","62","RLXG01"
