"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"20050065","S","10/29/2020","RESI","2315 (1.5 Story) Red Glory Dr","Wildwood","Wildwood","347","55","$514,482","3","3 (2 1)","2,444","0.0000","","CNRE01"
"20074143","S","11/30/2020","RESI","821 1st","Twin Oaks","Valley Park","181","20","$125,000","2","1 (1 0)","872","0.3100","70","CBG 11"
"19087505","S","10/09/2020","RESI","1469 70th","Pagedale","St Louis","106","232","$35,000","4"," (0 0)","1,026","0.1450","","DNMS01"
"20058472","S","10/02/2020","RESI","15628 92nd Ave","Unincorporated","Florissant","47","25","$156,000","4","3 (3 0)","1,302","0.1930","40","CBG 06"
"20035239","S","11/18/2020","RESI","15545 97th Ave","Unincorporated","Florissant","47","16","$152,900","3","1 (1 0)","950","0.1800","38","WTLR01"
"20060559","S","10/13/2020","RESI","3123 Aberdeen","Unincorporated","Florissant","64","3","$90,000","4","3 (2 1)","1,404","0.1960","54","KWRC01"
"20058363","S","10/27/2020","RESI","3013 Aberdeen Dr","Unincorporated","Florissant","64","24","$164,000","3","3 (2 1)","1,390","0.1910","54","WCLK01"
"20071055","S","11/09/2020","RESI","42 Aberdeen Place","Clayton","Clayton","226","21","$935,000","4","5 (4 1)","2,680","0.1840","103","MCFE01"
"20072143","S","11/18/2020","RESI","2863 Aberdeen","Unincorporated","Florissant","64","2","$157,000","3","2 (2 0)","1,060","0.1870","55","HAMI01"
"20084506","S","12/07/2020","RESI","3056 Aberdeen Dr","Unincorporated","Florissant","64","0","$115,000","3","2 (2 0)","1,232","0.2150","","REGO04"
"20070534","S","11/20/2020","RESI","4428 Acacia","Wildwood","Wildwood","346","56","$600,000","3","3 (2 1)","2,755","1.5000","18","CBG 32"
"20070588","S","11/18/2020","RESI","2411 Ackerman Ave","Charlack","St Louis","91","53","$140,000","3","2 (1 1)","1,092","0.2010","70","OSTN01"
"20079692","S","12/15/2020","RESI","8325 Acorn Ave","Unincorporated","St Louis","271","25","$210,000","4","2 (2 0)","1,688","0.3850","95","CBG 07"
"20071996","S","11/18/2020","RESI","1035 Acorn Trail Dr","Hazelwood","Florissant","48","4","$183,500","3","2 (2 0)","1,266","0.2000","37","CBG 07"
"20035254","S","10/30/2020","RESI","1395 Acredale","Florissant","Florissant","64","34","$79,000","3","2 (1 1)","960","0.1760","63","RMPM01"
"20073204","S","11/01/2020","RESI","1305 Acredale Dr","Florissant","Florissant","64","2","$108,500","4","2 (2 0)","1,220","0.2330","63","MADA01"
"20075367","S","11/05/2020","RESI","11024 Acton","Green Park","St Louis","316","","$135,000","4","2 (2 0)","1,519","0.2290","58","KWRC03"
"20064161","S","10/30/2020","RESI","344 East Adams Ave","Kirkwood","Kirkwood","196","3","$449,000","3","2 (2 0)","2,392","0.2980","26","LDMK"
"19090207","S","12/04/2020","RESI","433 Adams St","Ferguson","St Louis","63","75","$80,000","3","2 (2 0)","2,326","0.4630","118","BHSP09"
"20050386","S","10/01/2020","RESI","2 Adams Lane","Kirkwood","St Louis","196","181","$849,000","5","5 (4 1)","4,647","0.2360","83","MANN01"
"20069043","S","10/23/2020","RESI","1213 Advance Dr","Unincorporated","Florissant","47","15","$128,650","3","2 (2 0)","1,007","0.1438","34","BHGR01"
