"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"90064891","X","06/18/2010","RESI","4327 California","","St Louis","3","66","$24,900","3"," (0 0)","","","146","RMXR02"
"10022624","X","07/30/2010","RESI","144 West Loretta Ave","Unincorporated","LeMay","3","108","$59,900","3","1 (1 0)","","","93","CBG 18"
"90042615","X","07/10/2010","RESI","7129 Picadilly","","St Louis","3","289","$289,000","3","3 (2 1)","1,950","","11","PERB01"
"10028519","X","08/14/2010","RESI","10121 Lord Dr","Unincorporated","St Louis","5","96","$7,900","3","1 (1 0)","928","0.2390","68","COLR01"
"90061577","X","08/02/2010","RESI","3801 Melba","Northwoods","Northwoods","5","245","$40,000","2","2 (1 1)","","","78","CBG 18"
"90033762","X","06/24/2010","RESI","444 Thrift Ave","Riverview","St Louis","5","354","$50,000","2","1 (1 0)","","0.1950","78","CBG 15"
"10025391","X","07/22/2010","RESI","2348 Collett Dr","Moline Acres","Moline Acres","5","90","$64,900","3","1 (1 0)","1,014","","64","SLEC05"
"10006230","X","06/30/2010","RESI","5911 Riverview Blvd","","St Louis","5","148","$70,000","2"," (0 0)","1,316","0.1560","87","GMJR01"
"90040431","X","07/31/2010","RESI","7104 Farley Ave","Northwoods","Northwoods","5","247","$79,000","3","2 (1 1)","","","62","CBG 18"
"90062490","X","06/30/2010","RESI","9616 1352 North Durham Dr","","St Louis","5","98","$85,000","2","1 (1 0)","994","0.1850","64","REED"
"10023695","X","07/16/2010","RESI","10509 DRUID Dr","","Bellefontaine Nghbrs","5","0","$94,500","4"," (0 0)","1,008","0.1420","65","AMJO01"
"90058416","X","07/30/2010","RESI","4956 Labadie Ave","","St Louis","5","253","$174,500","4","1 (1 0)","2,300","","0","RLXG01"
"10010864","X","08/22/2010","RESI","7216 Sapphire Ave","Jennings","St Louis","16","141","$5,000","2","1 (1 0)","864","0.1220","90","RLXG01"
"10020746","X","07/06/2010","RESI","7055 Florence","Jennings","Jennings","16","85","$14,900","2","1 (1 0)","1,148","0.2850","89","CBG 06"
"90018614","X","06/23/2010","RESI","6350 Emma Ave","Jennings","Jennings","16","393","$14,900","4"," (0 0)","2,661","0.2420","120","NFRR01"
"10007417","X","08/05/2010","RESI","8323 Mayfair","Jennings","St Louis","16","178","$15,500","1","1 (1 0)","750","0.0840","90","CBG 06"
"10000674","X","06/04/2010","RESI","7345 Jenwood Ave","Jennings","Jennings","16","78","$18,500","1"," (0 0)","602","0.1210","71","JMRE01"
"10027772","X","07/31/2010","RESI","2608 Winfred Ave","Jennings","Jennings","16","87","$19,900","2"," (0 0)","1,210","0.1150","72","RMBC03"
"10025757","X","07/30/2010","RESI","7011 Paisley Dr","Flordell Hills","Flordell Hills","16","71","$19,900","2","1 (1 0)","792","0.1500","79","RORG01"
"90030149","X","06/01/2010","RESI","7415 Esterbrook Dr","Country Club Hills","St Louis","16","357","$19,900","3","2 (1 1)","1,008","0.1150","72","MPRO01"
"10002012","X","06/30/2010","RESI","2044 Belle Ave","Jennings","Jennings","16","169","$24,900","1"," (0 0)","930","0.2850","85","CORN03"
"10001546","X","07/31/2010","RESI","6713 West Florissant Ave","Jennings","Jennings","16","120","$24,900","2","2 (1 1)","1,575","0.1220","95","LKW 01"
"80055670","X","06/30/2010","RESI","7533 Jenwood Ave","Country Club Hills","Country Club Hills","16","653","$25,000","2","1 (1 0)","792","0.1330","77","EXER01"
"90038905","X","07/22/2010","RESI","5720 Beldon Dr","Flordell Hills","Flordell Hills","16","53","$26,900","2"," (0 0)","","","78","SCHW01"
"90061413","X","06/30/2010","RESI","7207 Jenwood Ave","Jennings","Jennings","16","201","$29,610","2","1 (1 0)","768","0.1150","66","ALLD01"
"10003876","X","06/23/2010","RESI","5639 Helen Ave","Jennings","Jennings","16","77","$29,900","2"," (0 0)","736","0.1470","108","GRNR01"
"10001944","X","06/30/2010","RESI","7216 Harney Ave","Jennings","Jennings","16","169","$29,900","2"," (0 0)","930","0.1150","64","CORN03"
"90055454","X","08/17/2010","RESI","5732 Gaylord Dr","Flordell Hills","St Louis","16","303","$35,000","2","1 (1 0)","715","0.1150","78","SLMR01"
"10001792","X","06/30/2010","RESI","7126 Beulah Ave","Jennings","Jennings","16","170","$37,900","2","1 (1 0)","699","0.1390","93","CORN03"
"90061420","X","06/30/2010","RESI","7027 Dawson","Jennings","Jennings","16","201","$38,070","2"," (0 0)","1,134","0.1390","70","ALLD01"
"90051083","X","06/30/2010","RESI","7204 Marge Ave","Jennings","St Louis","16","279","$44,500","2"," (0 0)","816","0.1130","62","RLXG01"
"10028385","X","07/31/2010","RESI","2621 Hord Ave","Jennings","Jennings","16","529","$47,900","2","1 (1 0)","","","51","CBG 06"
"10022420","X","07/16/2010","RESI","5705 Acme Ave","Jennings","Jennings","16","83","$49,000","2","1 (1 0)","768","0.2080","68","MCFR01"
"90061415","X","06/30/2010","RESI","7342 Calvin Ave","Jennings","Jennings","16","201","$49,900","2"," (0 0)","816","0.1200","60","ALLD01"
"90045806","X","07/30/2010","RESI","5665 Sunbury Ave","Country Club Hills","Country Club Hills","16","323","$49,900","2","1 (1 0)","","0.1040","77","KLFD"
"80043600","X","07/15/2010","RESI","2515 Shannon Ave","Jennings","Jennings","16","524","$49,900","2","1 (1 0)","754","0.1720","76","SNRE"
"10011613","X","08/26/2010","RESI","5458 Hamilton Ave","Jennings","St Louis","16","308","$50,000","3","1 (1 0)","960","","98","CBG 06"
"10017500","X","08/19/2010","RESI","5647 Beldon Dr","Flordell Hills","Jennings","16","149","$52,000","2","1 (1 0)","691","0.1150","78","CORN02"
"10003978","X","07/30/2010","RESI","7401 Chandler Ave","Country Club Hills","Country Club Hills","16","164","$54,900","2","1 (1 0)","1,008","0.1470","78","KLFD"
"10015457","X","08/12/2010","RESI","5615 Leverette Ave","Country Club Hills","Country Club Hills","16","113","$55,000","2","1 (1 0)","792","0.1210","77","HRLG01"
"10015463","X","08/12/2010","RESI","2072 Wedgewood Dr","Jennings","Jennings","16","143","$55,000","2","1 (1 0)","834","0.1380","76","HRLG01"
"10015450","X","08/12/2010","RESI","7203 Eunice Ave","Jennings","Jennings","16","143","$55,000","3","1 (1 0)","864","0.1290","59","HRLG01"
"90041030","X","07/27/2010","RESI","2508 Mary Ave","Jennings","Jennings","16","358","$55,000","2","1 (1 0)","832","0.2360","64","CBG 15"
"80043934","X","07/16/2010","RESI","7018 Manette Dr","Flordell Hills","Flordell Hills","16","243","$59,300","2"," (0 0)","","","78","SCHW01"
"10026706","X","07/27/2010","RESI","2519 Switzer Ave","Jennings","Jennings","16","88","$59,500","2","1 (1 0)","962","0.1240","78","CBG 28"
"10013082","X","08/13/2010","RESI","7206 Harney Ave","Jennings","Jennings","16","162","$59,900","3","1 (1 0)","864","0.1150","68","PRPA01"
"10002658","X","06/15/2010","RESI","7053 Minnie Ave","Jennings","St Louis","16","62","$59,900","2","2 (1 1)","864","0.1570","72","ABRE01"
"90064119","X","06/30/2010","RESI","1915 Switzer Ave","Jennings","Jennings","16","92","$59,900","3","1 (1 0)","1,260","0.1350","91","CHRE01"
"90064117","X","06/30/2010","RESI","5227 Hamilton Ave","Jennings","Jennings","16","95","$59,900","4","2 (2 0)","1,183","0.1470","95","CHRE01"
"90055519","X","06/30/2010","RESI","7517 Calvin","Country Club Hills","Jennings","16","220","$59,900","2","1 (1 0)","748","0.1080","77","DLRL01"
"10013499","X","06/09/2010","RESI","7321 East Jenwood Ave","Jennings","Jennings","16","91","$60,000","3","2 (2 0)","1,250","0.3640","61","DYSO01"
"10017515","X","07/31/2010","RESI","2204 Mclaran Ave","Jennings","Jennings","16","130","$64,900","3","1 (1 0)","1,078","0.1150","95","CBG 06"
"80049992","X","08/15/2010","RESI","7062 FLORENCE","Jennings","Jennings","16","184","$64,900","2","1 (1 0)","","","76","SCHW01"
"10003584","X","07/18/2010","RESI","29 Westdell Dr","Dellwood","Dellwood","16","179","$65,900","2","1 (1 0)","864","0.1790","66","CBG 29"
"10025135","X","07/30/2010","RESI","2504 Center Ave","Jennings","St Louis","16","7","$67,900","3","1 (1 0)","1,085","0.2060","63","LOAP01"
"10032050","X","08/28/2010","RESI","2505 Shannon Ave","Jennings","Jennings","16","89","$69,900","3","2 (2 0)","1,092","0.1380","61","PSRC01"
"10003881","X","07/22/2010","RESI","8723 Clifton Ave","Jennings","St Louis","16","352","$71,500","2","1 (1 0)","1,024","0.2170","98","CBG 12"
"10023813","X","08/17/2010","RESI","8801 Blewett Ave","Jennings","Jennings","16","107","$71,900","3","2 (1 1)","1,426","0.1400","91","RORG01"
"10003686","X","06/18/2010","RESI","7054 Emma Ave","Jennings","St Louis","16","149","$75,000","3","1 (1 0)","1,188","0.1830","100","SLEC02"
"10015376","X","06/15/2010","RESI","5646 Lucas And Hunt Rd","Country Club Hills","Country Club Hills","16","1","$79,500","2"," (0 0)","1,028","0.1180","77","KWSW01"
"10009997","X","08/18/2010","RESI","2317 Shannon Ave","Jennings","Jennings","16","1","$79,900","3","2 (1 1)","1,208","","65","REPL01"
"90022754","X","08/31/2010","RESI","9105 Clarion Dr","Jennings","Jennings","16","238","$84,500","3","2 (1 1)","960","0.1540","61","CBG 26"
"80047754","X","07/02/2010","RESI","9250 Halls Ferry Rd","Jennings","Jennings","16","205","$84,900","2","1 (1 0)","982","0.1290","69","MADA01"
"80070695","X","06/01/2010","RESI","2140 Hord Ave","Jennings","Jennings","16","1,047","$159,900","8","2 (1 1)","3,225","0.9050","127","RMXR01"
"10013941","X","06/08/2010","RESI","10044 Count Dr","Unincorporated","St Louis","31","92","$8,500","3","1 (1 0)","1,120","0.1190","69","BCRI01"
"10024461","X","08/31/2010","RESI","10088 Stimson Dr","Riverview","St Louis","31","133","$10,900","2","1 (1 0)","814","0.4340","78","MCVY01"
"90062777","X","06/06/2010","RESI","10034 Viscount Dr","Unincorporated","St Louis","31","57","$12,900","3","1 (1 0)","1,053","0.1380","73","CBG 04"
"10013704","X","06/30/2010","RESI","10121 Winkler Dr","Unincorporated","St Louis","31","87","$13,000","2","1 (1 0)","792","0.1770","68","PREM01"
"10021861","X","07/08/2010","RESI","10520 Earl Dr","Unincorporated","St Louis","31","90","$14,900","2","1 (1 0)","770","0.1490","63","REED"
"10017534","X","06/22/2010","RESI","9972 Valley Dr","Riverview","Riverview","31","151","$15,900","2","1 (1 0)","816","0.1580","77","CBG 06"
"10017941","X","06/22/2010","RESI","10241 Viscount Dr","Unincorporated","St Louis","31","58","$17,900","3","1 (1 0)","1,073","0.1410","61","RORG01"
"10013057","X","07/07/2010","RESI","10513 Spring Garden Dr","Unincorporated","St Louis","31","36","$18,900","3","1 (1 0)","1,022","0.2500","64","MCVY01"
"10009674","X","08/21/2010","RESI","10124 Bon Oak Dr","Unincorporated","St Louis","31","177","$18,905","2","1 (1 0)","1,073","0.2270","70","WDRC"
"10030244","X","08/19/2010","RESI","2201 Collett Dr","Moline Acres","St Louis","31","89","$19,900","3","2 (2 0)","1,014","0.2250","64","CBG 06"
"10016384","X","06/17/2010","RESI","420 Thrift Ave","Riverview","Riverview","31","91","$19,900","1","1 (1 0)","744","0.1720","95","CBG 06"
