"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"14020739","S","08/18/2014","RESI","40 Vierling Dr","Calverton Park","Calverton Park","5","31","$26,000","3","2 (1 1)","907","0.1430","70","LKW 01"
"14025008","S","08/22/2014","RESI","2280 Briarcrest","Unincorporated","Florissant","5","72","$111,000","4","3 (2 1)","1,728","0.1830","53","TREP01"
"14033006","S","08/05/2014","RESI","5217 Hamilton Ave","Jennings","St Louis","16","31","$4,900","2","1 (1 0)","823","0.1470","98","CBG 06"
"14035873","S","08/13/2014","RESI","5829 Hodiamont Ave","Jennings","St Louis","16","25","$7,000","2","1 (1 0)","880","0.0700","93","PRPT01"
"14040061","S","08/27/2014","RESI","8352 College Ave","Jennings","St Louis","16","29","$8,000","2","1 (1 0)","750","0.0840","86","RLXG01"
"14041629","S","08/15/2014","RESI","7210 Harney Ave","Jennings","St Louis","16","14","$9,900","2","1 (1 0)","960","0.2300","82","OWAI01"
"14021715","S","07/10/2014","RESI","8630 Clifton Ave","Jennings","St Louis","16","113","$9,975","2","2 (2 0)","864","0.1720","72","RLXG01"
"13064038","S","08/04/2014","RESI","5246 Hodiamont Ave","Jennings","St Louis","16","168","$11,000","3","1 (1 0)","","0.0700","","TVGM01"
"14016844","S","07/11/2014","RESI","7436 Eunice Ave","Country Club Hills","St Louis","16","71","$12,690","2","1 (1 0)","759","0.1080","72","RNST01"
"14015179","S","07/14/2014","RESI","2525 Hord Ave","Jennings","St Louis","16","66","$13,500","2","1 (1 0)","1,352","0.3440","91","CBG 06"
"14045755","S","08/29/2014","RESI","5305 Wilborn","Jennings","St Louis","16","2","$15,750","2","1 (1 0)","748","0.1060","83","REED"
"14028685","S","07/21/2014","RESI","7154 Dawson","Jennings","St Louis","16","40","$16,500","2","1 (1 0)","900","0.1640","76","REED"
"14028738","S","08/22/2014","RESI","5644 Curry Ave","Country Club Hills","St Louis","16","75","$16,750","2","2 (2 0)","792","0.1280","68","REED"
"14025056","S","07/15/2014","RESI","7319 HARNEY Ave","Jennings","Jennings","16","51","$17,000","3","1 (1 0)","864","0.1700","65","RLXG01"
"14010078","S","07/23/2014","RESI","2310 Mclaran Ave","Jennings","St Louis","16","122","$18,544","4","1 (1 0)","1,862","0.1550","138","HILB01"
"14043896","S","07/31/2014","RESI","5536 Albia","Jennings","St Louis","16","0","$22,000","3","1 (1 0)","988","0.1460","63","CBG 05"
"14028993","S","07/25/2014","RESI","2628 Avie Dr","Jennings","Jennings","16","241","$36,500","2","1 (1 0)","1,018","0.1210","77","CBPR01"
"14015117","S","07/11/2014","RESI","2427 Akins Dr","Jennings","Jennings","16","71","$50,000","2","1 (1 0)","1,092","0.1300","83","BHSP13"
"14000499","S","07/23/2014","RESI","8951 Mayfield Ct","Jennings","Jennings","16","651","$54,700","2","2 (2 0)","936","0.1200","76","SHMR01"
"14030233","S","07/31/2014","RESI","3 Jendale","Jennings","St Louis","16","7","$62,000","3","2 (1 1)","2,147","0.3140","69","CBG 06"
"14028641","S","08/05/2014","RESI","10320 Baron","Unincorporated","St Louis","31","54","$3,960","3","1 (1 0)","1,038","0.1190","68","RMXR05"
"14040068","S","08/29/2014","RESI","10130 Mayfair","Unincorporated","St Louis","31","36","$5,200","3","2 (1 1)","864","0.2650","47","RLXG01"
"14024807","S","08/18/2014","RESI","10064 Duke Dr","Unincorporated","St Louis","31","97","$6,900","3","1 (1 0)","864","0.1490","","HSEP01"
"14012687","S","07/16/2014","RESI","10408 Count Dr","Unincorporated","St Louis","31","29","$7,200","3","1 (1 0)","912","0.1190","57","BHSP13"
"13061994","S","07/18/2014","RESI","10300 Duke Dr","Unincorporated","St Louis","31","177","$8,000","3","1 (1 0)","1,308","0.1490","65","TREP01"
"14037108","S","08/15/2014","RESI","10168 Winkler","Unincorporated","St Louis","31","25","$9,000","2","1 (1 0)","792","0.1770","68","REED"
"13061770","S","08/15/2014","RESI","10401 Duke Dr","Unincorporated","St Louis","31","248","$9,000","3","1 (1 0)","1,010","0.1490","64","TREP01"
"14046992","S","08/27/2014","RESI","10349 Lord","Unincorporated","St Louis","31","1","$9,500","2","1 (1 0)","729","0.1190","64","STL 01"
"14021153","S","07/16/2014","RESI","10216 Royal","Unincorporated","St Louis","31","64","$9,800","3","1 (1 0)","947","0.1610","52","RNST01"
"14013852","S","07/18/2014","RESI","211 Coburg","Riverview","St Louis","31","112","$10,000","3","1 (1 0)","1,145","0.2410","98","BHSP13"
"14031038","S","08/06/2014","RESI","262 Chambers","Riverview","Riverview","31","46","$13,000","2","1 (1 0)","","","93","PHXR01"
"14003675","S","07/08/2014","RESI","418 Scenic","Riverview","St Louis","31","155","$14,000","2","1 (1 0)","946","0.0900","88","LRES01"
"14037961","S","08/26/2014","RESI","10617 Spring Garden Dr","Unincorporated","St Louis","31","33","$15,000","4","2 (2 0)","1,179","0.1600","64","CBG 06"
"14033720","S","07/18/2014","RESI","10526 Prestwick Dr","Unincorporated","St Louis","31","14","$15,000","2","1 (1 0)","854","0.1800","65","FOWL01"
"14028877","S","07/28/2014","RESI","466 Bluff Dr","Riverview","St Louis","31","38","$15,000","3","2 (2 0)","832","0.1950","79","PRPT01"
"14038094","S","08/15/2014","RESI","205 Dundee Cir","Unincorporated","St Louis","31","27","$17,000","3","1 (1 0)","927","0.1410","62","CBG 06"
"14036043","S","08/15/2014","RESI","356 Shepley Dr","Unincorporated","St Louis","31","13","$17,500","3"," (0 0)","854","0.1410","65","CBG 05"
"14032890","S","07/22/2014","RESI","2216 Collett","Moline Acres","St Louis","31","8","$18,600","3","1 (1 0)","1,014","0.1620","64","RLXG01"
"14019959","S","07/22/2014","RESI","10246 Green Valley","Dellwood","St Louis","31","54","$19,500","3","1 (1 0)","1,014","0.1520","59","OWAI01"
"14010888","S","07/08/2014","RESI","10031 Diamond","Riverview","St Louis","31","131","$19,500","2","1 (1 0)","1,284","0.2070","79","TBRD01"
"14038112","S","07/31/2014","RESI","1707 Champlin","Dellwood","St Louis","31","21","$20,000","3","2 (2 0)","1,014","0.1470","59","STRR01"
"14035372","S","08/08/2014","RESI","10047 Grosvenor","Riverview","St Louis","31","16","$20,000","2","2 (1 1)","1,176","0.2460","61","DPEV01"
"14019580","S","07/02/2014","RESI","9859 Lorna","Unincorporated","St Louis","31","41","$21,600","3","1 (1 0)","1,162","0.1720","67","ADRE01"
"14010966","S","07/09/2014","RESI","1956 Chambers Rd","Unincorporated","St Louis","31","65","$22,500","3","2 (2 0)","1,822","0.9160","68","RNST01"
"14032421","S","08/14/2014","RESI","2235 Lovett","Moline Acres","St Louis","31","52","$23,750","3","2 (1 1)","1,135","0.1480","64","CBPR01"
