"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"14041401","S","09/05/2014","RESI","907 Ridgetree Ln","Des Peres","St Louis","196","10","$352,000","3","2 (2 0)","1,760","0.2500","41","MADA01"
"14040010","S","10/03/2014","RESI","1745 Fawnvalley Dr","Des Peres","St Louis","196","4","$352,000","4","3 (2 1)","1,850","0.5610","53","RDKY02"
"14062026","S","12/30/2014","RESI","324 Geyer Forest Dr","Kirkwood","Kirkwood","196","29","$363,000","3","2 (2 0)","1,955","0.3140","58","BHAL02"
"14046843","S","10/29/2014","RESI","207 Peeke Ave","Kirkwood","St Louis","196","6","$365,000","3","2 (1 1)","1,882","0.2410","89","BHAL02"
"14020045","S","11/25/2014","RESI","116 Edwin","Glendale","Glendale","196","166","$365,000","3","2 (2 0)","1,712","0.3400","94","MCAR03"
"14039861","S","12/29/2014","RESI","25 Berry Oaks","Glendale","Kirkwood","196","86","$375,000","3","3 (2 1)","1,776","0.2410","67","MCAR01"
"14013516","S","10/27/2014","RESI","708 Pearl Ave","Kirkwood","St Louis","196","161","$386,250","3","2 (2 0)","2,298","0.2890","63","KWSW01"
"14043250","S","09/30/2014","RESI","324 North Taylor Ave","Kirkwood","Kirkwood","196","3","$390,000","3","2 (1 1)","1,744","0.2440","103","RMXN01"
"14063352","S","12/17/2014","RESI","637 Hickory Lane","Frontenac","St Louis","196","1","$400,000","4","3 (3 0)","2,655","1.9300","62","MADA01"
"14059523","S","11/25/2014","RESI","212 Sugar Creek Ridge","Kirkwood","St Louis","196","8","$400,000","4","4 (4 0)","3,822","1.1600","29","STRR01"
"14039668","S","09/10/2014","RESI","815 West Rose Hill Ave","Kirkwood","St Louis","196","15","$400,000","3","2 (2 0)","2,250","0.6270","77","BHSP04"
"14047553","S","12/22/2014","RESI","113 East Jewel","Kirkwood","Kirkwood","196","80","$403,000","3","3 (3 0)","1,712","0.2810","89","RMXR01"
