"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"76762","S","09/13/2013","RESI","9660 CHAMBLIN","","St Louis","","0","$175,000","3","3 (3 0)","1,680","0.0000","","RECC01"
"12063279","S","07/26/2013","RESI","5519 Janet Ave","Jennings","St Louis","16","4","$100","3","1 (1 0)","958","0.2200","66","HRSR01"
"13037036","S","08/29/2013","RESI","5337 Helen Ave","Jennings","St Louis","16","44","$3,100","2","1 (1 0)","1,083","0.1470","100","ALXD01"
"13031532","S","09/11/2013","RESI","5308 Janet Ave","Jennings","St Louis","16","28","$4,250","2","1 (1 0)","703","0.0740","51","GLDR01"
"13041960","S","09/13/2013","RESI","7042 Idlewild Ave","Jennings","St Louis","16","53","$5,500","2","1 (1 0)","718","0.1460","75","JCBS01"
"13028525","S","07/03/2013","RESI","2457 Shannon Ave","Jennings","St Louis","16","229","$5,700","2","1 (1 0)","","0.1400","62","HRSR01"
"13039927","S","09/13/2013","RESI","7044 Idlewild Ave","Jennings","St Louis","16","61","$6,000","1","1 (1 0)","672","0.1390","95","JCBS01"
"13037949","S","09/19/2013","RESI","7133 Beulah Ave","Jennings","St Louis","16","44","$6,000","3","1 (1 0)","1,039","0.1830","66","CBG 05"
"13034182","S","09/25/2013","RESI","2626 Avie Dr","Jennings","St Louis","16","70","$8,000","2","1 (1 0)","918","0.1160","78","ALXD01"
"13032128","S","07/03/2013","RESI","8824 Corwin","Jennings","St Louis","16","4","$8,000","2","1 (1 0)","","0.1720","77","PRPT01"
"13032048","S","08/14/2013","RESI","2826 Solway Ave","Jennings","St Louis","16","37","$8,000","2","1 (1 0)","624","0.2010","72","HILB01"
"13000933","S","07/19/2013","RESI","5631 Apricot Ave","Jennings","St Louis","16","129","$8,000","3","1 (1 0)","1,092","0.1200","","ONES01"
"13014131","S","08/29/2013","RESI","7209 Jenwood Ave","Jennings","St Louis","16","150","$9,000","2","2 (2 0)","768","0.1140","67","JNAH01"
"13008497","S","07/12/2013","RESI","2627 Terrace","Jennings","St Louis","16","143","$9,500","3","1 (1 0)","1,722","","88","HRSR01"
"13034899","S","08/22/2013","RESI","5735 Albia Terrace","Jennings","St Louis","16","159","$11,000","1","1 (1 0)","748","0.0800","65","KWSW01"
"13037171","S","08/14/2013","RESI","7149 West Florissant Ave","Flordell Hills","St Louis","16","11","$11,055","2","1 (1 0)","950","0.1000","89","CBG 05"
"13013232","S","08/27/2013","RESI","5717 Beldon","Flordell Hills","St Louis","16","111","$11,500","3","1 (1 0)","","0.0000","78","REED"
"13025549","S","07/24/2013","RESI","7041 GREENHAVEN Dr","Flordell Hills","St Louis","16","83","$12,188","2","1 (1 0)","1,051","0.1200","79","RMXP01"
"13031842","S","08/16/2013","RESI","7137 BEULAH Ave","Jennings","St Louis","16","80","$14,188","3","1 (1 0)","930","0.1800","69","RMXP01"
"13007480","S","08/16/2013","RESI","2155 Fairhaven","Jennings","St Louis","16","162","$14,300","3","1 (1 0)","","0.1100","76","RMBC03"
"13030059","S","08/07/2013","RESI","5533 Sunbury Ave","Country Club Hills","St Louis","16","32","$14,700","2","1 (1 0)","792","0.1260","72","REOX01"
"13032208","S","07/26/2013","RESI","5635 Leverette Ave","Country Club Hills","St Louis","16","37","$15,000","2","1 (1 0)","846","0.1090","77","SLEC13"
"13032638","S","07/30/2013","RESI","8618 Henry St","Jennings","St Louis","16","6","$15,050","3","3 (2 1)","1,786","0.2010","95","GLDR01"
"13026642","S","08/16/2013","RESI","1921 Mclaran Ave","Jennings","St Louis","16","73","$15,750","3","2 (2 0)","","0.3600","128","REED"
"13041971","S","09/13/2013","RESI","7037 Idlewild Ave","Jennings","St Louis","16","53","$16,000","4","2 (2 0)","2,062","0.2800","78","JCBS01"
"13022706","S","07/02/2013","RESI","5634 ALBIA Terr","Jennings","St Louis","16","75","$16,050","3","1 (1 0)","988","0.1500","62","RMXP01"
"13041828","S","09/19/2013","RESI","8879 Sharidge Dr","Jennings","St Louis","16","19","$17,000","2","1 (1 0)","816","0.1300","67","CBG 06"
"13040364","S","08/15/2013","RESI","7116 Seymour","Flordell Hills","St Louis","16","15","$17,000","2","2 (1 1)","744","0.1540","79","RLXG01"
"13025774","S","08/19/2013","RESI","8947 Mayfield","Jennings","St Louis","16","44","$18,000","2","1 (1 0)","","0.1210","76","MNRE01"
"12064751","S","09/17/2013","RESI","2617 High Ridge Ave","Jennings","St Louis","16","307","$18,000","2","1 (1 0)","938","0.4900","55","BRKO"
"13018072","S","07/09/2013","RESI","2618 Terrace Lane","Jennings","Jennings","16","42","$19,000","2","2 (1 1)","1,064","0.3530","90","CBG 06"
"13037670","S","08/16/2013","RESI","2217 Lexa Dr","Jennings","St Louis","16","11","$19,001","3","1 (1 0)","1,015","0.1500","63","XELT01"
"13033447","S","08/06/2013","RESI","9457 Bagley Dr","Jennings","St Louis","16","10","$19,500","2","1 (1 0)","982","0.1380","69","REOX01"
"13008441","S","09/11/2013","RESI","2555 Hord Ave","Jennings","Jennings","16","192","$20,000","3","2 (2 0)","1,378","0.1430","83","PNKP01"
"13022738","S","08/21/2013","RESI","7068 Florence Place","Jennings","St Louis","16","107","$21,000","2","1 (1 0)","900","0.1460","76","RMXR03"
"13026730","S","08/02/2013","RESI","5609 Albia","Jennings","St Louis","16","4","$21,599","3","2 (2 0)","988","0.1390","62","RHSS01"
"13022801","S","07/03/2013","RESI","2075 Wedgewood Dr","Jennings","St Louis","16","61","$22,500","3","2 (2 0)","1,566","0.1420","78","CBPR01"
"13029588","S","08/30/2013","RESI","2340 Fairy Bell Dr","Jennings","St Louis","16","67","$23,000","2","2 (2 0)","1,148","0.1860","62","BART01"
"13013470","S","07/22/2013","RESI","9400 Altonwood Dr","Jennings","Jennings","16","132","$25,000","2","1 (1 0)","982","0.1840","66","ALIR01"
"13036723","S","08/16/2013","RESI","8930 Shannonaire Dr","Jennings","St Louis","16","18","$33,000","3","1 (1 0)","1,281","0.3310","65","FOWL01"
"13016703","S","07/16/2013","RESI","8927 Saint Cyr Dr","Jennings","Jennings","16","434","$45,000","3","2 (2 0)","1,227","0.2100","61","SHAW"
"13008524","S","08/30/2013","RESI","7157 West Florissant Ave","Flordell Hills","Flordell Hills","16","236","$49,900","2","1 (1 0)","819","0.1000","82","RMXP01"
"13038754","S","09/30/2013","RESI","9540 Wilson Bridge Dr","Jennings","St Louis","16","10","$57,000","3","3 (2 1)","1,297","0.1400","14","XELT01"
"12069904","S","07/11/2013","RESI","2557 Savannah Heights Ct","Jennings","St Louis","16","358","$94,000","3","2 (2 0)","1,318","","","CBG 06"
"13028399","S","08/01/2013","RESI","9641 Parker Gray","Jennings","St Louis","16","75","$127,000","3","3 (2 1)","","0.1200","12","TNCT01"
"13019483","S","08/30/2013","RESI","10553 Duke","Unincorporated","St Louis","31","109","$3,000","2","2 (1 1)","","0.1400","63","DPEV01"
"13042867","S","09/23/2013","RESI","10011 Monarch","Unincorporated","St Louis","31","76","$4,500","2","1 (1 0)","","0.1680","80","PRPT01"
"13006696","S","08/02/2013","RESI","2116 Jannette","Unincorporated","St Louis","31","119","$4,900","3","1 (1 0)","","0.3040","62","REED"
"13031933","S","07/03/2013","RESI","10159 Bon Oak","Unincorporated","St Louis","31","6","$5,000","2","1 (1 0)","","0.2000","78","PRPT01"
"12064245","S","09/25/2013","RESI","2242 Duchess Dr","Unincorporated","St Louis","31","293","$7,200","3","1 (1 0)","1,036","0.1600","59","TREP01"
"13049309","S","09/20/2013","RESI","426 Bluff Dr","Riverview","St Louis","31","18","$8,000","2","1 (1 0)","783","0.2730","97","WAYR01"
"12041988","S","08/12/2013","RESI","10529 Duke Dr","Unincorporated","St Louis","31","94","$8,500","3","1 (1 0)","962","0.1500","63","SLEC13"
"13028038","S","08/20/2013","RESI","10134 Count Dr","Unincorporated","St Louis","31","66","$9,000","3","1 (1 0)","1,840","0.2390","66","ALXD01"
"13020296","S","07/31/2013","RESI","10349 Lord Dr","Unincorporated","St Louis","31","85","$10,000","2","1 (1 0)","729","0.1190","59","BISR01"
"13031508","S","08/28/2013","RESI","10069 Duke Dr","Unincorporated","St Louis","31","44","$11,200","2","1 (1 0)","847","0.1490","63","GLDR01"
"13019852","S","08/31/2013","RESI","10021 Dorothy Ave","Riverview","St Louis","31","121","$11,500","2","1 (1 0)","","0.4100","78","TVGM01"
"13025639","S","07/01/2013","RESI","10051 Royal","Unincorporated","St Louis","31","291","$12,000","2","1 (1 0)","","","71","AMCN01"
"13003840","S","07/29/2013","RESI","10190 Imperial Dr","Unincorporated","St Louis","31","59","$12,000","3","1 (1 0)","1,110","0.1900","80","CBG 05"
"13028268","S","08/01/2013","RESI","421 Thrift Ave","Riverview","St Louis","31","64","$12,077","2","1 (1 0)","1,201","0.2580","72","KWSW01"
"13027506","S","07/12/2013","RESI","451 Thrift Ave","Riverview","St Louis","31","31","$12,500","3","2 (2 0)","","0.1950","56","PRPT01"
"13039803","S","09/20/2013","RESI","220 Shepley Dr","Unincorporated","St Louis","31","15","$13,001","2","2 (2 0)","1,053","0.2120","64","CBG 06"
"13043963","S","09/20/2013","RESI","2508 Countess","Unincorporated","St Louis","31","9","$14,500","3","1 (1 0)","945","","","MCNR01"
"13043356","S","09/26/2013","RESI","560 Cosie","Riverview","St Louis","31","55","$14,502","2","1 (1 0)","1,428","0.1380","76","CBG 06"
"13026692","S","07/22/2013","RESI","229 Mcalpine","Unincorporated","St Louis","31","31","$14,508","3","2 (1 1)","927","","","MCNR01"
"13043443","S","09/27/2013","RESI","10728 Spring Garden Dr","Unincorporated","St Louis","31","7","$14,900","4","1 (1 0)","927","0.1570","62","CBG 06"
"13047550","S","09/20/2013","RESI","247 Coburg Dr","Riverview","St Louis","31","511","$15,000","2","1 (1 0)","720","0.2400","54","JSLG01"
"13031596","S","07/26/2013","RESI","10856 Spring Garden Dr","Unincorporated","St Louis","31","12","$15,100","3","1 (1 0)","1,095","0.3000","62","XELT01"
"13043606","S","09/16/2013","RESI","9705 Calumet Dr","","St Louis","31","48","$16,000","3","1 (1 0)","912","0.1590","62","RNFK01"
"13041564","S","08/29/2013","RESI","9815 Eastdell Dr","Dellwood","St Louis","31","21","$16,000","2","1 (1 0)","","0.1720","66","FOWL01"
"13036934","S","08/16/2013","RESI","10232 Edgefield Dr","Unincorporated","St Louis","31","9","$16,000","3","2 (1 1)","950","0.1380","61","CBG 05"
"13037254","S","09/09/2013","RESI","9821 Glen Owen","Unincorporated","St Louis","31","38","$16,300","3","2 (1 1)","996","0.1720","62","HILB01"
"13034517","S","09/10/2013","RESI","421 Caithness","Unincorporated","St Louis","31","40","$16,500","3","1 (1 0)","1,063","0.1750","66","CBG 06"
"13026297","S","08/14/2013","RESI","10329 Galloway","Unincorporated","St Louis","31","70","$17,430","3","1 (1 0)","956","0.1900","66","BRID01"
"13028293","S","08/20/2013","RESI","516 Wishaw Ct","Unincorporated","St Louis","31","84","$18,000","3","1 (1 0)","932","0.1580","56","KWSW01"
"13013323","S","09/30/2013","RESI","563 Glorose","Riverview","Riverview","31","165","$18,000","3","2 (1 1)","","","76","JMRE01"
"13041227","S","09/12/2013","RESI","576 Glorose Dr","Riverview","St Louis","31","23","$18,050","3","1 (1 0)","921","0.1380","76","FOWL01"
"13013398","S","08/08/2013","RESI","10104 Ashbrook Dr","","St Louis","31","109","$18,299","2","1 (1 0)","792","0.1500","63","RHSS01"
"13027653","S","08/06/2013","RESI","2372 Collett Dr","Moline Acres","St Louis","31","38","$18,800","3","1 (1 0)","1,135","0.2060","64","GLDR01"
"13031966","S","09/10/2013","RESI","2208 Ibis  Ct","Unincorporated","St Louis","31","4","$19,000","2","2 (2 0)","1,230","","62","RLXG01"
