"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"11034366","S","10/07/2011","RESI","4503 Butler Hill Rd","Unincorporated","Mehlville","331","284","$200,000","4","2 (2 0)","1,767","1.1700","78","EXSL01"
"11022295","S","11/04/2011","RESI","6424 Hagemann Pointe Ct","Unincorporated","Mehlville","331","140","$205,000","3","3 (2 1)","1,446","0.1800","23","EXSL01"
"11043958","S","11/01/2011","RESI","5972 Southcrest Way","Unincorporated","St Louis","331","58","$208,000","4","3 (2 1)","2,282","0.1200","12","CHRE01"
"11023086","S","11/28/2011","RESI","5113 Suson Woods Ct","Unincorporated","St Louis","331","200","$208,500","4","3 (2 1)","1,977","0.2580","40","RMXR03"
"11048877","S","12/22/2011","RESI","13419 Bahnfyre Dr","Unincorporated","St Louis","331","277","$210,000","4","3 (2 1)","2,920","0.2500","30","CBPR02"
"11015345","S","10/12/2011","RESI","369 Magoffin Trails Ct","Unincorporated","Mehlville","331","155","$212,000","4","3 (2 1)","","","0","CMLT01"
"11052120","S","12/07/2011","RESI","3248 Yorkchester Dr","Unincorporated","St Louis","331","2","$213,000","3","4 (2 2)","1,800","0.1590","45","KWSW01"
"11037518","S","12/27/2011","RESI","4376 Hawkins Glen Way","Unincorporated","St Louis","331","235","$213,000","3","4 (2 2)","2,526","0.1500","16","RMXP01"
"11027895","S","11/10/2011","RESI","4109 Forder Valley Dr","Unincorporated","St Louis","331","157","$214,500","3","2 (2 0)","1,789","","24","EXSL01"
"11023111","S","10/20/2011","RESI","4580 Kerth Forest Dr","Unincorporated","Mehlville","331","304","$225,000","3","3 (2 1)","2,108","0.2500","21","WLBR"
"11029141","S","10/06/2011","RESI","4935 Southridge Park Dr","Unincorporated","St Louis","331","90","$240,000","4","3 (2 1)","3,131","0.3500","32","CBG 14"
"11044137","S","11/29/2011","RESI","13303 East Lane","Unincorporated","St Louis","331","43","$250,000","3","4 (3 1)","2,141","0.2300","30","CBG 14"
"11039576","S","11/04/2011","RESI","5808 Hightower Dr","Unincorporated","St Louis","331","76","$277,000","4","3 (3 0)","2,254","0.3500","32","PRUA14"
"11030845","S","10/31/2011","RESI","13690 Evergreen Glen Dr","Unincorporated","Mehlville","331","103","$285,000","4","3 (2 1)","2,942","0.2000","16","MADA01"
"10058859","S","11/21/2011","RESI","6404 Hagemann Rd","Unincorporated","Mehlville","331","375","$300,000","2","2 (2 0)","1,446","3.4800","41","CBPR02"
"11007798","S","11/03/2011","RESI","4936 Sunset Oaks Lane","Unincorporated","St Louis","331","232","$330,000","3","3 (3 0)","2,245","0.3100","22","EXSL01"
"11029618","S","10/28/2011","RESI","5114 Butler Spur Ct","Unincorporated","Mehlville","331","126","$364,900","5","4 (3 1)","2,755","0.3300","27","LNDR01"
"11029379","S","11/04/2011","RESI","2727 Yaeger Rd","Unincorporated","St Louis","332","146","$80,000","2","2 (1 1)","1,103","0.3200","45","ALXD01"
"11048939","S","11/30/2011","RESI","3022 Meramar Ct","Unincorporated","St Louis","332","6","$85,000","3","1 (1 0)","960","0.4540","57","RMBC02"
"11027312","S","10/07/2011","RESI","2515 Pioneer Dr","Unincorporated","St Louis","332","109","$110,000","3","3 (2 1)","1,231","0.2300","48","AMRG01"
"11001278","S","12/16/2011","RESI","2658 Yaeger Rd","Unincorporated","St Louis","332","301","$115,000","4","3 (3 0)","1,858","0.2600","52","ALXD01"
"11042478","S","12/19/2011","RESI","5806 Falcon View Lane","Unincorporated","St Louis","332","95","$117,000","3","2 (2 0)","1,032","0.1960","39","CFNS01"
"11048901","S","11/23/2011","RESI","2714 Erb Rd","Unincorporated","St Louis","332","17","$117,500","3","1 (1 0)","1,196","","67","CBG 14"
"11051450","S","12/12/2011","RESI","6734 Hornbrook Ct","Unincorporated","St Louis","332","14","$120,000","3","2 (2 0)","1,656","0.2700","34","BRSR01"
"11031230","S","10/13/2011","RESI","5368 Casa Royale Dr","Unincorporated","Oakville","332","99","$125,000","4","4 (3 1)","2,092","0.2580","46","KWRW01"
"11037831","S","11/18/2011","RESI","5742 Chatport Rd","Unincorporated","St Louis","332","87","$129,000","4","3 (3 0)","1,779","0.1820","43","CBG 49"
"11040667","S","10/17/2011","RESI","5247 Nottingham Estates Dr","Unincorporated","St Louis","332","62","$137,900","3","2 (2 0)","1,245","0.2400","50","SLEC04"
"11031967","S","10/28/2011","RESI","2384 Whitshire Dr","Unincorporated","St Louis","332","102","$138,000","3","2 (2 0)","1,478","0.1930","47","WBRS01"
"11049400","S","12/16/2011","RESI","2409 Crestline Dr","Unincorporated","St Louis","332","157","$140,000","3","2 (2 0)","1,621","","47","CBG 14"
"11036652","S","11/30/2011","RESI","2825 Cathedral Dr","Unincorporated","St Louis","332","33","$147,000","3","3 (3 0)","1,515","0.2010","45","CFNS01"
"11026523","S","11/29/2011","RESI","2560 Pioneer Dr","Unincorporated","St Louis","332","188","$153,000","3","3 (2 1)","","0.2290","46","EXSL01"
"11036658","S","10/31/2011","RESI","5160 Oakfire Dr","Unincorporated","St Louis","332","90","$156,000","4","4 (2 2)","1,988","0.2420","47","RXGT01"
"11052090","S","12/21/2011","RESI","2846 Gettysburg Estates Dr","Unincorporated","St Louis","332","54","$156,900","4","3 (2 1)","1,700","0.4000","43","EXSL01"
"11048406","S","12/16/2011","RESI","6436 Towne Woods Dr","Unincorporated","St Louis","332","73","$164,500","3","3 (3 0)","","","44","EXSL01"
"11042574","S","10/28/2011","RESI","5424 Langsworth Dr","Unincorporated","Oakville","332","138","$165,000","3","3 (3 0)","1,626","0.2070","45","RMBC03"
"11040644","S","10/13/2011","RESI","5623 Winter Garden Ct","Unincorporated","St Louis","332","23","$165,000","4","3 (3 0)","1,232","0.1900","29","CBG 14"
"11039492","S","10/24/2011","RESI","5122 Amberglow Dr","Unincorporated","St Louis","332","43","$165,000","4","3 (2 1)","1,848","0.2350","48","SLEC01"
"10058282","S","11/04/2011","RESI","2914 Piney Pointe Dr","Unincorporated","St Louis","332","373","$170,000","4","3 (3 0)","1,662","0.2890","35","POWR"
"11045523","S","10/29/2011","RESI","3667 Gwenmill Dr","Unincorporated","St Louis","332","44","$175,000","3","2 (2 0)","1,546","0.6800","63","RMXR04"
"11028335","S","10/31/2011","RESI","2701 Willow Bluff Ct","Unincorporated","St Louis","332","126","$175,000","3","3 (2 1)","1,698","0.1700","34","DPPI01"
"11053244","S","12/16/2011","RESI","5816 Flaming Leaf Ct","Unincorporated","St Louis","332","24","$175,600","4","3 (2 1)","1,663","0.6330","45","EXSL01"
"11040257","S","10/14/2011","RESI","3053 Armona Dr","Unincorporated","Oakville","332","27","$178,000","3","3 (2 1)","1,617","0.1920","34","REGO01"
"11044276","S","12/16/2011","RESI","2828 Foxfire Dr","Unincorporated","Mehlville","332","66","$179,900","3","4 (4 0)","1,947","0.5300","50","PRUA14"
"11038496","S","12/15/2011","RESI","5838 Stonehorse Ct","Unincorporated","St Louis","332","103","$180,000","3","4 (2 2)","","0.1940","41","RMXR01"
"11029352","S","10/04/2011","RESI","2530 Schnell Dr","Unincorporated","St Louis","332","35","$185,000","4","3 (3 0)","2,378","0.2600","30","CBG 14"
"11029863","S","10/27/2011","RESI","7578 Shadybridge Dr","Unincorporated","St Louis","332","70","$198,000","4","3 (2 1)","2,861","0.2300","23","BRSR01"
"11046116","S","12/16/2011","RESI","90 Lot Kingsridge #90 ","Unincorporated","St Louis","332","8","$199,851","3","2 (2 0)","","","0","CBG 50"
"11031902","S","12/12/2011","RESI","4760 Wickerwood Dr","Unincorporated","St Louis","332","137","$200,000","4","4 (3 1)","2,511","0.2200","31","CBG 14"
"11047159","S","11/30/2011","RESI","3008 Royal Highlands Dr","Unincorporated","St Louis","332","19","$210,000","4","4 (3 1)","2,411","0.2300","31","CBG 14"
"11048664","S","11/30/2011","RESI","5767 Wickershire Lane","Unincorporated","St Louis","332","42","$212,000","3","3 (2 1)","1,960","0.1800","23","AMRH01"
"11030043","S","10/04/2011","RESI","5155 Oakfire Dr","Unincorporated","St Louis","332","107","$220,000","4","4 (3 1)","2,400","0.2500","38","BRGP01"
"11007881","S","11/18/2011","RESI","2523 England Town Rd","Unincorporated","St Louis","332","268","$223,000","4","4 (3 1)","2,343","0.1900","33","AVER01"
"11050784","S","12/01/2011","RESI","3586 Lakeview Heights Dr","Unincorporated","Oakville","332","8","$227,400","3","3 (2 1)","1,537","0.2000","16","REGO01"
"11038553","S","11/11/2011","RESI","7501 Abingdon Way Ct","Unincorporated","St Louis","332","292","$237,500","5","4 (2 2)","3,079","0.2500","29","MADA01"
"11041213","S","10/28/2011","RESI","3029 Marchbanks","Unincorporated","Oakville","332","3","$258,000","3","3 (3 0)","2,205","0.4900","29","RMXR01"
"11048312","S","11/18/2011","RESI","7823 Pinetop Dr","Unincorporated","St Louis","332","16","$259,900","4","2 (2 0)","2,344","0.2300","12","REED"
"11030249","S","10/26/2011","RESI","2926 Royal Seasons Dr","Unincorporated","Oakville","332","106","$260,000","4","3 (2 1)","2,486","0.2800","28","SOUT01"
"11018280","S","10/14/2011","RESI","2502 Christopher Lake Ct","Unincorporated","St Louis","332","313","$265,000","4","4 (2 2)","2,565","0.2500","30","EXSL01"
"11046127","S","10/27/2011","RESI","5500 Rolling Meadows Ct","Unincorporated","Oakville","332","31","$274,000","4","4 (3 1)","3,011","0.4000","33","JOMU01"
"11041749","S","10/27/2011","RESI","2704 Towne Crest Dr","Unincorporated","St Louis","332","38","$281,500","4","4 (2 2)","2,558","0.2300","27","EXSL01"
"11044208","S","10/11/2011","RESI","400 Bluff Crest Ct","Unincorporated","St Louis","332","26","$307,000","3","3 (2 1)","2,747","1.0100","23","SLEC04"
"11047624","S","12/01/2011","RESI","3024 Kingsridge Manor Dr #9 ","Unincorporated","St Louis","332","38","$335,000","4","3 (2 1)","","","0","CBG 50"
"11032497","S","10/03/2011","RESI","3122 Wynfield Terrace Ct","Unincorporated","St Louis","332","24","$400,000","5","3 (3 0)","2,588","0.6800","29","NASH1"
"10062673","S","11/11/2011","RESI","2417 Christopher View Dr","Unincorporated","St Louis","332","329","$600,000","5","4 (3 1)","3,160","0.4100","11","SLEC04"
"11021758","S","12/02/2011","RESI","619 Butler Dr","Eureka","Eureka","346","216","$69,000","3","2 (1 1)","1,047","0.2090","55","CBPR02"
"11052010","S","12/05/2011","RESI","706 Williams Dr","Eureka","Eureka","346","2","$90,000","3","2 (2 0)","1,252","0.3100","32","RMXP01"
"11043929","S","10/28/2011","RESI","319 Weber Dr","Eureka","Eureka","346","4","$105,000","3","1 (1 0)","995","0.2280","57","HRLG01"
"10018217","S","10/13/2011","RESI","111 South Edward Ct","Eureka","Eureka","346","566","$109,900","5","3 (2 1)","2,464","0.2690","40","ROUT01"
"11054520","S","12/29/2011","RESI","95 Elk Run Dr","Eureka","Eureka","346","14","$118,500","3","2 (2 0)","1,008","0.1560","40","DPEV01"
"11020122","S","11/16/2011","RESI","17506 Thunder Valley Dr","Wildwood","Eureka","346","176","$120,000","3","3 (2 1)","627","7.2900","37","DPEV01"
"11034357","S","11/14/2011","RESI","100 Elk Run Dr","Eureka","Eureka","346","52","$130,000","3","2 (2 0)","1,064","0.1910","41","BRIG01"
"11046271","S","11/16/2011","RESI","804 Williams Dr","Eureka","Eureka","346","79","$134,000","3","3 (2 1)","1,252","0.3100","32","CBG 03"
"11020182","S","10/03/2011","RESI","17201 Hilltop Ridge Dr","Eureka","Eureka","346","112","$185,000","4","3 (2 1)","2,180","0.3400","23","RLXG01"
"11011436","S","11/29/2011","RESI","322 Cove Landing Dr","Wildwood","Grover","346","219","$190,000","3","4 (2 2)","1,930","0.1300","21","ADVT01"
"11024387","S","12/20/2011","RESI","335 Oak Park Village Dr","Wildwood","Wildwood","346","184","$203,000","4","2 (2 0)","1,436","0.1700","31","ESQR01"
"11036025","S","10/20/2011","RESI","756 Emerald Oaks Ct","Eureka","Eureka","346","65","$205,000","4","3 (3 0)","2,616","0.2300","19","RMXP01"
"10050587","S","11/04/2011","RESI","18336 Woodland Meadows Dr","Wildwood","Glencoe","346","923","$206,000","4","4 (3 1)","2,962","3.2700","29","CBPR01"
"11037193","S","10/20/2011","RESI","2900 Rocky Ridge Rd","Wildwood","Wildwood","346","64","$220,000","3","3 (2 1)","2,100","14.5000","42","DIEL01"
"11007266","S","12/02/2011","RESI","1 Hidden Forest Dr","Wildwood","Eureka","346","242","$225,000","4","3 (2 1)","3,026","6.7600","40","CBG 25"
"11048819","S","12/23/2011","RESI","1633 Wellington Woods Dr","Eureka","Eureka","346","61","$234,402","4","3 (2 1)","2,480","","0","KWRC01"
"11014499","S","11/23/2011","RESI","240 Harbour Pointe Dr","Wildwood","Wildwood","346","325","$235,000","3","4 (3 1)","2,582","0.2500","22","SLEC03"
"11024909","S","10/05/2011","RESI","16323 Audubon Village Dr","Wildwood","Grover","346","48","$235,800","4","3 (2 1)","2,904","0.3500","30","ONES01"
"11033550","S","10/06/2011","RESI","570 Vista Hills Ct","Eureka","Eureka","346","775","$237,500","3","2 (2 0)","2,123","0.2090","17","WHLN01"
"11048418","S","12/28/2011","RESI","508 Copper Lakes Blvd","Wildwood","Wildwood","346","13","$240,000","4","3 (2 1)","2,796","0.2200","28","SLEC09"
"11042164","S","12/09/2011","RESI","16275 Audubon Village Dr","Wildwood","Grover","346","57","$240,000","3","4 (4 0)","2,204","0.4400","28","CBG 32"
"11037011","S","12/22/2011","RESI","1813 Wellington Woods","Eureka","Eureka","346","136","$240,000","4","3 (2 1)","2,187","0.2290","0","PRUA05"
"11012756","S","12/08/2011","RESI","16456 Centerpointe Dr","Wildwood","Wildwood","346","333","$240,000","4","3 (2 1)","2,422","0.2200","30","CBG 32"
"11006789","S","10/21/2011","RESI","16336 Nantucket Sound Ct","Wildwood","Wildwood","346","187","$240,000","4","4 (3 1)","","0.2300","25","PRUA05"
"11047783","S","11/02/2011","RESI","657 Legends View Dr","Eureka","Eureka","346","90","$244,000","4","3 (2 1)","2,689","0.2200","21","KWRC01"
"10060853","S","11/04/2011","RESI","645 Legends View Dr","Eureka","Eureka","346","337","$245,000","4","3 (2 1)","2,680","0.2100","21","KWRC01"
"11041639","S","11/15/2011","RESI","956 Emerald Oaks Ct","Eureka","Eureka","346","39","$248,000","4","3 (3 0)","1,694","0.3200","20","KWRC01"
"11030162","S","10/04/2011","RESI","522 Meramec View Dr","Eureka","Eureka","346","111","$255,000","4","4 (3 1)","3,242","0.2400","17","HILB01"
"11033229","S","10/03/2011","RESI","440 Arlington Terrace Dr","Wildwood","Wildwood","346","63","$260,000","4","3 (2 1)","2,457","0.2000","31","CBG 32"
"11032062","S","10/19/2011","RESI","372 Copper Lakes Blvd","Wildwood","Wildwood","346","85","$260,000","3","3 (3 0)","1,739","0.2100","28","RXSB01"
"11030348","S","12/22/2011","RESI","1020 Stone Spring Ct","Eureka","Eureka","346","570","$260,900","3","3 (2 1)","2,678","0.5200","14","CBG 32"
"11048905","S","11/23/2011","RESI","1720 Wellington Woods Dr","Eureka","Eureka","346","27","$268,011","3","2 (2 0)","2,028","","0","KWRC01"
"11034934","S","10/11/2011","RESI","341 Mission Bay Ct","Wildwood","Grover","346","48","$274,000","4","3 (2 1)","2,688","0.2100","28","CBG 11"
"11035377","S","10/03/2011","RESI","3043 Lake Country Lane","Wildwood","Wildwood","346","1","$275,000","4","3 (2 1)","","4.5500","40","CBG 11"
"11017330","S","11/10/2011","RESI","680 Legends View Dr","Eureka","Eureka","346","143","$275,500","4","4 (3 1)","2,640","0.2200","20","LMRK01"
"11032128","S","11/28/2011","RESI","16837 Enderbush Lane","Eureka","Eureka","346","146","$279,000","3","4 (3 1)","","","17","RMXG01"
"11042686","S","12/29/2011","RESI","1861 Wellington Woods","Eureka","Eureka","346","0","$279,379","4","3 (2 1)","2,727","0.2200","0","PRUA05"
"11039037","S","10/03/2011","RESI","16035 Nantucket Island Dr","Wildwood","Wildwood","346","15","$285,000","4","3 (2 1)","2,742","0.5000","26","CBG 03"
"11022424","S","11/18/2011","RESI","3371 Johns Cabin Rd","Wildwood","Wildwood","346","137","$285,000","3","3 (2 1)","2,800","4.3000","15","PRAD02"
"11031632","S","10/21/2011","RESI","4051 Princeton Ridge Dr","Wildwood","Eureka","346","92","$285,750","5","3 (3 0)","2,380","1.2400","25","CBG 05"
"11013184","S","10/31/2011","RESI","662 Palisades View Dr","Eureka","Eureka","346","204","$290,000","4","3 (2 1)","2,788","0.2500","13","AMRH01"
"11006599","S","12/19/2011","RESI","18161 Meramec Vista Lane","Unincorporated","Pacific","346","243","$290,000","4","3 (2 1)","2,937","4.8800","27","SLEC09"
"11048918","S","10/28/2011","RESI","1620 Wellington Woods Dr","Eureka","Eureka","346","0","$293,450","4","3 (2 1)","","","0","KWRC01"
"11017018","S","12/02/2011","RESI","3345 Johns Cabin Rd","Wildwood","Wildwood","346","233","$295,000","3","2 (2 0)","2,144","4.3500","31","PRUA02"
"11024681","S","11/02/2011","RESI","709 Southern Hills Dr","Eureka","Eureka","346","162","$297,000","4","4 (3 1)","3,572","0.3900","18","MCAR03"
"11047074","S","10/28/2011","RESI","930 Legends View Dr","Eureka","Eureka","346","33","$305,000","4","4 (3 1)","3,363","0.2400","19","EXSL01"
"11043556","S","11/21/2011","RESI","18232 Prickly Pear Ct","Unincorporated","Pacific","346","130","$310,000","3","3 (2 1)","2,916","6.1000","32","CBG 49"
"11047962","S","11/18/2011","RESI","16740 Johns Cabin Rd","Wildwood","Wildwood","346","11","$311,500","4","3 (3 0)","2,282","3.5000","39","CBG 11"
"11040983","S","11/18/2011","RESI","18225 Prickly Pear Ct","Unincorporated","Pacific","346","53","$350,000","4","3 (2 1)","3,061","5.4200","32","KWRC01"
"11043829","S","11/03/2011","RESI","412 Cerromar Dr","Eureka","Eureka","346","61","$355,000","5","5 (4 1)","3,324","1.1600","19","TOES01"
"11052079","S","12/16/2011","RESI","107 Elderberry Lane","Wildwood","Grover","346","196","$375,000","4","4 (3 1)","3,645","0.3200","13","CBG 05"
"11040745","S","11/07/2011","RESI","16517 Lancaster Estates Dr","Wildwood","Wildwood","346","56","$393,000","5","4 (3 1)","2,990","1.3000","25","CBG 03"
"11044080","S","10/21/2011","RESI","4078 Princeton Ridge Dr","Wildwood","Wildwood","346","44","$412,500","4","3 (3 0)","2,376","1.0500","27","PRUA05"
"11021176","S","10/21/2011","RESI","720 Summer Oak Dr","Ellisville","Ellisville","346","48","$422,000","6","5 (4 1)","3,391","0.3200","19","FIRS01"
"11043813","S","11/15/2011","RESI","611 Southern Hills Dr","Eureka","Eureka","346","46","$427,500","4","6 (5 1)","3,325","0.6400","18","KWSW01"
"11036561","S","10/24/2011","RESI","314 Cherry Hills Meadows Dr","Wildwood","Wildwood","346","261","$442,500","4","4 (3 1)","3,710","0.3400","13","RMXP01"
"11044071","S","11/16/2011","RESI","34 Whitsetts Fork Ridge Rd","Wildwood","Wildwood","346","32","$450,000","4","4 (3 1)","2,153","5.0000","18","CBG 25"
"11007157","S","10/14/2011","RESI","2402 Rockwood Trail Ct","Wildwood","Glencoe","346","368","$525,000","4","5 (4 1)","3,754","3.0000","17","CBPR03"
"11033644","S","11/21/2011","RESI","346 Lewis Bluff Cir","Unincorporated","St Louis","346","179","$528,000","5","4 (3 1)","4,200","3.0000","19","CBG 03"
"11041768","S","10/28/2011","RESI","2415 Shiva Ct","Wildwood","Ballwin","347","39","$127,500","3","3 (2 1)","1,398","0.1100","27","DPEV01"
"11019418","S","10/21/2011","RESI","113 Weis Ave","Ellisville","Ellisville","347","178","$130,000","3","2 (2 0)","1,130","0.5510","67","RXGT02"
"11051569","S","12/12/2011","RESI","2431 Shiva Ct","Wildwood","Ballwin","347","17","$158,500","2","3 (3 0)","1,099","0.1200","25","CBG 05"
"10067711","S","11/01/2011","RESI","16760 Hickory Crest Dr","Wildwood","Wildwood","347","291","$169,500","3","2 (2 0)","1,548","0.1700","21","PRUA05"
"11052845","S","12/16/2011","RESI","16153 Clayton Rd","Wildwood","Ballwin","347","4","$170,000","3","3 (3 0)","1,857","0.7700","45","CBG 31"
"11033255","S","10/25/2011","RESI","16508 Forest Pine Dr","Wildwood","Ballwin","347","346","$181,000","5","3 (3 0)","1,588","0.2200","37","MADA01"
"11040206","S","10/06/2011","RESI","1537 Virginia Dr","Ellisville","Ellisville","347","28","$184,000","3","2 (2 0)","1,700","0.2770","42","PRUA05"
"11013158","S","12/30/2011","RESI","16605 Westglen Farms Dr","Wildwood","Ballwin","347","226","$190,500","3","2 (2 0)","1,823","0.2200","32","MORE01"
"11039596","S","12/07/2011","RESI","40 Hickory Mound Ct","Wildwood","Wildwood","347","88","$191,500","3","2 (2 0)","1,349","0.2400","23","PRUA05"
"11043022","S","12/27/2011","RESI","1527 Hummingbird Hill Lane","Ellisville","Ellisville","347","196","$192,500","4","3 (2 1)","2,462","0.3140","41","RLGR01"
"11043104","S","11/10/2011","RESI","2514 Balaji Ct","Wildwood","Wildwood","347","88","$197,500","3","3 (2 1)","1,800","0.1300","24","CBPR01"
"11034868","S","10/21/2011","RESI","16795 Hickory Crest Dr","Wildwood","Ballwin","347","22","$199,000","3","3 (3 0)","1,660","0.1400","20","DPEV01"
"11007766","S","11/23/2011","RESI","2 Kingstowne Estates Ct","Wildwood","Wildwood","347","260","$200,000","4","3 (2 1)","2,180","0.2200","24","RMXR04"
"11025101","S","10/26/2011","RESI","1523 Towne Dr","Ellisville","Ellisville","347","151","$221,000","4","3 (2 1)","2,454","0.3100","37","PRUA05"
"11052488","S","12/19/2011","RESI","16454 Hollister Crossing Dr","Wildwood","Ballwin","347","5","$230,000","3","3 (3 0)","2,156","0.1800","34","RMXP01"
"11049516","S","12/16/2011","RESI","16971 Hickory Forest Lane","Wildwood","Wildwood","347","38","$246,500","3","4 (3 1)","1,982","0.2300","20","CBG 03"
"11050262","S","11/23/2011","RESI","1137 Highway 109","Wildwood","Glencoe","347","18","$251,000","4","3 (2 1)","2,418","9.3300","78","DPEV01"
"11044688","S","10/21/2011","RESI","212 Strecker Farms Ct","Wildwood","Wildwood","347","15","$252,500","4","3 (2 1)","2,360","0.2300","22","CBG 11"
"11053241","S","12/22/2011","RESI","1608 Old State Rd","Wildwood","Glencoe","347","22","$279,000","4","4 (3 1)","2,708","3.4200","21","DPEV01"
"11048244","S","11/21/2011","RESI","16613 Babler View Dr","Wildwood","Ballwin","347","46","$282,000","4","3 (3 0)","2,799","0.2600","24","MADA01"
"11049168","S","12/08/2011","RESI","2507 Peppermill Lake Ct","Wildwood","Wildwood","347","60","$290,000","4","3 (3 0)","1,779","0.2800","32","SLEC09"
"10065613","S","12/21/2011","RESI","435 Gunnison Gorge Dr","Wildwood","Wildwood","347","525","$295,000","4","3 (2 1)","2,907","0.7800","35","RXSB01"
"11054680","S","12/30/2011","RESI","1814 Sagez Ct","Wildwood","Wildwood","347","13","$310,000","4","4 (3 1)","3,238","0.2800","30","CBG 03"
"11030059","S","10/14/2011","RESI","1802 Sagez Ct","Wildwood","Wildwood","347","79","$316,000","4","4 (3 1)","2,512","0.3000","23","CBG 11"
"11056947","S","12/29/2011","RESI","366 Turnberry Place Dr","Wildwood","Ballwin","347","5","$328,000","4","4 (3 1)","3,312","0.2400","26","CBG 12"
"11051209","S","12/21/2011","RESI","2251 Sentier Dr","Wildwood","Wildwood","347","34","$330,000","4","3 (2 1)","2,454","0.3100","24","PRUA05"
"11016856","S","10/27/2011","RESI","458 Gunnison Gorge Dr","Wildwood","Wildwood","347","202","$330,000","4","4 (2 2)","2,638","0.5700","36","PRUA05"
"11012837","S","10/25/2011","RESI","17901 Saddle Horn Rd","Wildwood","Wildwood","347","191","$332,500","4","5 (3 2)","2,890","3.0600","30","SLEC03"
"11019954","S","12/09/2011","RESI","2324 Dartmouth Bend Dr","Wildwood","Wildwood","347","161","$335,000","4","4 (3 1)","2,638","0.5300","20","KWRC01"
"11045073","S","11/14/2011","RESI","314 Turnberry Place Dr","Wildwood","Wildwood","347","40","$342,500","5","3 (3 0)","2,483","0.2400","28","CJJO01"
