"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"20082293","S","12/11/2020","RESI","7741 Mayberry","Unincorporated","St Louis","271","2","$225,000","3","3 (1 2)","1,367","0.2270","62","DWDR01"
"20060246","S","10/14/2020","RESI","484 Maymont","Ballwin","Ballwin","168","54","$305,000","3","2 (2 0)","2,056","0.2930","52","CBG 32"
"20060561","S","12/17/2020","RESI","458 Maymont","Ballwin","Ballwin","168","45","$339,000","4","3 (3 0)","1,892","0.2270","52","PLAT01"
"20066097","S","10/19/2020","RESI","583 Mcbride Pointe Dr","Wildwood","Wildwood","347","3","$335,000","3","3 (2 1)","1,827","0.4400","36","REGO07"
"20062791","S","10/13/2020","RESI","4716 McCorry Dr","Unincorporated","St Louis","331","4","$201,000","3","2 (2 0)","1,032","0.1800","55","EXSL01"
"20049920","S","11/13/2020","RESI","2018 McCready","Maplewood","St Louis","241","91","$182,000","2","1 (1 0)","816","0.1286","69","RMPM01"
"20055304","S","11/23/2020","RESI","2026 McCready Ave","Maplewood","St Louis","241","62","$193,000","2","1 (1 0)","1,350","0.1290","83","MORE01"
"20066162","S","11/13/2020","RESI","12183 McKelvey Place","Bridgeton","Bridgeton","76","12","$189,900","2","2 (2 0)","966","0.0600","8","DIEL01"
"20078084","S","12/17/2020","RESI","12198 Mckelvey Rd","Maryland Heights","Maryland Heights","76","32","$189,000","3","2 (1 1)","1,064","0.2700","55","DIEL01"
"20063833","S","10/02/2020","RESI","4002 Mckibbon Rd","Berkeley","St Louis","65","5","$118,000","3","2 (1 1)","1,080","0.2260","60","SNSH01"
"20010175","S","11/02/2020","RESI","1725 South McKnight","Ladue","Ladue","151","42","$597,545","3","4 (3 1)","2,683","0.9500","86","MCFE01"
"20069951","S","11/16/2020","RESI","5510 Mclaran Ave","Country Club Hills","St Louis","16","51","$65,000","3","2 (2 0)","988","0.1370","64","MRES01"
"20066253","S","10/15/2020","RESI","8937 Mcnulty Dr","St. John","St John","91","26","$39,000","2","1 (1 0)","1,042","","80","EQTY04"
"20053676","S","12/07/2020","RESI","9056 McNulty Dr","St. John","St Louis","91","48","$152,000","4","2 (2 0)","1,540","0.1467","79","KWRC01"
