"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"16001644","S","05/17/2016","RESI","619 Kehrs Mill Rd","Ballwin","Ballwin","348","96","$620,000","4","4 (3 1)","3,730","0.7700","","AMRH01"
"16002125","S","05/12/2016","RESI","1245 Walnut Hill Farm Dr","Chesterfield","Chesterfield","348","48","$630,000","4","4 (3 1)","4,440","5.4100","41","KWRW01"
"16028755","S","06/24/2016","RESI","1038 Kiefer Ridge Dr","Unincorporated","Ballwin","348","5","$635,000","5","5 (4 1)","4,169","0.4040","15","CBG 11"
"16025662","S","06/16/2016","RESI","400 Stallion Hill Ct","Chesterfield","Chesterfield","348","16","$659,000","5","5 (4 1)","3,810","0.3600","20","KWRC01"
"15055681","S","04/15/2016","RESI","16049 Wilson Manor Dr","Chesterfield","Chesterfield","348","204","$670,000","4","5 (4 1)","3,761","0.5100","30","CBG 15"
"16013455","S","05/06/2016","RESI","228 Whiting Lane","Clarkson Valley","Clarkson Valley","348","3","$679,900","4","4 (3 1)","2,840","1.1600","38","CBG 03"
"16040430","S","06/24/2016","RESI","10 Forest Hills Ridge Ct","Clarkson Valley","Chesterfield","348","366","$770,000","5","7 (6 1)","5,952","1.0300","29","KWRW01"
"16005515","S","04/13/2016","RESI","367 Willow Weald Path","Chesterfield","Chesterfield","348","18","$770,000","4","4 (3 1)","4,433","0.2200","5","CBPR01"
"16016422","S","05/26/2016","RESI","1806 Kehrswood Dr","Clarkson Valley","Chesterfield","348","28","$775,000","4","6 (4 2)","3,602","1.2100","31","CBG 32"
"16010121","S","04/05/2016","RESI","16330 Champion Dr","Chesterfield","Chesterfield","348","210","$790,000","4","5 (4 1)","3,142","0.5700","21","BHAL05"
"15000270","S","06/21/2016","RESI","701 Saint Paul Rd","Wildwood","Wildwood","348","531","$850,000","7","8 (7 1)","6,810","1.7700","13","JOYT01"
"15047641","S","06/01/2016","RESI","223 Appaloosa Dr","Chesterfield","Chesterfield","348","210","$863,000","4","5 (4 1)","4,454","0.5000","13","BHAL05"
"16024120","S","05/06/2016","RESI","2102 Kehrspoint","Clarkson Valley","Chesterfield","348","0","$870,000","5","4 (3 1)","4,503","1.0600","17","BHAL05"
"15049005","S","05/19/2016","RESI","1301 Windgate Way Ct","Chesterfield","Chesterfield","348","277","$880,000","4","6 (5 1)","5,695","1.0000","17","KWRC01"
"15064894","S","06/24/2016","RESI","400 Willow Weald Path","Chesterfield","St Louis","348","176","$960,000","4","6 (4 2)","","0.2830","10","KWSW01"
"16010826","S","05/31/2016","RESI","1318 Eaglewinds Ct","Chesterfield","Chesterfield","348","70","$1,217,500","6","5 (4 1)","5,852","0.5100","15","CBPR01"
"15028734","S","05/17/2016","RESI","41 Pacland Estates Dr","Chesterfield","Chesterfield","348","226","$2,318,000","7","9 (7 2)","7,624","3.0000","15","KWRC01"
