"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"16085628","S","02/17/2017","RESI","8137 Saint Charles","St. John","St Louis","106","6","$15,160","3","1 (1 0)","1,128","0.0920","90","RLXG01"
"17006948","S","03/20/2017","RESI","9117 Saint Cyr Dr","Jennings","St Louis","16","8","$15,000","2","1 (1 0)","875","0.1560","63","CBG 06"
"16082240","S","02/28/2017","RESI","170 Saint Daniel Lane","Florissant","Florissant","64","31","$95,000","3","2 (2 0)","1,224","0.1840","64","ROTM01"
"16069095","S","02/24/2017","RESI","1620 Saint Denis St","Florissant","Florissant","64","123","$125,000","3","3 (3 0)","1,628","0.2010","61","STRA01"
"17005769","S","03/29/2017","RESI","10610 Saint Edmund","St. Ann","St Ann","91","21","$86,500","3","2 (1 1)","925","0.1690","63","KWRW01"
"17006729","S","02/14/2017","RESI","100 Saint Eugene","Florissant","Florissant","64","0","$55,000","3","2 (2 0)","1,215","0.2090","62","CBPR01"
"16070701","S","01/11/2017","RESI","275 Saint Ferdinand St","Florissant","Florissant","64","75","$69,500","3","1 (1 0)","1,422","0.1770","66","RMST02"
"16065414","S","01/19/2017","RESI","10624 Saint Francis","St. Ann","St Ann","91","112","$40,000","2","1 (1 0)","1,008","0.1340","71","CBG 06"
"16080419","S","02/21/2017","RESI","10644 Saint Francis Lane","St. Ann","St Ann","91","31","$75,500","2","1 (1 0)","792","0.1340","69","CBG 05"
"17004457","S","02/28/2017","RESI","10801 Saint Francis Lane","St. Ann","St Ann","91","7","$38,500","2","1 (1 0)","792","0.2280","68","CBG 06"
"16082969","S","03/06/2017","RESI","10732 Saint Francis Lane","St. Ann","St Ann","91","55","$53,900","2","1 (1 0)","792","0.2420","68","GLDR01"
"16065042","S","03/10/2017","RESI","10821 Saint Francis Lane","St. Ann","St Ann","91","75","$96,000","3","2 (1 1)","","0.1420","69","KWRW01"
"17002738","S","03/31/2017","RESI","10720 Saint Francis","St. Ann","St Ann","91","45","$103,000","2","1 (1 0)","","0.1340","68","WCLK01"
"16071145","S","02/06/2017","RESI","2 Saint George Ct","Florissant","Florissant","64","118","$23,000","3","2 (1 1)","1,344","0.1950","68","GRDR01"
"17000660","S","03/09/2017","RESI","10826 Saint Henry Ct","St. Ann","St Ann","76","9","$88,500","3","1 (1 0)","816","0.2710","63","KWRW01"
"16069097","S","01/31/2017","RESI","10406 Saint Ives Dr","Dellwood","St Louis","31","32","$50,007","3","2 (1 1)","1,080","0.1730","55","RLTY24"
"16084481","S","02/16/2017","RESI","1523 Saint Ives","Dellwood","St Louis","31","4","$17,009","3","2 (2 0)","1,312","0.1740","54","REOX01"
"16063142","S","03/17/2017","RESI","1 Saint James Ct","Webster Groves","Webster Groves","256","143","$359,900","3","3 (2 1)","2,159","0.3000","67","CBG 15"
"16071282","S","01/23/2017","RESI","3550 Saint Joachim","St. Ann","St Ann","91","69","$75,000","2","1 (1 0)","682","0.1930","76","KWSW01"
"16080279","S","01/27/2017","RESI","3575 Saint Joachim Lane","St. Ann","St Ann","91","11","$61,000","2","1 (1 0)","864","0.1490","76","RDKY02"
"16079033","S","02/17/2017","RESI","10314 Saint Joan","St. Ann","St Ann","91","64","$88,300","3","1 (1 0)","","","71","KWRC01"
"16079954","S","01/31/2017","RESI","435 Saint Joseph St","Florissant","Florissant","64","50","$232,500","4","4 (4 0)","2,982","0.3670","17","CBG 06"
"16044390","S","02/13/2017","RESI","10100 Saint Katherine","St. Ann","St Ann","91","203","$61,500","2","1 (1 0)","872","0.2150","72","KWSW01"
"16084767","S","02/13/2017","RESI","10360 Saint Katherine Lane","St. Ann","St Ann","91","24","$103,000","3","2 (2 0)","1,360","0.1760","64","STLM01"
"17025563","S","03/30/2017","RESI","21 Saint Lawrence","Winchester","Ballwin","348","0","$144,500","3","1 (1 0)","1,036","0.1720","50","KWRW01"
