"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"20051399","S","08/28/2020","RESI","4090 90th Ave","Unincorporated","Florissant","47","2","$171,000","3","3 (2 1)","1,264","0.2810","38","CBG 06"
"20046859","S","09/03/2020","RESI","4049 90th Ave","Unincorporated","Florissant","47","22","$210,000","4","4 (4 0)","1,834","0.2000","40","CBG 06"
"20017959","S","08/05/2020","RESI","15675 93rd Ave","Unincorporated","Florissant","47","141","$182,000","4","3 (3 0)","1,875","0.1900","42","RRSC01"
"20034843","S","07/23/2020","RESI","15615 95th Ave","Unincorporated","Florissant","47","0","$167,000","3","3 (2 1)","1,178","0.2260","42","MADA01"
"20055638","S","09/21/2020","RESI","15533 97th St","Unincorporated","Florissant","47","4","$178,000","3","3 (2 1)","1,140","0.1900","39","KWRC01"
"20003211","S","07/22/2020","RESI","6300 Abbott","Berkeley","St Louis","63","174","$15,000","3","1 (1 0)","792","0.2300","70","RMXR01"
"20024811","S","08/17/2020","RESI","6341 Abbott Dr","Berkeley","St Louis","65","125","$28,000","2","1 (1 0)","792","0.1440","69","WHMR01"
"20031676","S","07/21/2020","RESI","2996 Aberdeen Dr","Unincorporated","Florissant","64","1","$160,300","3","2 (2 0)","1,526","0.2150","55","EDGE01"
"20033871","S","07/23/2020","RESI","67 Aberdeen Place","Clayton","Clayton","226","6","$839,000","3","4 (3 1)","2,423","0.1815","97","CBPR01"
"20043076","S","07/28/2020","RESI","2823 Aberdeen Dr","Unincorporated","Florissant","64","3","$152,000","3","2 (2 0)","1,380","0.1870","55","GRSM01"
"20042949","S","07/24/2020","RESI","5357 Abington","Black Jack","Black Jack","47","37","$165,000","4","3 (2 1)","2,128","0.2330","54","CBG 05"
"20038578","S","08/28/2020","RESI","5314 Abington Rd","Black Jack","Black Jack","47","27","$139,000","3","2 (2 0)","1,258","0.1720","53","BHSP13"
"20055292","S","09/30/2020","RESI","8345 Acorn Ave","Unincorporated","St Louis","271","5","$177,750","2","2 (2 0)","1,118","0.2340","68","KWRW01"
"20034698","S","08/10/2020","RESI","1919 Acorn Trail","Hazelwood","Florissant","48","21","$208,000","3","2 (2 0)","1,462","0.1980","37","RTSP01"
"20043254","S","08/10/2020","RESI","1977 Acorn Trail Dr","Hazelwood","Florissant","47","5","$188,000","3","2 (2 0)","1,346","0.2400","37","CBG 05"
"20052685","S","09/30/2020","RESI","1049 Acorn Trail Dr","Hazelwood","Florissant","48","3","$155,000","2","2 (2 0)","1,247","0.2500","40","SLRP01"
"20040104","S","08/04/2020","RESI","1304 West Adams Ave","Kirkwood","St Louis","196","27","$1,049,000","4","4 (3 1)","3,450","1.0300","32","MADA01"
"20034925","S","09/01/2020","RESI","531 East Adams Ave","Kirkwood","St Louis","196","4","$340,000","3","3 (2 1)","1,653","0.1250","95","CBG 15"
"20047963","S","09/04/2020","RESI","245 West Adams Ave","Kirkwood","St Louis","196","50","$440,000","3","3 (2 1)","1,924","0.1840","107","MLOB01"
"20051786","S","09/21/2020","RESI","1312 West Adams Ave","Kirkwood","Kirkwood","196","28","$1,250,000","5","6 (5 1)","4,847","1.2600","20","MADA01"
"20051377","S","07/17/2020","RESI","1601 Adgers Wharf","Chesterfield","Chesterfield","167","0","$380,000","4","4 (3 1)","2,371","0.3890","43","RDKY03"
"20038914","S","07/27/2020","RESI","14615 Adgers Wharf","Chesterfield","Chesterfield","167","91","$475,000","4","3 (2 1)","3,236","0.4520","","WLRE01"
"20005461","S","08/20/2020","RESI","1208 Admiral Drive","Bellefontaine Neighbors","Bellefontaine Nghbrs","31","146","$89,900","2","1 (1 0)","850","0.1790","67","LZRE01"
"20045080","S","08/11/2020","RESI","1244 Advance Dr","Unincorporated","Florissant","47","2","$137,000","3","2 (2 0)","1,349","0.1720","46","CBG 06"
"20065246","S","09/29/2020","RESI","9404 Aetna","Bellefontaine Neighbors","St Louis","31","2","$55,500","2","1 (1 0)","982","0.1380","70","WCLK01"
"20034577","S","07/02/2020","RESI","3754 Affirmed","Unincorporated","Florissant","47","2","$175,000","3","2 (2 0)","1,400","0.2100","30","KWRW01"
"20036878","S","07/29/2020","RESI","3982 Affirmed Dr","Unincorporated","Florissant","47","2","$283,000","3","4 (3 1)","2,656","0.2500","31","CBG 06"
"20056318","S","09/10/2020","RESI","3887 Affirmed","Unincorporated","Florissant","47","34","$177,450","3","2 (2 0)","1,971","0.2400","28","RKLN01"
"20050656","S","09/01/2020","RESI","9843 Affton","Unincorporated","St Louis","271","3","$170,000","2","1 (1 0)","1,200","0.2080","79","WCLK01"
"20011594","S","09/22/2020","RESI","3601 Afshari Circle","Unincorporated","Florissant","47","212","$240,000","4","2 (2 0)","2,093","3.1100","41","EGLG01"
"20054312","S","09/09/2020","RESI","2309 Aileswick","Unincorporated","St Louis","332","1","$265,000","3","2 (2 0)","1,791","0.1670","47","OWAI01"
"20027379","S","07/30/2020","RESI","8148 Airport Rd","Berkeley","St Louis","65","33","$34,000","3","1 (1 0)","792","0.1300","70","EDGE01"
"20040424","S","09/22/2020","RESI","1533 Akron Dr","Bellefontaine Neighbors","St Louis","31","43","$71,000","2","2 (1 1)","1,002","0.1400","66","CBG 05"
"20053396","S","09/03/2020","RESI","2143 Alameda Ave","Maplewood","St Louis","241","5","$289,000","3","2 (1 1)","1,137","0.1540","95","MADA01"
"20014917","S","07/28/2020","RESI","6336 Alamo Ave","Clayton","Clayton","226","65","$557,000","3","2 (1 1)","1,872","0.1190","95","CBG 11"
"20043270","S","08/21/2020","RESI","11065 Alan Shepard","Maryland Heights","Maryland Heights","76","4","$152,000","3","1 (1 0)","960","0.1740","58","MEDA01"
"20055179","S","09/21/2020","RESI","3888 Albers Pointe Dr","Unincorporated","Florissant","47","10","$356,000","4","4 (3 1)","3,170","0.3850","14","KWRC01"
"20021887","S","07/08/2020","RESI","921 Albey Lane","University City","St Louis","136","37","$328,500","4","3 (3 0)","1,995","","70","ITGT01"
"20051743","S","09/01/2020","RESI","8233 Albin Ave","Unincorporated","St Louis","106","2","$65,000","2","1 (1 0)","708","0.1720","95","CBG 12"
"20039612","S","07/22/2020","RESI","2427 Alcarol","Unincorporated","Fenton","349","16","$260,000","3","2 (2 0)","1,467","0.1800","32","CBG 09"
"20047313","S","09/08/2020","RESI","528 Alcove Ave","Bellefontaine Neighbors","St Louis","31","41","$90,000","4","2 (2 0)","912","0.1720","63","KWRC01"
"20036879","S","07/16/2020","RESI","816 Aldan Dr.","Olivette","Olivette","151","12","$490,000","5","3 (2 1)","1,578","5.8200","59","MCAR01"
"20049533","S","09/14/2020","RESI","3 Alden Lane","Creve Coeur","St Louis","151","4","$810,000","4","3 (2 1)","3,347","0.9800","92","BHAL02"
"20014400","S","08/07/2020","RESI","6325 Alexander Dr","Clayton","Clayton","226","28","$1,375,000","5","6 (5 1)","4,675","0.2600","91","MCAR01"
