"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"18021423","S","06/01/2018","RESI","5229 3rd Ave","Unincorporated","Affton","286","5","$177,500","4","3 (2 1)","","0.1400","18","LIVL01"
"18022410","S","05/25/2018","RESI","790 5th Plaza","Florissant","Florissant","47","4","$104,000","3","1 (1 0)","","0.1780","56","JONI01"
"18002304","S","04/20/2018","RESI","1519 78th St","University City","St Louis","136","55","$32,800","2","1 (1 0)","792","0.1180","71","OWNC01"
"18007804","S","04/25/2018","RESI","14845 94th Ave","Unincorporated","Florissant","47","35","$244,900","3","4 (3 1)","2,344","0.2100","28","CJJO01"
"18014279","S","05/24/2018","RESI","14860 94th Ave","Unincorporated","Florissant","47","2","$208,000","3","3 (3 0)","1,711","0.2100","30","KWRC01"
"18001020","S","06/08/2018","RESI","15708 94th Ave","Unincorporated","Florissant","47","107","$197,500","3","2 (2 0)","2,082","0.3100","30","CBG 11"
"17080418","S","04/20/2018","RESI","3066 Aberdeen","Unincorporated","Florissant","64","163","$142,000","4","2 (2 0)","1,862","0.2090","53","KWRC01"
"18004418","S","04/27/2018","RESI","49 Aberdeen Place","Clayton","Clayton","226","30","$950,000","5","3 (2 1)","3,299","0.1780","91","DIEL01"
"18025449","S","05/18/2018","RESI","112 Aberdeen Place","Clayton","Clayton","226","2","$1,110,000","4","4 (3 1)","3,546","0.2500","98","REGO05"
"18000363","S","05/24/2018","RESI","3036 Aberdeen","Unincorporated","Florissant","64","87","$126,000","3","2 (2 0)","1,232","0.2150","53","KWRC01"
"18010161","S","05/31/2018","RESI","82 Aberdeen Place","Clayton","Clayton","226","11","$899,900","4","4 (3 1)","3,044","0.2090","104","DIEL01"
"18028220","S","05/31/2018","RESI","103 Aberdeen","Clayton","Clayton","226","4","$870,000","3","3 (2 1)","2,500","0.1780","98","DIEL01"
"18037216","S","06/20/2018","RESI","2856 Aberdeen","Unincorporated","Florissant","64","3","$106,000","3","2 (2 0)","1,178","0.2150","53","HAMI01"
"18015992","S","04/18/2018","RESI","2436 Ackerman Ave","Charlack","St Louis","91","26","$46,100","2","1 (1 0)","884","0.2110","77","REED"
