"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"16000327","S","04/19/2016","RESI","611 Wesley Ave","Ferguson","St Louis","5","63","$17,500","2","1 (1 0)","810","0.2170","108","MADA01"
"15052795","S","04/14/2016","RESI","6100 MADISON Ave","Berkeley","St Louis","5","153","$255,000","0","5 (5 0)","7,500","0.3800","54","PLAT01"
"15065684","S","05/20/2016","RESI","2521 Tyrell","Jennings","St Louis","16","49","$4,991","3","1 (1 0)","","0.1660","77","RNST01"
"16029173","S","05/27/2016","RESI","5814 Hodiamont Ave","Jennings","St Louis","16","93","$6,500","2","1 (1 0)","912","","89","REED"
"16026946","S","05/31/2016","RESI","5725 Beldon","Flordell Hills","St Louis","16","15","$6,500","2","1 (1 0)","792","0.1830","78","NICL01"
"15064207","S","04/22/2016","RESI","7058 Roslyn Dr","Flordell Hills","St Louis","16","141","$6,500","3","1 (1 0)","1,112","0.1190","79","BNDR01"
"16024884","S","05/24/2016","RESI","6408 Lillian Ave","Jennings","St Louis","16","6","$7,000","2","1 (1 0)","816","0.1160","70","REED"
"16026004","S","05/27/2016","RESI","2206 Mclaran Ave","Jennings","St Louis","16","8","$8,590","3","1 (1 0)","1,003","0.1720","95","NICL01"
"16012897","S","04/08/2016","RESI","7016 Paisley","Flordell Hills","St Louis","16","8","$8,600","2","1 (1 0)","908","0.1310","78","NICL01"
"16011726","S","04/07/2016","RESI","5631 Sapphire Ave","Jennings","St Louis","16","6","$8,900","3","1 (1 0)","888","0.1380","63","GLDR01"
"15067317","S","04/08/2016","RESI","5520 Hamilton Ave","Jennings","St Louis","16","185","$10,000","4","2 (2 0)","992","0.1470","54","BHSP13"
"16009948","S","05/05/2016","RESI","7134 Theodore Ave","Jennings","St Louis","16","43","$12,000","2","1 (1 0)","900","0.1390","76","USRL01"
"16036957","S","06/03/2016","RESI","1965 Park Lane","Jennings","Jennings","16","1","$12,500","2","1 (1 0)","825","0.1800","71","LBTR01"
"16011540","S","04/27/2016","RESI","7536 Calvin Ave","Country Club Hills","St Louis","16","6","$12,538","2","1 (1 0)","","","77","AMRG01"
"16038687","S","06/14/2016","RESI","5706 Gaylord","Flordell Hills","St Louis","16","7","$13,500","2","1 (1 0)","792","0.1350","79","HRLG01"
"16015867","S","06/17/2016","RESI","5502 Belridge Ct","Jennings","Jennings","16","51","$14,000","2","1 (1 0)","918","0.1250","77","GRDR01"
"16016153","S","05/05/2016","RESI","8920 Mayfield Ct","Jennings","St Louis","16","5","$14,531","2","1 (1 0)","1,015","","76","XELT01"
"16022283","S","05/21/2016","RESI","7400 Jenwood Ave","Country Club Hills","St Louis","16","9","$15,974","3","1 (1 0)","","0.1550","77","OWNC01"
"16008296","S","04/15/2016","RESI","568 Glorose Dr","Riverview","St Louis","16","47","$16,500","2","1 (1 0)","834","0.1380","76","FOWL01"
"16008722","S","05/15/2016","RESI","2554 Main St","Jennings","St Louis","16","6","$17,000","3","2 (2 0)","0","0.1580","66","CJJO01"
"15065735","S","04/21/2016","RESI","2436 Akins","Jennings","St Louis","16","138","$18,000","2","1 (1 0)","986","0.1220","71","HRSR01"
"16001539","S","05/31/2016","RESI","2532 Mclaran Ave","Jennings","St Louis","16","122","$19,750","2","1 (1 0)","1,430","0.3200","89","CBG 06"
"16022677","S","05/13/2016","RESI","51 Jendale","Jennings","St Louis","16","9","$21,000","2","1 (1 0)","1,007","0.1530","78","NICL01"
"16012975","S","05/10/2016","RESI","7501 Chandler Ave","Country Club Hills","Country Club Hills","16","9","$25,700","2","1 (1 0)","792","0.1160","77","PLAT01"
"16001314","S","05/20/2016","RESI","7116 Paisley","Flordell Hills","St Louis","16","74","$27,000","2","1 (1 0)","952","0.1190","77","EAPR01"
"16001304","S","05/20/2016","RESI","7486 Sharon","Country Club Hills","St Louis","16","74","$27,000","3","1 (1 0)","932","0.1860","71","EAPR01"
"16016909","S","06/23/2016","RESI","9133 Mellowridge Ct","Jennings","St Louis","16","56","$29,900","4","2 (2 0)","","0.1810","52","DPEV01"
"16013213","S","05/24/2016","RESI","2447 Wieck","Jennings","St Louis","16","26","$30,000","2","2 (2 0)","1,048","0.1390","68","CBG 06"
"16015069","S","06/15/2016","RESI","2316 Dotley Ave","Jennings","St Louis","16","51","$34,000","3","2 (2 0)","1,346","0.1860","63","ALXD01"
"16009472","S","06/30/2016","RESI","9227 Ranch Meadows Dr","Jennings","St Louis","16","281","$41,000","2","1 (1 0)","1,148","0.1450","61","BHSP13"
"14010137","S","05/11/2016","RESI","9251 Leamont Dr","Jennings","Jennings","16","879","$43,000","3","2 (2 0)","","0.1710","56","BNDR01"
"16008441","S","04/29/2016","RESI","2459 Center Ave","Jennings","St Louis","16","62","$49,000","2","1 (1 0)","1,145","0.1790","42","BHSP13"
"16010400","S","04/29/2016","RESI","9545 Wilson Bridge","Jennings","St Louis","16","11","$75,100","3","3 (2 1)","1,651","0.1400","11","MCVY01"
"16009075","S","04/19/2016","RESI","313 Northridge","Riverview","St Louis","31","60","$2,000","2","1 (1 0)","828","0.2780","82","CBG 06"
"16032086","S","06/23/2016","RESI","10313 Lord","Unincorporated","St Louis","31","13","$7,000","2","1 (1 0)","650","0.1190","63","NICL01"
"16000225","S","04/11/2016","RESI","9716 Vickie","Unincorporated","St Louis","31","178","$7,000","3","2 (1 1)","1,265","0.1720","62","BHSP13"
"16026291","S","05/12/2016","RESI","10019 Mayfair Dr","Unincorporated","St Louis","31","2","$7,450","3","2 (2 0)","1,118","0.1890","55","CBG 06"
"16003913","S","04/25/2016","RESI","22 Westdell","Dellwood","St Louis","31","67","$9,238","2","2 (2 0)","875","0.1720","66","CBG 05"
"16020049","S","05/11/2016","RESI","9949 Lilac Dr","Riverview","St Louis","31","20","$9,250","2","1 (1 0)","576","0.2530","98","GLDR01"
"15066211","S","06/03/2016","RESI","581 Scranton Ave","Riverview","St Louis","31","104","$10,250","3","2 (1 1)","1,326","0.2100","108","CBG 05"
"16014356","S","06/03/2016","RESI","10146 Clairmont Dr","Unincorporated","St Louis","31","37","$10,500","2","1 (1 0)","970","0.1890","75","XELT01"
"16008208","S","04/15/2016","RESI","239 Estridge","Unincorporated","St Louis","31","13","$10,500","4","1 (1 0)","1,295","0.2050","67","RLXG01"
"15057057","S","04/15/2016","RESI","306 Midlothian","Unincorporated","St Louis","31","83","$10,500","3","1 (1 0)","854","0.1530","64","EAPR01"
"16009371","S","04/04/2016","RESI","9823 Lorna","Unincorporated","St Louis","31","10","$10,700","2","1 (1 0)","792","0.1720","","MCNR01"
"16022118","S","05/17/2016","RESI","269 Roderick Dr","Unincorporated","St Louis","31","23","$11,000","3","1 (1 0)","927","0.2040","63","FOWL01"
"16015001","S","04/27/2016","RESI","9960 Valley","Riverview","St Louis","31","39","$11,000","2","1 (1 0)","816","0.1360","77","OWAI01"
"16005433","S","04/01/2016","RESI","9817 Green Valley Dr","Unincorporated","St Louis","31","48","$11,000","2","1 (1 0)","768","0.1160","69","GLDR01"
"16032725","S","06/09/2016","RESI","9814 Vickie Place","Unincorporated","St Louis","31","14","$11,500","3","1 (1 0)","1,032","0.1720","68","MADA01"
"16012025","S","04/26/2016","RESI","9776 Dennis Dr","Unincorporated","St Louis","31","7","$12,000","2","1 (1 0)","1,133","0.1720","66","REGO01"
"16034108","S","06/24/2016","RESI","9826 Dennis","Unincorporated","St Louis","31","38","$12,400","2","1 (1 0)","1,032","0.1720","68","CBG 05"
"15058043","S","04/28/2016","RESI","9726 Nolte Ave","Unincorporated","St Louis","31","159","$12,505","3","1 (1 0)","1,206","0.5510","63","FOWL01"
