"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"17007490","S","05/30/2017","RESI","16826 Kehrsdale Dr","Clarkson Valley","Clarkson Valley","348","93","$639,900","5","6 (4 2)","4,378","1.0200","31","MADA01"
"17036398","S","06/29/2017","RESI","312 Keighly Dr","Ellisville","Ellisville","348","3","$281,500","3","3 (3 0)","1,726","0.2960","44","ADJS01"
"17029845","S","05/30/2017","RESI","5515 Keller Ridge Lane","Unincorporated","St Louis","331","11","$299,000","4","3 (2 1)","2,874","0.2800","21","CODY01"
"17021056","S","06/05/2017","RESI","622 Kenilworth Lane","Ballwin","Ballwin","168","23","$305,000","4","3 (2 1)","2,462","0.3500","42","CBG 11"
"17036299","S","06/16/2017","RESI","1538 Kennabrooke Ct","Unincorporated","St Louis","76","2","$384,900","4","3 (2 1)","2,568","0.1440","2","LRES01"
"17033430","S","06/23/2017","RESI","1515 Kennabrooke Ct","Unincorporated","St Louis","76","21","$406,500","4","3 (2 1)","2,528","0.1440","3","CBG 32"
"17024083","S","06/07/2017","RESI","1232 Kennebec","Chesterfield","Chesterfield","167","28","$257,000","3","2 (2 0)","1,722","0.3220","44","CBG 03"
"17016349","S","04/28/2017","RESI","5100 Kennerly Place Dr","Unincorporated","St Louis","316","4","$228,000","2","3 (2 1)","1,494","0.2100","32","MADA01"
"17012054","S","04/18/2017","RESI","2256 Kenosho Ave","Overland","St Louis","91","11","$125,000","3","3 (2 1)","1,286","0.2070","61","CBG 06"
"17017445","S","04/25/2017","RESI","2244 Kenosho Ave","Overland","St Louis","91","16","$144,500","3","3 (3 0)","","0.2070","61","MKRE01"
"17040585","S","06/30/2017","RESI","2323 Kenosho Ave","Overland","St Louis","91","3","$118,000","3","2 (1 1)","1,066","0.1810","61","CBG 11"
"17029303","S","06/02/2017","RESI","7136 Kensington Ave","Maplewood","St Louis","241","23","$60,000","1","1 (1 0)","","0.1200","99","RYBK01"
"17029507","S","05/24/2017","RESI","9204 Kenstan","Unincorporated","St Louis","271","3","$137,000","2","2 (2 0)","900","0.1400","64","KWSW01"
"17027281","S","05/31/2017","RESI","914 Kent Ct","Ballwin","Ballwin","348","2","$226,000","4","2 (2 0)","1,309","0.5130","64","KWRW01"
"17028259","S","05/31/2017","RESI","2210 Kent Dr","Florissant","Unincorporated","64","3","$128,900","3","2 (2 0)","1,560","0.4100","54","BHSP05"
"17025301","S","04/27/2017","RESI","1470 Kentbrooke Dr","Unincorporated","Ballwin","169","1","$301,000","4","4 (3 1)","","0.4300","32","CBG 05"
"17012539","S","05/05/2017","RESI","6 Kentbrooke Ct","Unincorporated","Ballwin","169","33","$287,000","3","3 (2 1)","1,614","0.2600","33","RLTY24"
"17025055","S","06/02/2017","RESI","26 Kentom Dr","Olivette","St Louis","151","6","$819,900","4","5 (4 1)","3,595","0.4580","57","RDKY02"
"17024273","S","05/03/2017","RESI","11939 Kentwood","Maryland Heights","Maryland Heights","76","5","$167,000","3","2 (2 0)","1,052","0.1790","51","PSRC01"
"17002425","S","05/30/2017","RESI","6779 Kenwood","Northwoods","St Louis","106","114","$24,000","2","1 (1 0)","972","0.1630","80","BHAL08"
"17017457","S","04/20/2017","RESI","5029 Kerth Rd","Unincorporated","St Louis","331","9","$169,000","3","2 (2 0)","1,500","0.1750","49","BHAL05"
"17006536","S","04/25/2017","RESI","4716 Kerth Dr","Unincorporated","St Louis","331","22","$163,000","3","3 (2 1)","1,640","0.1910","48","RMXR02"
