"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"11040905","S","09/19/2011","RESI","206 East Felton Ave","Unincorporated","St Louis","3","14","$10,000","2","1 (1 0)","1,018","0.0880","122","DPEV01"
"9532003","S","09/08/2011","RESI","9038 Rosemary Ave","","St Louis","3","100","$117,000","2","1 (0 0)","1,100","0.1150","79","RMBC01"
"10067794","S","09/09/2011","RESI","5363 Wilborn Dr","Jennings","Jennings","5","182","$3,500","2","1 (1 0)","820","0.1320","78","CBG 06"
"11032182","S","08/17/2011","RESI","5602 Hodiamont Ave","Jennings","Jennings","16","42","$4,000","2","1 (1 0)","760","0.0740","60","FOWL01"
"11002960","S","07/15/2011","RESI","8811 Scottdale Ave","Jennings","Jennings","16","44","$4,000","2","1 (1 0)","832","0.1580","98","REED"
"11019286","S","07/08/2011","RESI","5447 Hamilton Ave","Jennings","Jennings","16","18","$5,300","2","1 (1 0)","728","0.1470","68","BRKO"
"11033558","S","09/02/2011","RESI","6343 Lena Ave","Jennings","Jennings","16","48","$7,000","2","1 (1 0)","960","0.1490","86","REED"
"11025364","S","07/11/2011","RESI","8845 Blewett Ave","Jennings","Jennings","16","33","$7,200","3","1 (1 0)","852","0.1700","65","HRIP01"
"10067714","S","07/11/2011","RESI","5525 Bramlage Ct","Jennings","St Louis","16","77","$7,250","2","2 (2 0)","813","0.1220","73","BRID01"
"11021828","S","07/06/2011","RESI","7116 Idlewild Ave","Jennings","St Louis","16","23","$8,400","3","1 (1 0)","1,200","0.1390","78","RHSS01"
"11037785","S","08/12/2011","RESI","8305 College Ave","Flordell Hills","St Louis","16","10","$9,000","2","1 (1 0)","936","0.1320","66","RXGT02"
"11043444","S","09/23/2011","RESI","8723 Agate Ct","Jennings","St Louis","16","10","$10,000","2","1 (1 0)","816","0.1390","68","CBG 06"
"11022762","S","07/07/2011","RESI","7015 Paisley Dr","Flordell Hills","Jennings","16","46","$10,000","2","1 (1 0)","870","0.1250","79","FOWL01"
"11012961","S","08/09/2011","RESI","7141 Dawson","Jennings","St Louis","16","10","$10,000","3","2 (2 0)","900","0.1460","76","FOWL01"
"11031541","S","08/04/2011","RESI","2536 Shirley Ave","Jennings","Jennings","16","7","$10,311","3","1 (1 0)","1,014","0.1240","64","MCVY01"
"11019130","S","08/10/2011","RESI","5533 Bramlage Ct","Jennings","St Louis","16","38","$11,000","2","1 (1 0)","988","0.1580","76","ROUT01"
"11033868","S","08/10/2011","RESI","5410 Fletcher St","Jennings","Jennings","16","23","$12,000","2","1 (1 0)","916","0.1150","78","REED"
"11036534","S","08/12/2011","RESI","8915 Hillview Ave","Jennings","Jennings","16","15","$13,000","3","1 (1 0)","940","0.2240","64","BBND01"
"11025666","S","07/07/2011","RESI","7113 Seymour Dr","Flordell Hills","Jennings","16","39","$13,000","2","1 (1 0)","792","0.1170","79","CLRG01"
"11027006","S","07/07/2011","RESI","2503 Shannon Ave","Jennings","Jennings","16","14","$13,500","2","1 (1 0)","800","0.1730","68","CBG 49"
"11018448","S","07/21/2011","RESI","2310 Hord Ave","Jennings","St Louis","16","19","$13,500","2","1 (1 0)","1,140","0.3200","88","CBG 05"
"11019903","S","08/10/2011","RESI","8858 Murvale Dr","Jennings","Jennings","16","13","$13,800","2","1 (1 0)","720","0.1220","66","ROUT01"
"11045930","S","09/30/2011","RESI","1828 Mora Lane","Jennings","St Louis","16","8","$14,900","2","1 (1 0)","1,165","0.1150","64","CHES01"
"11025182","S","07/22/2011","RESI","1908 Switzer Ave","Jennings","Jennings","16","42","$15,000","2","1 (1 0)","792","0.1720","68","FOWL01"
"11023243","S","09/12/2011","RESI","8766 Wescott Ave","Jennings","St Louis","16","115","$15,101","3","1 (1 0)","1,180","0.1860","68","PRPT01"
"11019398","S","08/16/2011","RESI","8715 Acacia Dr","Jennings","Jennings","16","37","$15,775","2","1 (1 0)","1,278","","83","CBG 06"
"11025700","S","09/22/2011","RESI","7000 Paisley Dr","Flordell Hills","Jennings","16","69","$15,830","2","1 (1 0)","1,056","0.1490","78","REOX01"
"11033437","S","08/22/2011","RESI","5642 Leverette Ave","Country Club Hills","Country Club Hills","16","28","$16,000","2","1 (1 0)","802","0.1080","77","REED"
"11025699","S","07/20/2011","RESI","8722 Emilie Ave","Jennings","Jennings","16","34","$16,000","2","1 (1 0)","1,014","0.1200","83","RMXR04"
"11016915","S","09/16/2011","RESI","9430 Edgewater Dr","Jennings","St Louis","16","50","$16,000","2","1 (1 0)","982","0.1380","69","FOWL01"
"10062763","S","09/28/2011","RESI","8835 Sumter Dr","Jennings","Jennings","16","209","$17,000","3","3 (2 1)","1,094","0.1960","53","CBG 06"
