"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"16061923","S","11/10/2016","RESI","1031 Northview Ct","Glendale","St Louis","196","30","$325,000","3","2 (2 0)","1,597","0.2700","66","CBG 25"
"16074689","S","12/08/2016","RESI","12540 Northwinds Dr","Unincorporated","St Louis","166","3","$275,000","3","3 (3 0)","1,584","","54","WCLK01"
"16064342","S","11/22/2016","RESI","349 Norwood Cir","Ballwin","Ballwin","168","58","$276,000","3","3 (2 1)","1,495","0.4190","57","KWRC01"
"16059757","S","10/20/2016","RESI","7307 Nottingham Ave","Shrewsbury","Shrewsbury","256","6","$218,000","3","2 (2 0)","1,632","0.1550","110","MADA01"
"16076420","S","11/03/2016","RESI","12728 Nottinghill Parkway Dr","Unincorporated","St Louis","316","0","$565,000","4","5 (4 1)","3,567","0.3700","15","AMRG01"
"16053589","S","11/04/2016","RESI","2020 Oak Dr","Des Peres","Des Peres","196","0","$590,000","4","3 (2 1)","2,860","0.4120","47","DIEL01"
"16055936","S","11/08/2016","RESI","1242 Oak Bark Dr","Unincorporated","St Louis","166","36","$194,900","3","2 (2 0)","1,118","0.2310","54","CBPR01"
"16046540","S","11/10/2016","RESI","1216 Oak Bark Dr","Unincorporated","St Louis","166","75","$217,000","3","3 (3 0)","1,450","0.3000","54","BHAL05"
"16065667","S","11/14/2016","RESI","511 Oak Commons","Ballwin","Ballwin","169","5","$348,000","4","3 (2 1)","2,188","0.2600","29","PKTF01"
"16044547","S","10/25/2016","RESI","556 Oak Creek Meadows Ct","Chesterfield","Chesterfield","167","52","$495,000","4","4 (3 1)","2,784","0.3800","21","CBG 32"
"16065379","S","11/22/2016","RESI","16527 Oak Forest Ct","Wildwood","Ballwin","347","33","$219,900","3","2 (2 0)","1,476","0.2000","35","CBG 14"
"16045908","S","10/17/2016","RESI","58 Oak Hill Dr","Ellisville","Ellisville","348","4","$159,000","4","3 (3 0)","1,512","0.4800","67","EXSL01"
"16048139","S","10/03/2016","RESI","1103 Oak Knoll Manor","Marlborough","St Louis","271","41","$240,000","2","2 (2 0)","1,701","0.1700","22","MADA01"
"16060921","S","10/14/2016","RESI","614 Oak Springs Trail","Unincorporated","Ballwin","169","3","$294,900","4","4 (3 1)","2,080","0.1430","24","KWRC01"
"16070795","S","11/21/2016","RESI","1012 Oak Terrace Ct","Fenton","Unincorporated","349","2","$305,000","4","3 (2 1)","2,410","0.2000","29","CBPR02"
"16077073","S","12/23/2016","RESI","413 Oakcraft Dr","Kirkwood","St Louis","196","4","$290,000","5","2 (2 0)","1,882","0.2420","68","BHAL02"
"16069450","S","11/30/2016","RESI","306 Oakfield Dr","Unincorporated","Ballwin","169","11","$163,000","3","2 (1 1)","1,154","0.1790","43","REMV01"
"16061928","S","10/06/2016","RESI","1215 Oakleaf Dr","Rock Hill","Rock Hill","256","3","$195,000","2","1 (1 0)","0","0.1750","63","RMXR01"
"16078439","S","12/28/2016","RESI","1213 Oakleaf","Rock Hill","St Louis","256","5","$180,000","3","1 (1 0)","","0.1750","63","RMXR01"
"16044769","S","10/11/2016","RESI","316 Oakley Lane","Kirkwood","Kirkwood","196","42","$355,000","3","2 (1 1)","2,369","0.1930","79","MCFE01"
"16074048","S","12/06/2016","RESI","4322 Oakridge","Northwoods","St Louis","106","121","$40,000","2","2 (2 0)","","0.1010","83","KWSW01"
"16073400","S","12/29/2016","RESI","724 Oaksdale Summit Ct","Wildwood","Wildwood","347","27","$335,000","4","5 (4 1)","2,753","0.0000","24","DEMY01"
"16045924","S","11/10/2016","RESI","3001 Oakstowne Place","Unincorporated","St Louis","332","51","$255,000","4","3 (3 0)","1,897","0.2500","26","CBG 14"
"16056830","S","10/27/2016","RESI","421 Oaktree Crossing Ct","Unincorporated","Ballwin","169","32","$209,750","3","3 (2 1)","1,493","0.1400","31","BHSP09"
"16050319","S","11/30/2016","RESI","12159 Oakwilde Ct","Maryland Heights","Maryland Heights","166","44","$205,000","3","2 (2 0)","1,134","0.2110","49","CBG 04"
"16049542","S","10/14/2016","RESI","4001 Oakwood Ave","Pine Lawn","St Louis","106","29","$200","3","2 (1 1)","1,251","0.1640","103","BRKO"
"16076660","S","12/29/2016","RESI","536 Oakwood Dr","Unincorporated","Fenton","316","25","$426,600","4","3 (2 1)","3,132","0.3200","16","KWSW01"
"16060338","S","10/14/2016","RESI","909 Oakwood Farms","Ballwin","Ballwin","348","8","$232,000","3","3 (2 1)","1,240","0.1400","33","EXSL01"
"16070869","S","12/29/2016","RESI","9818 Obrien Ct","Rock Hill","St Louis","256","9","$214,000","3","2 (2 0)","1,376","0.1850","64","CBG 05"
"16070064","S","11/16/2016","RESI","14545 Ocean Side","Unincorporated","Florissant","47","2","$148,000","4","3 (2 1)","2,000","0.3800","30","ULTM01"
"16065206","S","10/21/2016","RESI","1734 Oconnell Ave","Overland","St Louis","91","19","$38,000","4","1 (1 0)","1,372","0.1720","73","CBG 05"
"16014301","S","10/31/2016","RESI","927 Oge Ave","Des Peres","Des Peres","169","0","$903,968","4","5 (4 1)","4,000","0.4720","","BHSP04"
