"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"80575","S","02/11/2015","RESI","8815 Hemingway Dr","","St Louis","","0","$207,000","3","3 (2 1)","1,597","0.2400","","REFS01"
"80823","S","03/27/2015","RESI","8675 General Grant Ln","","St Louis","","0","$310,000","4","3 (2 1)","2,500","0.2100","","REFS01"
"14065769","S","03/09/2015","RESI","321 Hawkesbury Dr","Cool Valley","St Louis","5","50","$63,000","2","2 (2 0)","1,213","0.2270","63","WBRS01"
"15010744","S","03/31/2015","RESI","5305 Wilborn","Jennings","St Louis","16","17","$7,250","2","1 (1 0)","748","0.1060","88","INFP01"
"14067241","S","02/26/2015","RESI","5603 Hodiamont Ave","Jennings","St Louis","16","18","$8,924","2","1 (1 0)","864","0.1820","67","RHSS01"
"14058678","S","01/29/2015","RESI","5526 Sunbury Ave","Country Club Hills","Jennings","16","67","$9,000","3","1 (1 0)","1,072","0.1300","72","RBRE01"
"14068169","S","01/19/2015","RESI","1931 Mora","Jennings","St Louis","16","8","$10,000","3","1 (1 0)","1,197","0.1960","71","OWAI01"
"14065886","S","01/18/2015","RESI","7015 Theodore Ave","Jennings","St Louis","16","38","$10,000","3","2 (1 1)","1,012","0.1460","64","HYBR01"
"14063251","S","01/29/2015","RESI","2838 Glade Ave","Jennings","St Louis","16","62","$10,000","3","2 (2 0)","1,349","0.4020","94","FOWL01"
"14056649","S","01/09/2015","RESI","2809 Glendale Ave","Jennings","St Louis","16","26","$10,000","3","1 (1 0)","1,165","0.2300","94","KWRW01"
"14062749","S","01/09/2015","RESI","5626 Jennings Station Rd","Jennings","St Louis","16","14","$10,253","3","1 (1 0)","1,189","0.1850","88","XELT01"
"14065560","S","01/06/2015","RESI","2441 Saint Cyr Rd","Jennings","St Louis","16","9","$10,924","3","1 (1 0)","1,286","0.4600","70","RHSS01"
"14010866","S","02/23/2015","RESI","5227 College Ave","Jennings","St Louis","16","280","$13,375","2","1 (1 0)","918","0.1260","78","TBRD01"
"14057478","S","01/12/2015","RESI","9418 Halls Ferry Rd","Jennings","St Louis","16","66","$14,900","3","1 (1 0)","1,124","0.2480","64","REOX01"
"14061762","S","01/19/2015","RESI","2926 Solway Ave","Jennings","St Louis","16","63","$15,000","2","1 (1 0)","988","0.2150","66","CBG 05"
"14058174","S","01/15/2015","RESI","2039 Wedgewood","Jennings","St Louis","16","378","$15,000","3","2 (1 1)","1,287","0.1180","77","SMPR01"
"14041538","S","03/04/2015","RESI","1814 Coleridge Dr","Jennings","St Louis","16","418","$19,000","2","1 (1 0)","734","0.1320","64","CBG 06"
"14041527","S","03/04/2015","RESI","1818 Coleridge","Jennings","St Louis","16","425","$19,000","2","1 (1 0)","750","0.1320","64","CBG 06"
"14065703","S","02/24/2015","RESI","2438 Mary Ave","Jennings","St Louis","16","45","$20,000","3","2 (1 1)","1,572","0.4340","118","AMCN01"
"14061555","S","01/16/2015","RESI","5645 Statler Ave","Country Club Hills","Country Club Hills","16","58","$20,000","2","1 (1 0)","1,138","0.1490","78","DRRR01"
"14048798","S","03/06/2015","RESI","8747 Agate Ct","Jennings","St Louis","16","197","$22,500","2","1 (1 0)","816","0.1410","68","CBG 06"
"14064766","S","01/26/2015","RESI","2151 Fairhaven Dr","Jennings","St Louis","16","33","$23,700","3","1 (1 0)","1,437","0.1160","77","AMRG01"
"15009403","S","03/27/2015","RESI","5609 Statler Ave","Country Club Hills","St Louis","16","29","$25,000","3","1 (1 0)","675","0.1350","67","MADA01"
"14054227","S","02/26/2015","RESI","7025 Greenhaven","Flordell Hills","St Louis","16","126","$30,000","3","2 (2 0)","","0.1230","79","MADA01"
"15004594","S","03/25/2015","RESI","9257 Sundown","Jennings","St Louis","16","29","$37,500","3","2 (2 0)","1,242","0.2280","63","NICL01"
"14062649","S","01/23/2015","RESI","9234 Ranch Meadows","Jennings","St Louis","16","27","$60,000","2","2 (2 0)","1,148","0.1420","61","CBG 06"
"14054163","S","01/14/2015","RESI","10056 Clairmont Dr","Unincorporated","St Louis","31","82","$2,500","2","1 (1 0)","696","0.1890","73","TREP01"
"14046866","S","01/09/2015","RESI","10140 Mayfair","Unincorporated","St Louis","31","99","$2,700","2","1 (1 0)","768","0.1710","79","RMXR04"
"14062693","S","01/09/2015","RESI","10553 Lord Dr","Unincorporated","St Louis","31","9","$6,000","3","1 (1 0)","888","0.1490","61","FOWL01"
"14057185","S","03/04/2015","RESI","10056 Baron Dr","Unincorporated","St Louis","31","126","$6,270","3","1 (1 0)","1,204","0.2390","83","CBG 06"
"15003659","S","02/24/2015","RESI","10153 Winkler","Unincorporated","St Louis","31","23","$7,380","2","1 (1 0)","792","0.1770","68","REED"
"14065155","S","01/06/2015","RESI","10227 Lord","Unincorporated","St Louis","31","16","$7,500","3","1 (1 0)","960","0.1190","60","STRR01"
"14065596","S","01/07/2015","RESI","10149 Mayfair Dr","Unincorporated","Unincorporated","31","3","$8,000","3","2 (1 1)","864","0.1780","55","SHIL"
"14056092","S","01/20/2015","RESI","9922 Cambria","Moline Acres","St Louis","31","73","$9,000","3","2 (1 1)","1,054","0.1710","63","NICL01"
"14045724","S","01/26/2015","RESI","10015 Imperial","Unincorporated","St Louis","31","74","$9,100","2","1 (1 0)","747","0.1890","77","GLDR01"
"14067507","S","02/25/2015","RESI","10540 Lord Dr","Unincorporated","St Louis","31","18","$9,600","3","1 (1 0)","888","0.1490","59","ONES01"
"15008391","S","02/27/2015","RESI","10556 Spring Garden","Unincorporated","St Louis","31","4","$10,000","3","1 (1 0)","876","0.1000","64","RBRE01"
"15003513","S","02/23/2015","RESI","1400 Coburg Lands Dr","Bellefontaine Neighbors","St Louis","31","19","$10,500","3","1 (1 0)","1,484","0.6290","65","CBG 14"
"14067462","S","02/03/2015","RESI","10000 Knollcrest Dr","Unincorporated","St Louis","31","12","$10,924","2","1 (1 0)","1,365","0.4640","67","RHSS01"
"15000129","S","01/30/2015","RESI","10644 Glen Garry","Unincorporated","St Louis","31","10","$11,038","3","2 (1 1)","1,082","0.1530","64","HMSC01"
"15000556","S","02/18/2015","RESI","9748 Jacobi Ave","Unincorporated","St Louis","31","31","$11,250","2","1 (1 0)","964","0.4480","69","FOWL01"
"14067954","S","01/27/2015","RESI","9826 Portage Dr","Moline Acres","St Louis","31","8","$11,600","3","1 (1 0)","1,014","0.1890","64","GLDR01"
"15001890","S","03/06/2015","RESI","10047 Castle Dr","Unincorporated","St Louis","31","19","$11,900","3","1 (1 0)","936","0.1490","59","FOWL01"
"14057188","S","01/29/2015","RESI","139 Grampian Rd","Unincorporated","St Louis","31","133","$11,900","3","1 (1 0)","873","0.1670","64","FOWL01"
"15001354","S","03/02/2015","RESI","9734 Millburn Dr","Unincorporated","St Louis","31","13","$12,000","3","2 (2 0)","912","0.1770","63","AMCN01"
"14029958","S","03/30/2015","RESI","1731 Nashua Dr","Dellwood","St Louis","31","157","$12,000","3","1 (1 0)","1,143","0.1490","60","CBG 06"
"15005898","S","02/27/2015","RESI","10508 Duke Dr","Unincorporated","St Louis","31","31","$12,500","2","1 (1 0)","770","0.1490","63","CBG 06"
"14067189","S","01/22/2015","RESI","10537 Repose Dr","Bellefontaine Neighbors","St Louis","31","170","$12,500","3","1 (1 0)","1,072","0.1700","64","FOWL01"
"14061809","S","01/29/2015","RESI","10323 Ross Cir","Unincorporated","Unincorporated","31","63","$12,500","3","1 (1 0)","984","0.1670","67","SHIL"
"14067710","S","02/09/2015","RESI","10204 Prince","Unincorporated","St Louis","31","15","$13,000","3","2 (1 1)","1,045","0.1490","49","OWAI01"
"14063048","S","02/26/2015","RESI","10151 Cloverdale","Unincorporated","St Louis","31","61","$13,000","3","2 (1 1)","1,050","0.1440","60","HILB01"
"14062114","S","02/26/2015","RESI","701 Shepley Dr","Unincorporated","St Louis","31","45","$13,000","3","1 (1 0)","932","0.1630","60","ALXD01"
"14060649","S","02/13/2015","RESI","149 Perthshire","Unincorporated","St Louis","31","84","$13,000","3","1 (1 0)","873","0.1460","64","GANE01"
