"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"14012164","S","05/30/2014","RESI","1020 Riverwood Place","Hazelwood","Florissant","48","41","$145,500","3","2 (2 0)","1,477","0.2300","34","JRET"
"14007147","S","06/02/2014","RESI","2110 Wente Place","Hazelwood","Florissant","48","73","$150,000","3","3 (2 1)","2,076","0.1800","30","SLEC13"
"14019120","S","05/29/2014","RESI","1056 Riverwood Place","Hazelwood","Florissant","48","6","$170,000","3","3 (2 1)","1,850","0.2500","33","CBG 06"
"13050183","S","05/15/2014","RESI","2106 Wente Place","Hazelwood","Florissant","48","173","$181,500","4","4 (3 1)","2,398","0.2200","26","CBG 12"
"13024303","S","04/30/2014","RESI","78 Rivermeadows Dr","Hazelwood","Florissant","48","364","$185,000","4","3 (2 1)","2,568","0.1900","15","RXGT01"
"14015287","S","05/09/2014","RESI","82 Rivermeadows","Hazelwood","Florissant","48","8","$188,000","4","3 (2 1)","2,584","0.1600","15","CBG 12"
"14020337","S","06/26/2014","RESI","915 Timberwood Crossing Ct","Hazelwood","Hazelwood","48","64","$210,000","3","3 (2 1)","2,242","0.0000","20","CBPR02"
"13060418","S","05/30/2014","RESI","132 Mission Walk Ct","Hazelwood","Florissant","48","180","$214,900","3","4 (3 1)","2,593","0.3000","34","SLEC13"
"14008197","S","05/29/2014","RESI","6824 Frostview","Berkeley","St Louis","63","84","$9,500","3","1 (1 0)","864","0.2000","63","RNST02"
"14023133","S","06/05/2014","RESI","10 Caldwell","Ferguson","St Louis","63","8","$9,900","2","1 (1 0)","905","0.3040","67","RNST01"
"14007523","S","05/30/2014","RESI","450 Suburban Ave","Ferguson","St Louis","63","76","$12,000","2","1 (1 0)","702","0.1930","98","HILB01"
"14008397","S","05/23/2014","RESI","324 Suburban Ave","Ferguson","St Louis","63","167","$13,000","4","1 (1 0)","1,287","0.4040","97","FOWL01"
"13063926","S","04/03/2014","RESI","116 Anabel Ave","Ferguson","St Louis","63","86","$13,588","2","1 (1 0)","1,000","0.1410","64","CBG 05"
"14017081","S","06/16/2014","RESI","528 Ford Dr","Ferguson","St Louis","63","27","$17,000","2","1 (1 0)","1,509","0.3790","67","ALXD01"
"14013789","S","06/06/2014","RESI","1001 Chambers Rd","Ferguson","Ferguson","63","70","$17,000","2","1 (1 0)","1,152","0.2090","71","FOWL01"
"14014271","S","04/08/2014","RESI","248 Barto","Hazelwood","St Louis","63","12","$17,525","3","1 (1 0)","864","0.1440","57","HSEP01"
"13065715","S","04/16/2014","RESI","125 South Harvey Ave","Ferguson","St Louis","63","341","$18,500","2","2 (2 0)","864","0.2150","98","RLXG01"
"14019449","S","05/05/2014","RESI","334 South Marguerite Ave","Ferguson","St Louis","63","14","$18,605","2","2 (1 1)","840","0.1830","67","MOCR01"
