"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"15051833","S","10/20/2015","RESI","566 Candle Light Lane","Hazelwood","Hazelwood","48","11","$100,000","3","2 (2 0)","1,102","0.1700","54","MADA01"
"15037905","S","10/14/2015","RESI","1756 Rose Crest Ct","Hazelwood","Hazelwood","48","54","$100,000","3","3 (2 1)","","0.1930","57","SHMR01"
"15035517","S","10/05/2015","RESI","940 Loveland","Florissant","Florissant","48","62","$100,000","3","2 (2 0)","1,200","0.2300","56","MADA01"
"15059604","S","12/08/2015","RESI","527 Candle Light","Hazelwood","Hazelwood","48","4","$104,000","3","2 (2 0)","","0.1780","55","CBG 06"
"15048717","S","12/30/2015","RESI","2377 Farflung Dr","Unincorporated","Florissant","48","84","$104,900","3","3 (2 1)","1,100","0.1720","43","BHSP09"
"15043148","S","10/08/2015","RESI","1410 Thrush Lane","Florissant","Florissant","48","36","$104,900","4","2 (2 0)","1,025","0.1950","59","BHSP09"
"15031839","S","10/05/2015","RESI","244 Alma Dr","Hazelwood","Hazelwood","48","71","$105,000","4","3 (2 1)","1,676","0.2170","56","BHSP13"
"15025106","S","12/04/2015","RESI","4807 Tall Tree","Hazelwood","Hazelwood","48","71","$105,000","4","2 (1 1)","","0.2420","51","DPEV01"
"15052059","S","12/11/2015","RESI","506 Coachway Lane","Hazelwood","Hazelwood","48","43","$107,000","3","3 (2 1)","1,394","0.2200","51","BHSP02"
"15052690","S","12/29/2015","RESI","1635 Fenmore Dr","Florissant","Florissant","48","64","$108,000","3","2 (1 1)","1,225","0.2670","62","CBG 31"
"15045636","S","10/30/2015","RESI","4914 Orange Blossom Ct","Hazelwood","Hazelwood","48","25","$108,000","3","2 (1 1)","1,044","0.2120","57","LAUP01"
"15021409","S","10/28/2015","RESI","7753 Canisius","Hazelwood","Hazelwood","48","127","$109,900","3","2 (2 0)","1,365","0.2500","52","KWRW01"
"15039635","S","10/07/2015","RESI","718 Riderwood Dr","Hazelwood","Hazelwood","48","28","$112,000","4","3 (3 0)","1,360","0.1740","59","SBSF01"
"15053489","S","12/08/2015","RESI","2239 La Cuesta","Hazelwood","Florissant","48","21","$115,000","3","2 (1 1)","936","0.1730","52","CBG 18"
"15047948","S","12/31/2015","RESI","836 Keeneland Rd","Unincorporated","Florissant","48","13","$115,711","4","4 (3 1)","2,350","0.2200","30","CBG 06"
"15055152","S","10/27/2015","RESI","1880 Flordawn Dr","Florissant","Florissant","48","4","$117,000","3","2 (2 0)","1,433","0.2310","48","BHSP05"
"15053366","S","11/11/2015","RESI","815 Lamplight Lane","Hazelwood","Hazelwood","48","14","$125,000","3","3 (3 0)","1,378","0.2050","52","CBG 04"
"15057417","S","12/01/2015","RESI","1052 Pinecone Trail","Hazelwood","Florissant","48","32","$130,000","3","3 (2 1)","1,222","0.2600","39","BHSP13"
"15033075","S","10/09/2015","RESI","757 Coach Light","Hazelwood","Hazelwood","48","79","$134,500","4","2 (2 0)","1,635","0.2320","54","CBG 05"
"15043900","S","11/30/2015","RESI","47 Airshire Place","Hazelwood","Hazelwood","48","50","$140,000","4","2 (2 0)","2,026","0.6660","59","CBG 04"
"15039295","S","12/30/2015","RESI","1070 Pinecone Trail","Hazelwood","Florissant","48","133","$142,500","3","2 (2 0)","1,594","0.2400","39","EDGE01"
"15046732","S","11/02/2015","RESI","1112 Holly River Dr","Hazelwood","Florissant","48","24","$150,000","3","3 (2 1)","1,568","0.2100","38","BBND01"
"15055807","S","12/03/2015","RESI","1971 Driftwood Trails Dr","Hazelwood","Florissant","48","43","$152,000","3","3 (2 1)","2,042","0.2400","39","AMRH01"
"15048982","S","11/06/2015","RESI","6749 Christina Marie Lane","Hazelwood","Hazelwood","48","14","$166,500","3","3 (3 0)","1,568","0.3000","39","CBG 12"
"15035629","S","12/18/2015","RESI","1608 Cobblestone Creek Dr","Florissant","Florissant","48","140","$168,500","3","4 (2 2)","1,808","0.2600","30","BHAL05"
"15041912","S","12/18/2015","RESI","820 Torero Lane","Florissant","Florissant","48","102","$170,000","4","4 (3 1)","2,182","0.1400","28","WCLK01"
"15056104","S","12/03/2015","RESI","133 Benedictine","Hazelwood","Florissant","48","24","$175,000","3","2 (2 0)","2,024","0.2300","34","WLFR01"
"15038080","S","11/24/2015","RESI","1109 Nathaniel Ct","Hazelwood","Hazelwood","48","97","$176,000","4","3 (2 1)","2,092","0.2300","29","BHAL02"
"15051188","S","12/31/2015","RESI","64 Cynthiana Ct","Hazelwood","Florissant","48","94","$177,400","4","4 (3 1)","3,386","0.2600","31","GLDR01"
"15033108","S","12/10/2015","RESI","1105 Nathaniel Ct","Hazelwood","Hazelwood","48","117","$179,800","4","3 (2 1)","2,251","0.2300","28","JRET"
"15053274","S","12/18/2015","RESI","1223 Riverwood Place Dr","Hazelwood","Florissant","48","50","$185,000","4","3 (2 1)","2,082","0.2000","28","BHSP13"
"15037226","S","11/30/2015","RESI","548 Park Side Estates Ct","Florissant","Florissant","48","131","$189,990","3","2 (2 0)","0","0.1430","","LAUP01"
"15051952","S","11/12/2015","RESI","6708 Freeland Dr","Hazelwood","Hazelwood","48","23","$194,000","4","2 (2 0)","2,092","0.2600","35","BHAL02"
"15052216","S","12/18/2015","RESI","556 Parkside Estates Ct","Florissant","Florissant","48","64","$215,000","3","3 (3 0)","0","0.0000","5","LAUP01"
"15044736","S","11/30/2015","RESI","2226 Lehne Court","Hazelwood","Florissant","48","26","$222,000","4","3 (2 1)","2,200","0.2400","29","KWRW01"
"15035849","S","10/15/2015","RESI","11 Upper Laurel Bluffs Ct","Hazelwood","Hazelwood","48","81","$267,500","4","4 (3 1)","3,085","0.1900","13","BHSP13"
"15051278","S","11/18/2015","RESI","6221 Garfield Ave","Berkeley","St Louis","63","56","$5,000","1","1 (1 0)","760","0.1260","65","EAPR01"
"15047875","S","10/28/2015","RESI","249 Barto Dr","Hazelwood","St Louis","63","43","$9,900","2","1 (1 0)","720","0.1400","65","CBG 05"
"15056434","S","11/24/2015","RESI","12 Connolly","Calverton Park","St Louis","63","22","$10,000","3","2 (1 1)","1,179","0.1440","88","NICL01"
"14052928","S","11/19/2015","RESI","432 Shirley Ave","Ferguson","St Louis","63","425","$14,000","3","1 (1 0)","1,415","0.1840","69","BRKO"
"15051613","S","12/17/2015","RESI","4 Burdale","Ferguson","St Louis","63","84","$14,800","4","1 (1 0)","1,850","0.2380","70","CBG 06"
"15051039","S","10/27/2015","RESI","310 Coppinger Dr","Ferguson","St Louis","63","28","$15,000","2","1 (1 0)","892","0.1600","75","CBG 05"
"15061715","S","12/28/2015","RESI","6820 Saint Olaf Dr","Berkeley","St Louis","63","37","$16,000","3","1 (1 0)","1,420","0.1720","66","CMKL01"
"15059568","S","11/25/2015","RESI","35 Becker","Calverton Park","St Louis","63","11","$18,200","3","1 (1 0)","1,120","0.1440","64","CBG 05"
