"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"20033105","S","08/31/2020","RESI","1851 Longford Dr","Unincorporated","St Louis","31","81","$29,000","3","2 (2 0)","1,040","0.2420","51","FOWL01"
"20053010","S","09/22/2020","RESI","2 Longhenrich Dr","Florissant","Florissant","48","6","$110,000","2","1 (1 0)","884","0.2200","59","CBG 31"
"20052053","S","08/27/2020","RESI","11924 Longmont Dr","Maryland Heights","Maryland Heights","76","0","$205,000","3","2 (1 1)","1,080","0.1750","56","KWRC01"
"20021795","S","07/13/2020","RESI","3539 Longview","Unincorporated","St Louis","331","101","$215,000","4","2 (2 0)","1,900","0.2820","65","REDF01"
"20033326","S","09/29/2020","RESI","1529 Lookout Mountain","Wildwood","Wildwood","346","77","$620,000","4","5 (4 1)","2,614","8.2200","20","CBG 03"
"20026343","S","07/10/2020","RESI","920 Lopina Blvd","Crestwood","St Louis","316","12","$157,000","3","1 (1 0)","864","0.1150","59","MADA01"
"20041789","S","08/07/2020","RESI","54 Loren Woods","Ladue","St Louis","151","","$475,000","3","2 (1 1)","1,963","0.5100","79","CBPR01"
"20030979","S","08/11/2020","RESI","40 Loren Woods Dr","Ladue","Ladue","151","77","$945,000","4","3 (2 1)","3,568","0.6860","79","MCFE01"
"20050307","S","08/31/2020","RESI","16 Loren Woods","Ladue","St Louis","151","","$1,250,000","4","5 (3 2)","4,156","0.6940","79","DIEL01"
"20025678","S","07/10/2020","RESI","1 Lorenzo Lane","Ladue","St Louis","151","","$1,385,000","4","6 (4 2)","4,277","1.0270","87","DIEL01"
"20032041","S","07/08/2020","RESI","207 West Loretta Ave","Unincorporated","St Louis","301","53","$105,000","2","1 (1 0)","1,241","0.1170","96","MADA01"
"20035213","S","07/10/2020","RESI","230 West Loretta Ave","Unincorporated","St Louis","301","1","$92,000","2","1 (1 0)","755","0.1490","74","CBG 07"
"20050124","S","08/20/2020","RESI","210 West Loretta Ave","Unincorporated","St Louis","301","5","$95,000","2","1 (1 0)","912","0.0990","92","CBG 07"
"19014567","S","09/04/2020","RESI","211 West Loretta","Unincorporated","St Louis","301","494","$72,000","2","1 (1 0)","984","0.1170","95","PLAT01"
"20042600","S","07/20/2020","RESI","28 Lori Cir","Maryland Heights","Maryland Heights","166","2","$199,000","3","2 (2 0)","840","0.1580","56","RMXR04"
"20007350","S","07/28/2020","RESI","9737 Lorna Lane","Unincorporated","St Louis","31","131","$30,000","2","1 (1 0)","792","0.1722","69","DPEV01"
"19090110","S","07/30/2020","RESI","9800 Lorna Lane","Unincorporated","St Louis","31","19","$15,010","2","1 (1 0)","792","0.2280","70","MOCR01"
"20040648","S","09/11/2020","RESI","14452 Lost Fox Dr","Unincorporated","Florissant","47","74","$131,500","3","2 (2 0)","1,394","0.2540","48","MORE01"
"20034342","S","07/02/2020","RESI","2502 Louis Ave","Brentwood","Brentwood","211","5","$581,000","4","4 (3 1)","2,506","0.1720","4","MCAR01"
"20039507","S","08/24/2020","RESI","2275 Love","Florissant","Florissant","48","23","$85,000","3","3 (3 0)","1,409","0.2030","57","RLXG01"
"20035891","S","08/27/2020","RESI","2055 Love Lane","Florissant","Florissant","48","13","$135,000","3","3 (1 2)","1,025","","56","REMV01"
"20031942","S","07/15/2020","RESI","1400 Loveland Dr","Florissant","Florissant","47","47","$124,000","3","2 (2 0)","1,066","0.2130","55","EDGE02"
"20057774","S","09/30/2020","RESI","1565 Loveland Dr","Florissant","Florissant","48","4","$150,000","3","2 (2 0)","1,352","0.1770","55","CBG 12"
"20043917","S","08/27/2020","RESI","7547 Lovella Ave","Richmond Heights","Richmond Heights","241","3","$290,000","3","2 (1 1)","1,460","0.1210","94","CBG 11"
"20012968","S","07/06/2020","RESI","8835 Lucas And Hunt Rd","Jennings","St Louis","16","15","$55,000","3","3 (2 1)","1,500","0.3310","52","MGLO01"
"20015536","S","07/08/2020","RESI","9211 Lucia","Unincorporated","St Louis","271","110","$144,750","2","2 (1 1)","1,275","0.1210","80","KWSW01"
"20059902","S","09/23/2020","RESI","6338 Lucille Ave","Jennings","St Louis","16","14","$21,000","3","2 (1 1)","1,380","0.2870","79","RLXG01"
"20036908","S","07/02/2020","RESI","585 Lula Dr.","Florissant","Florissant","47","25","$133,000","3","3 (3 0)","1,798","0.1740","59","INTY01"
"20041412","S","07/10/2020","RESI","10022 Luna","Unincorporated","St Louis","301","27","$70,000","3","2 (1 1)","975","0.1100","59","OPWR01"
"20047376","S","08/14/2020","RESI","9955 Luna Ave","Unincorporated","St Louis","301","41","$144,000","2","2 (2 0)","1,231","0.1440","124","RMXR01"
"20045205","S","09/25/2020","RESI","9827 Luna Ave","Unincorporated","St Louis","301","40","$125,000","3","1 (1 0)","921","0.1330","63","RMCR01"
"19083069","S","07/15/2020","RESI","10229 Lylewood Dr","Ladue","Ladue","151","72","$500,000","5","4 (3 1)","2,397","0.3510","50","BHAL05"
"20042425","S","07/31/2020","RESI","10279 Lylewood Dr","Ladue","Ladue","151","21","$372,200","3","4 (3 1)","1,612","0.4280","45","CBG 32"
"20058529","S","09/21/2020","RESI","824 Lynda Ct","Kirkwood","Kirkwood","196","1","$325,000","3","2 (2 0)","1,252","0.1860","66","KWRC01"
"20057519","S","08/06/2020","RESI","2920 Lyndhurst Ave","Unincorporated","St Louis","106","0","$70,000","3","2 (2 0)","1,008","0.1720","68","HRLG01"
"20038955","S","08/25/2020","RESI","7500 Lynn Ave","University City","University City","136","5","$220,000","3","2 (1 1)","1,934","0.3670","89","JJNR01"
"20059309","S","09/25/2020","RESI","908 Lynn Haven","Hazelwood","Hazelwood","48","35","$152,000","3","2 (2 0)","1,176","0.2070","61","MICA01"
"20050510","S","09/15/2020","RESI","180 Lynn Meadows Lane","Florissant","Florissant","64","4","$104,900","3","1 (1 0)","864","0.1700","65","CBPR02"
"20041716","S","09/30/2020","RESI","12 Lynnbrook Rd","Frontenac","St Louis","151","106","$608,000","3","4 (3 1)","2,334","1.0000","64","CBG 24"
"20055396","S","08/03/2020","RESI","9326 MACKENZIE Rd","Unincorporated","St Louis","271","0","$150,000","2","1 (1 0)","1,032","","82","MNKR01"
"20039193","S","08/18/2020","RESI","9754 Mackenzie","Unincorporated","St Louis","271","59","$195,000","3","2 (1 1)","1,000","0.1360","65","MADA01"
"20060680","S","09/28/2020","RESI","1475 Macklin","Ellisville","Ellisville","348","3","$195,000","4","2 (2 0)","925","0.3400","46","SRSP01"
"20031741","S","07/15/2020","RESI","10550 Maddox Place","Unincorporated","St Louis","91","62","$89,900","2","1 (1 0)","752","0.2760","90","MADA01"
"20038164","S","09/17/2020","RESI","10422 Maddox Place","Overland","Overland","91","73","$119,900","3","2 (1 1)","1,242","0.4017","90","CBG 24"
