"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"14067910","S","02/17/2015","RESI","15247 Golden Rain Dr","Chesterfield","Chesterfield","168","7","$274,900","4","3 (3 0)","1,756","0.2520","47","BHAL02"
"14064394","S","01/20/2015","RESI","600 Forrester Dr","Manchester","Ballwin","168","6","$274,900","5","4 (4 0)","2,528","0.3300","47","CBG 14"
"15004374","S","03/19/2015","RESI","852 Claymont Dr","Ballwin","Ballwin","168","3","$276,000","3","2 (2 0)","2,085","0.3160","57","RMXG01"
"15002500","S","03/19/2015","RESI","814 Hollyridge","Ballwin","Ballwin","168","13","$276,000","3","4 (2 2)","2,336","0.2810","48","RHEA01"
"14066573","S","02/27/2015","RESI","14922 Greenberry Hill","Chesterfield","Chesterfield","168","7","$290,000","4","3 (2 1)","2,628","0.3100","39","KWSW01"
"15003085","S","03/04/2015","RESI","776 Delray Cir","Ballwin","Ballwin","168","6","$299,000","4","2 (2 0)","1,782","0.2870","57","JONI01"
"15005337","S","03/31/2015","RESI","2027 Lynn Bay Ct","Chesterfield","Chesterfield","168","16","$309,500","4","3 (3 0)","2,126","0.2550","37","PLTM01"
"15001074","S","02/20/2015","RESI","13 Chesterton Lane","Chesterfield","Chesterfield","168","7","$315,500","4","3 (3 0)","3,327","1.0500","56","BHAL05"
"14062191","S","01/29/2015","RESI","14632 Fairfield Farm","Chesterfield","Chesterfield","168","30","$341,000","3","3 (2 1)","2,968","0.5800","73","KWRC01"
"15008555","S","03/31/2015","RESI","320 Claymont Dr","Ballwin","Ballwin","168","6","$365,000","5","4 (4 0)","3,018","0.4020","53","BHAL05"
"14061844","S","03/24/2015","RESI","501 Antioch Lane","Ballwin","Ballwin","168","104","$365,000","4","4 (3 1)","2,640","0.4210","55","BHSP04"
"14068101","S","02/24/2015","RESI","14284 Cedar Springs","Town And Country","Town and Country","168","446","$380,000","4","4 (2 2)","3,036","0.3000","32","BHAL05"
"14063982","S","03/04/2015","RESI","1542 Sail Island","Chesterfield","Chesterfield","168","50","$402,500","5","4 (3 1)","2,788","0.7260","49","CBG 50"
"14010278","S","03/05/2015","RESI","1623 Topping Rd.","Town And Country","St Louis","168","284","$410,000","3","3 (3 0)","1,914","0.9960","58","MADA01"
"14061931","S","01/30/2015","RESI","1844 Nettlecreek Dr","Town And Country","St Louis","168","67","$440,000","4","3 (3 0)","2,249","1.1900","53","KWRW01"
"14050214","S","02/03/2015","RESI","719 Forsheer Ct","Chesterfield","Chesterfield","168","105","$440,000","4","4 (2 2)","3,484","0.5000","38","CBG 32"
"14066452","S","03/06/2015","RESI","2539 Oak Springs Lane","Town And Country","Town and Country","168","10","$450,000","4","3 (2 1)","2,052","1.0100","48","KWSW01"
"14051693","S","01/08/2015","RESI","13622 Peacockfarm","Town And Country","Town and Country","168","49","$455,000","4","3 (2 1)","2,420","0.8080","51","MCAR03"
"14058177","S","02/26/2015","RESI","1616 Featherstone Dr","Town And Country","Town and Country","168","34","$460,000","4","4 (4 0)","2,614","0.6900","47","PREM01"
"14065682","S","03/31/2015","RESI","2332 Wellington Estates","Chesterfield","Chesterfield","168","67","$465,000","4","6 (4 2)","3,317","","27","KWSW01"
"14053010","S","02/20/2015","RESI","12948 Fiddle Creek Lane","Town And Country","Town and Country","168","248","$530,000","4","3 (2 1)","3,328","1.0000","40","CBPR01"
"15002978","S","02/27/2015","RESI","30 Bopp","Town And Country","St Louis","168","10","$563,280","4","3 (2 1)","2,753","1.1690","64","CBG 14"
"14059683","S","01/12/2015","RESI","13231 Thornhill Dr","Town And Country","Town and Country","168","108","$630,000","4","4 (3 1)","3,018","1.1800","42","CBG 11"
"14052440","S","03/17/2015","RESI","816 Mason Wood Dr","Town And Country","Town and Country","168","142","$670,000","4","5 (4 1)","3,475","1.1600","53","CBG 32"
"14054581","S","02/05/2015","RESI","2220 Barnbridge","Town And Country","Town and Country","168","91","$692,500","5","5 (4 1)","3,772","1.0900","34","MANN01"
"14067161","S","02/20/2015","RESI","13459 Kings Glen Dr","Town And Country","Town and Country","168","2","$710,000","4","3 (3 0)","3,082","0.9180","45","CBPR01"
"14056796","S","02/23/2015","RESI","2306 Leland Ridge Walk","Town And Country","St Louis","168","98","$760,000","5","5 (3 2)","4,016","1.0000","33","BHAL05"
"15001303","S","03/10/2015","RESI","12878 Hickory Woods Dr","Town And Country","Town and Country","168","21","$820,000","5","6 (4 2)","4,398","1.1400","32","BHAL05"
"15001849","S","03/26/2015","RESI","14855 Brook Hill Dr","Chesterfield","Chesterfield","168","33","$850,000","5","5 (4 1)","3,733","0.5100","23","MANN01"
"13054930","S","01/07/2015","RESI","392 Meadowbrook Country Club Estat","Ballwin","Ballwin","168","0","$863,442","2","3 (2 1)","","","","CBG 32"
"15009800","S","02/23/2015","RESI","2554 Oak Springs Lane","Town And Country","St Louis","168","0","$965,000","5","4 (4 0)","3,153","","49","CBG 11"
"13027305","S","01/20/2015","RESI","299 Meadowbrook Country Club","Ballwin","Ballwin","168","392","$971,067","4","5 (4 1)","3,786","","","CBG 32"
"14065786","S","03/16/2015","RESI","2700 Covington Place Estates","Town And Country","St Louis","168","60","$1,000,000","4","6 (4 2)","3,959","1.0100","28","CBG 15"
"14065284","S","02/27/2015","RESI","977 Kingscove","Town And Country","Chesterfield","168","24","$1,058,750","4","4 (3 1)","4,390","0.6800","24","CBG 11"
"14051698","S","03/23/2015","RESI","13549 Weston Park Dr","Town And Country","Town and Country","168","134","$1,080,000","6","6 (4 2)","4,783","1.0900","30","DIEL01"
"15002354","S","02/27/2015","RESI","14 Georgetown Rd","Chesterfield","Chesterfield","168","5","$1,260,000","4","4 (3 1)","4,807","1.6600","","ANTR01"
"14066681","S","01/30/2015","RESI","13344 Buckland Hall","Town And Country","St Louis","168","3","$1,375,000","6","8 (5 3)","7,668","1.8400","27","RMXS01"
"13062459","S","02/26/2015","RESI","2432 Town and Country Lane","Town And Country","Town and Country","168","462","$1,570,000","6","8 (6 2)","5,038","1.0000","","WBRS01"
"15021271","S","03/20/2015","RESI","21 Williamsburg Estates Dr","Town And Country","Town and Country","168","260","$1,804,627","7","8 (6 2)","5,038","1.1800","","WBRS01"
"14018704","S","01/12/2015","RESI","972 Masonridge Rd","Town And Country","Town and Country","168","217","$2,300,000","4","7 (5 2)","7,192","1.3200","12","MANN01"
"14038509","S","01/29/2015","RESI","441 Briarhill Dr","Ballwin","Ballwin","169","14","$84,000","3","2 (2 0)","1,035","0.2920","45","CBG 15"
"15007181","S","03/26/2015","RESI","213 Lindy Blvd","Winchester","Ballwin","169","0","$98,000","2","1 (1 0)","750","0.1720","63","RMXG01"
"14058433","S","01/26/2015","RESI","607 Sulphur Spring Rd","Manchester","Ballwin","169","56","$109,000","3","2 (1 1)","1,268","0.2200","59","CBG 03"
"14063731","S","01/22/2015","RESI","405 Lindy Blvd","Winchester","Ballwin","169","16","$115,000","3","2 (1 1)","1,576","0.2170","54","CBG 49"
"14063951","S","01/23/2015","RESI","428 Lindy","Winchester","Ballwin","169","11","$116,000","3","1 (1 0)","1,008","0.2050","55","RLXG01"
"14064348","S","02/17/2015","RESI","501 Sulphur Spring","Manchester","Ballwin","169","73","$120,000","3","2 (2 0)","1,288","0.2440","53","HILB01"
"14052718","S","01/15/2015","RESI","437 St. Lawrence Dr","Winchester","Winchester","169","63","$124,900","3","2 (1 1)","988","0.1720","54","PSRC01"
"14066325","S","03/12/2015","RESI","144 Cascade Circle","Unincorporated","Ballwin","169","41","$127,789","3","2 (2 0)","904","0.1000","23","WPI 02"
"14060290","S","01/26/2015","RESI","409 Far Hill Dr","Ballwin","Ballwin","169","48","$129,900","3","2 (2 0)","1,084","0.0920","45","CBG 32"
"14064011","S","02/20/2015","RESI","417 Glyn Cagny","Unincorporated","Ballwin","169","48","$130,000","3","2 (2 0)","1,686","0.5170","53","FAST01"
"14059100","S","02/03/2015","RESI","70 Hillcrest","Winchester","Ballwin","169","24","$131,000","3","2 (2 0)","980","0.1890","52","ROSV01"
"14065655","S","02/26/2015","RESI","408 Ballwin Ave","Winchester","Ballwin","169","52","$131,500","4","1 (1 0)","948","0.1720","59","RDKY02"
"15001635","S","03/13/2015","RESI","316 Orchard Ave","Winchester","Winchester","169","6","$135,000","3","1 (1 0)","948","0.1520","58","CBG 03"
"14065043","S","01/23/2015","RESI","415 Briarhill Dr","Ballwin","Ballwin","169","56","$139,000","3","2 (2 0)","1,313","0.3770","45","ADJS01"
"14064917","S","02/20/2015","RESI","957 Woodside Village Lane","Manchester","Ballwin","169","204","$142,500","2","1 (1 0)","990","0.1020","41","CBG 29"
"14063507","S","01/30/2015","RESI","809 Bromfield Terrace","Manchester","Ballwin","169","45","$144,900","3","2 (2 0)","1,246","0.2210","49","CBG 24"
"14021211","S","01/12/2015","RESI","709 Ginger Wood","Unincorporated","Ballwin","169","205","$144,950","3","3 (2 1)","1,404","0.1400","32","WREA01"
"14043192","S","03/02/2015","RESI","348 Sorrento Dr","Unincorporated","Ballwin","169","177","$149,100","3","2 (2 0)","1,335","0.1860","48","BHSP04"
"14062282","S","02/06/2015","RESI","1001 Dorne Dr","Manchester","Ballwin","169","40","$152,000","3","2 (2 0)","1,026","0.1800","47","RDKY02"
