"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"15012784","S","04/30/2015","RESI","1935 Boaz Ave","Kirkwood","St Louis","196","4","$414,000","5","3 (3 0)","2,032","0.3400","31","CBG 11"
"15026861","S","06/15/2015","RESI","1543 Southlin Dr","Kirkwood","Kirkwood","196","4","$415,000","4","4 (4 0)","2,783","0.2980","56","WEST01"
"15033379","S","04/27/2015","RESI","40 Springfield Ct","Glendale","St Louis","196","0","$420,000","3","3 (2 1)","2,535","0.3400","49","LIVL01"
"15013046","S","04/24/2015","RESI","1003 Glenmoor Ave","Glendale","Glendale","196","6","$430,000","3","3 (3 0)","2,324","0.1800","88","BHAL05"
"15010639","S","04/30/2015","RESI","143 Trevillian Ave","Glendale","Glendale","196","8","$430,000","3","2 (1 1)","1,980","0.3030","91","JONM01"
"15018494","S","05/26/2015","RESI","17 Hillard Rd","Glendale","St Louis","196","6","$432,500","3","3 (2 1)","1,900","0.3970","72","KWSW01"
"10053824","S","05/18/2015","RESI","1306 North geyer Rd","Kirkwood","Kirkwood","196","1,219","$434,000","4","3 (2 1)","2,400","0.3670","0","DGCR01"
"15019423","S","06/26/2015","RESI","1037 Chelsea Ave","Glendale","St Louis","196","1","$440,000","3","4 (3 1)","2,404","0.2300","32","BHAL05"
"15015751","S","05/22/2015","RESI","320 George Ave","Kirkwood","St Louis","196","3","$445,000","5","4 (3 1)","2,296","0.2900","18","BHSP09"
"15010062","S","05/27/2015","RESI","130 East Jewel Ave","Kirkwood","Kirkwood","196","5","$450,000","4","4 (3 1)","2,245","0.3500","33","BHAD02"
"15016330","S","06/04/2015","RESI","39 Barberry Lane","Kirkwood","Kirkwood","196","10","$460,000","4","2 (2 0)","1,943","0.5300","134","JONM01"
"14061062","S","06/22/2015","RESI","625 Chelsea Ave","Kirkwood","Kirkwood","196","1","$460,000","3","3 (2 1)","2,244","0.2100","69","DRSC01"
"14056409","S","06/02/2015","RESI","2020 Rayner Rd","Kirkwood","Kirkwood","196","375","$463,000","4","3 (3 0)","3,338","1.1600","68","BHSP04"
"15019630","S","06/04/2015","RESI","1020 Huthmaker Ave","Kirkwood","St Louis","196","21","$465,000","4","4 (2 2)","2,482","0.3900","27","CBPR01"
"15022125","S","06/12/2015","RESI","947 Cleveland Ave","Kirkwood","Kirkwood","196","6","$467,000","3","3 (3 0)","2,484","0.3600","116","WCLK01"
"14040526","S","04/06/2015","RESI","12601 Woodmont Estates Ct","Des Peres","St Louis","196","254","$470,000","4","4 (3 1)","3,730","0.4300","13","RXSB01"
