"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"19034918","S","07/10/2019","RESI","7938 Cool Valley","Normandy","St Louis","106","34","$17,500","4","1 (1 0)","1,392","0.4250","68","REGO07"
"19043614","S","07/09/2019","RESI","1425 Coolidge Dr","University City","St Louis","136","1","$79,883","2","1 (1 0)","900","0.1400","69","AGNC01"
"19015121","S","07/16/2019","RESI","1455 Coolidge","University City","St Louis","136","286","$52,500","2","1 (1 0)","850","0.1500","70","CBG 11"
"18088202","S","07/19/2019","RESI","346 Cooperstown Dr","Chesterfield","Chesterfield","167","240","$365,000","5","4 (3 1)","2,804","0.3570","42","CYHO01"
"19045194","S","08/15/2019","RESI","6832 Copper Falls Ct","Unincorporated","St Louis","332","5","$261,000","4","4 (2 2)","2,318","0.2630","41","EXSL01"
"19055886","S","09/04/2019","RESI","9858 Copper Hill Rd","Ladue","Ladue","151","5","$923,000","4","4 (3 1)","2,700","0.6900","55","DIEL01"
"19041616","S","09/12/2019","RESI","308 Copper Mountain Ct","Wildwood","Wildwood","346","99","$375,000","4","4 (3 1)","2,752","0.3500","18","KWSW01"
"19039910","S","07/11/2019","RESI","16131 Copper Ridge Ct","Wildwood","Grover","346","42","$339,900","4","3 (2 1)","2,306","0.2900","28","LNDT01"
"19050602","S","07/31/2019","RESI","1332 Coppergate","Unincorporated","St Louis","46","9","$37,500","2","2 (2 0)","1,061","0.1750","58","CRPI01"
"19059654","S","09/12/2019","RESI","9244 Coral Dr","Unincorporated","St Louis","271","10","$171,000","2","2 (1 1)","1,126","0.1160","78","SHFL01"
"19034492","S","07/26/2019","RESI","7125 Coram Dr","Unincorporated","St Louis","332","22","$190,000","3","2 (1 1)","1,120","0.2810","34","RLGR01"
"19040709","S","07/15/2019","RESI","10345 Corbeil #A ","Unincorporated","St Louis","76","11","$158,000","3","2 (2 0)","1,848","0.0620","49","RUSA01"
"19064471","S","09/09/2019","RESI","6848 Corbitt Ave","University City","St Louis","136","1","$40,000","3","1 (1 0)","1,111","0.1000","79","WCLK01"
"19038489","S","07/01/2019","RESI","3818 Cordes Dr","Unincorporated","St Louis","331","12","$264,000","5","3 (3 0)","1,573","0.3650","68","EXSL01"
"19037641","S","07/16/2019","RESI","3346 Cordes","Unincorporated","St Louis","331","53","$169,900","3","2 (2 0)","1,488","0.1870","58","FORU01"
"19033306","S","07/19/2019","RESI","3400 Cordes","Unincorporated","St Louis","331","39","$182,000","3","2 (2 0)","1,234","0.1700","56","RLXG01"
"19053716","S","09/09/2019","RESI","3418 Cordes","Unincorporated","St Louis","331","243","$183,000","3","2 (1 1)","1,408","0.1700","169","EXSL01"
"19033185","S","07/24/2019","RESI","1930 Cordoba Dr","Florissant","Florissant","64","10","$145,000","3","2 (2 0)","1,475","0.2460","55","BHSP13"
"19052493","S","08/16/2019","RESI","927 CORDOVA St","Unincorporated","St Louis","46","3","$25,000","3","2 (2 0)","1,333","0.1700","59","RMXR01"
"19064748","S","08/29/2019","RESI","80 Cornelia Ave","Glendale","Glendale","196","0","$430,000","4","2 (2 0)","2,393","0.3560","73","JONM01"
"19028511","S","07/01/2019","RESI","7120 Cornell Ave","University City","St Louis","136","46","$349,000","3","3 (2 1)","1,750","0.1450","65","RDKY02"
"19023797","S","07/09/2019","RESI","8131 Cornell Ct","University City","St Louis","136","33","$479,900","5","3 (2 1)","3,060","0.1780","79","BHSP04"
"19034837","S","07/10/2019","RESI","7306 Cornell Ave","University City","University City","136","8","$484,000","4","4 (2 2)","2,262","0.1330","80","MCFE01"
"19035138","S","07/30/2019","RESI","901 Cornell Ave","Webster Groves","St Louis","256","32","$58,000","4","1 (1 0)","1,359","0.1730","91","PRMG01"
"19031685","S","07/31/2019","RESI","7034 Cornell Ave","University City","University City","136","86","$450,000","4","3 (2 1)","2,340","0.1330","89","MCFE01"
"19052350","S","08/20/2019","RESI","7481 Cornell Ave","University City","University City","136","4","$364,900","3","3 (2 1)","2,142","0.1410","84","DIEL01"
"19063775","S","09/23/2019","RESI","7567 Cornell Ave","University City","St Louis","136","0","$275,000","3","3 (2 1)","2,120","0.1560","94","BHAL02"
"19041211","S","09/27/2019","RESI","7924 CORNELL Ave","University City","St Louis","136","64","$710,000","4","4 (3 1)","3,569","0.1600","19","NEWO01"
"19031363","S","08/23/2019","RESI","7130 Cornell Avenue","University City","University City","136","45","$370,000","3","3 (3 0)","2,091","0.1326","96","MCAR01"
"19060926","S","09/25/2019","RESI","10747 Corning Dr","Unincorporated","St Louis","316","3","$177,500","3","1 (1 0)","1,008","0.2738","61","KWSW01"
"19046166","S","08/02/2019","RESI","5231 Cornwall Estates","Unincorporated","St Louis","331","14","$228,000","3","2 (2 0)","1,245","0.2420","52","REMV01"
"19032528","S","08/05/2019","RESI","436 Corona Ct","Webster Groves","St Louis","256","1","$65,000","2","1 (1 0)","843","0.1745","69","EXSL01"
"19061480","S","09/06/2019","RESI","436 Corona","Webster Groves","St Louis","256","2","$91,000","2","1 (1 0)","843","0.1750","69","JONI01"
"19041711","S","07/24/2019","RESI","432 Coronado","Ballwin","Ballwin","348","48","$375,000","4","2 (2 0)","2,415","0.3100","54","CICP03"
"19013332","S","07/11/2019","RESI","9500 Corregidor Dr","Woodson Terrace","St Louis","91","8","$82,000","2","2 (2 0)","806","0.1423","77","KWRC01"
"19059169","S","09/20/2019","RESI","338 Couch Ave","Kirkwood","St Louis","196","5","$241,000","2","1 (1 0)","1,263","0.1990","68","MADA01"
