"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"10021285","S","04/20/2010","RESI","2068 Wedgewood Dr","Jennings","Jennings","16","7","$17,000","2","1 (1 0)","834","0.1380","77","REGO01"
"90059863","S","04/05/2010","RESI","2555 Hord Ave","Jennings","Jennings","16","122","$17,000","5","2 (2 0)","1,378","0.1430","83","AMCN01"
"10016832","S","04/23/2010","RESI","5456 Wilborn Dr","Jennings","Jennings","16","14","$17,100","2","1 (1 0)","1,000","0.1600","68","CBG 06"
"10016119","S","04/29/2010","RESI","7435 Jenwood Ave","Country Club Hills","St Louis","16","40","$19,000","2","1 (1 0)","792","0.1350","77","JTWR01"
"10010624","S","06/25/2010","RESI","1818 Veronica Ave","Jennings","St Louis","16","72","$19,900","2","1 (1 0)","1,050","0.1290","64","PRPA01"
"10008157","S","05/24/2010","RESI","7520 Eunice Ave","Country Club Hills","St Louis","16","76","$22,000","3"," (0 0)","1,008","0.1210","78","BRID01"
"10025706","S","05/14/2010","RESI","8835 Greenbrook Dr","Jennings","St Louis","16","11","$23,500","3","2 (1 1)","1,244","0.1400","71","CMBL01"
"10017336","S","06/14/2010","RESI","5511 Belridge Ct","Jennings","Jennings","16","10","$24,100","2","1 (1 0)","918","0.1210","76","INGR01"
"10009342","S","04/30/2010","RESI","8314 Willett Ave","Jennings","Jennings","16","64","$25,000","2","1 (1 0)","1,008","0.1290","67","RXGT01"
"10004573","S","05/21/2010","RESI","8825 Scottdale Ave","Jennings","St Louis","16","91","$25,500","3","1 (1 0)","1,008","0.2170","60","RLXG01"
"10030778","S","06/30/2010","RESI","8800 Clifton Ave","Jennings","Jennings","16","24","$26,000","2","1 (1 0)","990","0.1430","78","CBG 06"
"10005516","S","04/16/2010","RESI","5630 Mclaran Ave","Country Club Hills","St Louis","16","74","$26,000","3","1 (1 0)","988","0.1390","62","ALXD01"
"10004588","S","05/27/2010","RESI","8946 Whitstone Ct","Jennings","St Louis","16","120","$26,000","2","1 (1 0)","950","0.1400","75","ALXD01"
"10024847","S","05/14/2010","RESI","2621 Eltarose Dr","Jennings","St Louis","16","8","$26,900","3"," (0 0)","1,383","0.1850","55","RNFK01"
"10009772","S","04/26/2010","RESI","9401 Jennings Station Rd","Jennings","St Louis","16","10","$27,250","2","1 (1 0)","982","0.1840","65","INGR01"
"10012580","S","04/09/2010","RESI","9419 Edgewater Dr","Jennings","Jennings","16","6","$28,000","2","1 (1 0)","982","0.1380","68","RLXG01"
"10007754","S","04/16/2010","RESI","9232 Riverwood Dr","Jennings","St Louis","16","35","$29,000","3","1 (1 0)","1,150","0.1990","66","CMBL01"
"10005362","S","05/10/2010","RESI","2535 Hord Ave","Jennings","Jennings","16","24","$29,900","2","2 (2 0)","1,026","0.2290","92","CBG 06"
"10035204","S","06/14/2010","RESI","8835 Greenbrook Dr","Jennings","St Louis","16","0","$31,000","3"," (0 0)","1,244","0.1400","71","RMMG01"
"10024867","S","05/18/2010","RESI","9229 Leamont Dr","Jennings","St Louis","16","20","$31,000","4","1 (1 0)","1,727","0.3800","68","CMBL01"
"10018578","S","05/27/2010","RESI","9109 Boyce","Jennings","St Louis","16","22","$34,500","2"," (0 0)","1,178","0.2010","63","EXSL01"
"90028828","S","06/30/2010","RESI","5636 Statler Ave","Country Club Hills","St Louis","16","272","$47,500","2","1 (1 0)","777","0.1350","77","CBG 06"
"10016028","S","05/04/2010","RESI","7030 Theodore Ave","Jennings","Jennings","16","7","$55,000","3"," (0 0)","1,146","0.1390","72","SCHW01"
"10018904","S","06/30/2010","RESI","10188 Count Dr","Unincorporated","St Louis","16","29","$61,000","3","1 (1 0)","1,248","0.1190","69","GLDR01"
"10013908","S","06/22/2010","RESI","9104 Leamont Dr","Jennings","Jennings","16","42","$61,900","3","2 (1 1)","1,031","0.2530","64","MCLA"
"10014319","S","06/04/2010","RESI","8841 Cherrywood Lane","Jennings","St Louis","16","64","$67,000","2","2 (1 1)","1,080","0.1670","60","CBG 15"
"90057142","S","05/25/2010","RESI","9105 Leamont Dr","Jennings","Jennings","16","181","$72,000","2","1 (1 0)","875","0.2530","63","PRUA02"
"10016495","S","05/28/2010","RESI","9442 Westchester Dr","Jennings","Jennings","16","70","$75,000","3","2 (2 0)","1,503","0.1620","66","REGO03"
