"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"19028432","S","05/23/2019","RESI","10800 Lacklink Rd","Unincorporated","St Louis","76","2","$165,000","3","2 (2 0)","1,186","0.5740","79","KEND01"
"19017766","S","04/25/2019","RESI","8411 South Laclede Station Rd","Unincorporated","St Louis","271","5","$159,000","3","1 (1 0)","1,017","0.1760","65","BHSP02"
"19019472","S","05/07/2019","RESI","2626 Laclede Station","Maplewood","St Louis","241","3","$190,000","2","2 (2 0)","1,293","0.1860","116","CBPR01"
"19026319","S","06/27/2019","RESI","2126 Laclede Station","Maplewood","St Louis","241","68","$140,000","2","1 (1 0)","960","0.1320","72","CBPR01"
"19028506","S","06/27/2019","RESI","1250 Laclede Station Rd","Richmond Heights","St Louis","241","21","$403,648","3","2 (2 0)","1,987","0.3580","68","BHGR01"
"19020119","S","05/21/2019","RESI","14300 Ladue Rd","Chesterfield","Chesterfield","167","56","$335,000","4","4 (2 2)","2,592","0.8640","51","BAUP02"
"18061170","S","06/18/2019","RESI","12824 Ladue Rd","Creve Coeur","St Louis","167","540","$650,000","5","5 (4 1)","3,744","1.0000","31","EXRT01"
"19010465","S","04/15/2019","RESI","183 Laduemont Dr","Creve Coeur","St Louis","167","3","$649,900","5","4 (3 1)","3,193","1.0000","51","BHSP09"
"19014438","S","05/24/2019","RESI","260 South Lafayette St","Florissant","Florissant","64","75","$145,000","4","2 (2 0)","1,318","0.1710","60","BHSP13"
"19008908","S","05/17/2019","RESI","17117 Lafayette Trails Ct","Wildwood","Wildwood","347","95","$335,000","3","3 (3 0)","2,189","0.2300","25","BHAL05"
"19025668","S","06/06/2019","RESI","17124 Lafayette Trails Ct","Wildwood","Wildwood","347","57","$460,000","5","5 (3 2)","3,278","0.2200","23","BHAL05"
"19004908","S","05/02/2019","RESI","72 Lake Forest Dr","Richmond Heights","Richmond Heights","226","53","$1,117,000","5","5 (4 1)","3,678","0.3120","91","MCFE01"
"19018210","S","04/17/2019","RESI","12200 Lake Meade","Unincorporated","St Louis","166","59","$260,000","4","3 (2 1)","1,887","0.3000","55","MADA01"
"19026130","S","05/22/2019","RESI","12120 Lake Meade","Unincorporated","St Louis","166","5","$312,500","4","3 (3 0)","1,848","0.2310","56","CBG 05"
"19010115","S","04/10/2019","RESI","6457 Lake Paddock","Unincorporated","Florissant","47","7","$89,000","4","2 (2 0)","2,030","0.2670","46","TABR01"
"18082426","S","05/06/2019","RESI","6547 Lake Paddock Dr","Unincorporated","Florissant","47","221","$65,000","4","2 (2 0)","2,073","0.2880","53","KWRC01"
"19008637","S","04/01/2019","RESI","6948 Lake Park Cir","Unincorporated","St Louis","271","7","$217,500","4","4 (2 2)","2,216","0.2000","32","RMXR04"
"19009662","S","04/04/2019","RESI","12047 Lake Placid Dr","Unincorporated","St Louis","166","40","$262,000","3","3 (2 1)","1,858","0.2730","54","CBG 11"
"19028912","S","06/28/2019","RESI","9839 Lakeford Lane","Unincorporated","St Louis","271","63","$155,000","3","2 (1 1)","1,144","0.1980","61","AVER01"
"19010529","S","04/04/2019","RESI","1843 Lakeheights","Unincorporated","St Louis","46","6","$114,000","3","2 (2 0)","1,344","0.2370","47","RDKY02"
"19023160","S","05/31/2019","RESI","1849 Lakeheights Lane","Unincorporated","St Louis","46","5","$135,000","3","2 (2 0)","1,344","0.2990","47","WCLK01"
"19031845","S","05/30/2019","RESI","16252 Lakeshore Meadows Ct","Wildwood","Wildwood","346","3","$450,000","4","4 (3 1)","3,588","0.2400","19","KWRC01"
"18086559","S","04/15/2019","RESI","1132 Lakeview Ave","Unincorporated","St Louis","46","69","$50,000","3","1 (1 0)","1,248","0.2150","64","BHAL05"
"19026189","S","06/28/2019","RESI","2166 Lakeview Dr","Crystal Lake Park","St Louis","151","65","$314,000","3","2 (1 1)","1,764","0.2296","94","RDKY02"
"19017965","S","05/02/2019","RESI","3553 Lakeview Heights Dr","Unincorporated","St Louis","332","2","$312,000","3","2 (2 0)","2,047","0.1700","18","RLGR01"
"19015566","S","05/20/2019","RESI","8027 Lakewood Ave","Unincorporated","St Louis","286","28","$124,000","3","2 (2 0)","830","0.0830","58","BHSP07"
"19016396","S","06/27/2019","RESI","8025 Lakewood Ave","Unincorporated","St Louis","286","54","$43,000","1","1 (1 0)","774","0.1540","89","REGO01"
"19018090","S","05/15/2019","RESI","12920 Lampadaire","Creve Coeur","St Louis","166","14","$360,000","5","4 (3 1)","2,362","0.3920","47","RDKY02"
"19021814","S","05/30/2019","RESI","12937 Lampadaire Dr","Creve Coeur","Creve Coeur","166","15","$385,000","4","2 (2 0)","2,063","0.3554","47","CBPR01"
"19031124","S","06/03/2019","RESI","3743 Lan Dr","Unincorporated","St Louis","331","4","$195,000","3","2 (2 0)","1,332","0.2450","57","MADA01"
"19009377","S","04/11/2019","RESI","7357 Landi Ct","Hazelwood","Hazelwood","48","3","$112,000","3","2 (2 0)","950","0.1780","53","PLAT01"
"19038058","S","06/20/2019","RESI","11031 Landseer Dr","Unincorporated","St Louis","46","2","$40,010","2","1 (1 0)","1,093","0.1840","57","AMRG01"
"19013617","S","04/11/2019","RESI","10606 Langford","Unincorporated","St Louis","46","29","$95,000","3","2 (2 0)","1,444","0.1640","56","UPTN01"
"19009642","S","04/01/2019","RESI","5207 Langley Ave","Unincorporated","St Louis","286","5","$142,000","3","2 (2 0)","1,490","0.2476","99","MADA01"
"18081184","S","04/30/2019","RESI","5011 Langley","Unincorporated","Affton","286","201","$92,500","2","1 (1 0)","706","0.1650","99","WBRS01"
