"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"9528209","S","04/22/2010","RESI","2742 Hermitage Ave","","St Louis","3","37","$80,000","3","1 (0 0)","832","0.1690","70","RMBC01"
"10003963","S","06/18/2010","RESI","3824 Wilmington Ave","","St Louis","3","65","$135,000","3","1 (1 0)","1,066","","88","BLAS"
"10028446","S","06/16/2010","RESI","6551 Corbitt Ave","University City","University City","4","17","$11,501","2"," (0 0)","816","0.1000","69","OWAI01"
"10024547","S","05/12/2010","RESI","7447 Canton Ave","University City","St Louis","4","9","$47,500","3"," (0 0)","1,040","0.1260","58","RNFK01"
"10026562","S","05/26/2010","RESI","10308 Lord Dr","Unincorporated","St Louis","5","15","$8,000","3"," (0 0)","770","0.1490","64","OWAI01"
"10026577","S","06/04/2010","RESI","6026 Evergreen Blvd","Berkeley","Kinloch","5","19","$9,500","2"," (0 0)","816","0.1260","62","OWAI01"
"90000765","S","04/23/2010","RESI","6905 Leedale Dr","Velda City","St Louis","5","639","$9,500","2","1 (1 0)","950","0.1410","87","CFSR01"
"10027327","S","05/27/2010","RESI","10016 Chambers Hill Dr","Unincorporated","St Louis","5","9","$24,000","3","2 (1 1)","1,140","0.1730","56","REGO01"
"10000968","S","06/24/2010","RESI","8560 Park","","St Louis","5","129","$89,000","3","2 (1 1)","1,196","","90","KLMN"
"10022741","S","05/25/2010","RESI","10400 Saint Ives Dr","Dellwood","Dellwood","5","11","$89,900","3"," (0 0)","1,134","0.1980","52","LMRP01"
"10004222","S","04/16/2010","RESI","5457 Helen Ave","Jennings","Jennings","16","73","$4,250","2"," (0 0)","800","0.1480","103","ALLD01"
"10004963","S","04/22/2010","RESI","7160 Beulah Ave","Jennings","St Louis","16","49","$4,500","2"," (0 0)","784","0.1390","93","BRID01"
"90056332","S","05/11/2010","RESI","5406 Hamilton Ave","Jennings","St Louis","16","106","$4,500","2","2 (2 0)","1,530","0.0730","90","PRPT01"
"10014937","S","05/11/2010","RESI","5656 Janet Ave","Jennings","Jennings","16","392","$5,300","1","1 (1 0)","784","0.2200","98","CBG 06"
