"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"15046484","S","09/03/2015","RESI","132 South Clark Ave","Ferguson","St Louis","5","15","$17,500","2","1 (1 0)","1,230","0.2300","126","KWSW01"
"15038364","S","08/06/2015","RESI","305 Kirk Dr","Ferguson","St Louis","5","0","$85,000","2","1 (1 0)","875","0.1790","62","LALX01"
"15036481","S","07/27/2015","RESI","5354 Helen Ave","Jennings","St Louis","16","5","$2,300","1","1 (1 0)","","0.0740","101","HRSR01"
"15037995","S","09/25/2015","RESI","2050 Belle Ave","Jennings","St Louis","16","69","$6,500","3","1 (1 0)","1,312","0.2760","102","HRLG01"
"15044643","S","08/27/2015","RESI","8368 College Ave","Jennings","St Louis","16","7","$7,000","1","1 (1 0)","750","0.0840","82","BRID01"
"15048122","S","09/22/2015","RESI","5556 Sapphire Ave","Jennings","St Louis","16","8","$8,700","3","1 (1 0)","888","0.1390","62","DPEV01"
"15023518","S","07/06/2015","RESI","5541 Sapphire Ave","Jennings","St Louis","16","33","$8,700","3","1 (1 0)","","0.1380","63","CBG 05"
"15043426","S","08/31/2015","RESI","7223 Emma Ave","Jennings","St Louis","16","23","$10,000","2","2 (2 0)","","0.1160","73","REED"
"15022183","S","07/17/2015","RESI","2422 Mary Ave","Jennings","St Louis","16","5","$10,000","5","2 (2 0)","2,183","0.3400","","MCNR01"
"15032826","S","08/14/2015","RESI","7201 Harney","Flordell Hills","Jennings","16","192","$10,500","3","2 (1 1)","1,503","0.1460","75","DLRL01"
"14068235","S","08/14/2015","RESI","7040 GLENBORO Dr","Flordell Hills","St Louis","16","82","$12,800","2","1 (1 0)","984","0.1380","77","RMXP01"
"15044534","S","09/28/2015","RESI","8916 Mayfield","Jennings","St Louis","16","15","$13,000","2","1 (1 0)","810","0.1260","","MCNR01"
"15026715","S","07/27/2015","RESI","7548 Eunice Ave","Country Club Hills","St Louis","16","32","$13,500","2","1 (1 0)","744","0.1090","78","HILB01"
"15002612","S","07/13/2015","RESI","7017 IDLEWILD Ave","Jennings","St Louis","16","260","$13,500","3","1 (1 0)","1,128","0.1460","88","HRIR01"
"15045708","S","08/28/2015","RESI","7301 Esterbrook","Jennings","St Louis","16","3","$14,900","6","2 (2 0)","988","0.1380","58","LBTR01"
"15021063","S","07/24/2015","RESI","2631 HORD Ave","Jennings","St Louis","16","51","$15,000","2","1 (1 0)","888","0.1210","53","RMXP01"
"15045082","S","09/01/2015","RESI","7414 Pleaseway Dr","Country Club Hills","St Louis","16","19","$15,974","2","1 (1 0)","","0.0860","43","OWNC01"
"15044509","S","09/09/2015","RESI","2316 Shields Ave","Jennings","St Louis","16","26","$17,500","2","1 (1 0)","700","0.1440","67","CMKL01"
"15017591","S","07/24/2015","RESI","2815 Glendale Ave","Jennings","St Louis","16","20","$17,800","2","1 (1 0)","1,080","0.4590","91","GLDR01"
"15039370","S","09/08/2015","RESI","7448 Chandler Ave","Country Club Hills","St Louis","16","5","$18,000","2","1 (1 0)","","0.1510","78","RRSC01"
"15023525","S","07/24/2015","RESI","2555 Ada Ave","Jennings","St Louis","16","64","$18,900","2","1 (1 0)","","0.1320","60","REED"
"15039950","S","08/25/2015","RESI","5512 FAIRRIDGE Ct","Jennings","St Louis","16","0","$20,000","2","1 (1 0)","1,038","0.1160","76","REED"
"15038121","S","07/10/2015","RESI","7505 Chandler Ave","Country Club Hills","St Louis","16","1","$20,000","2","1 (1 0)","772","4726.0000","67","REED"
"15006129","S","07/29/2015","RESI","7365 Calvin Ave","Jennings","St Louis","16","155","$20,000","2","2 (2 0)","768","0.1380","73","HRLG01"
"15006093","S","07/29/2015","RESI","7340 Calvin Ave","Jennings","St Louis","16","154","$20,000","3","1 (1 0)","950","0.1300","60","HRLG01"
"15037338","S","08/10/2015","RESI","7101 Beulah Ave","Jennings","St Louis","16","26","$21,000","3","2 (2 0)","1,056","0.1830","69","FOWL01"
"15042692","S","09/02/2015","RESI","9157 Victory Ave","Jennings","St Louis","16","10","$22,000","3","3 (3 0)","","0.1520","40","OWNC01"
"15035705","S","08/24/2015","RESI","7020 Paisley","Flordell Hills","St Louis","16","43","$22,000","2","1 (1 0)","792","0.1310","78","WCLK01"
"15039946","S","08/25/2015","RESI","2616 AVIE Dr","Jennings","St Louis","16","0","$23,000","2","1 (1 0)","918","0.1160","79","REED"
"15038875","S","09/11/2015","RESI","2001 Riverwood Dr","Jennings","St Louis","16","12","$24,500","3","2 (1 1)","1,188","0.2120","66","CBG 06"
"15029862","S","07/08/2015","RESI","2805 SOLWAY Ave","Jennings","Jennings","16","28","$25,500","4","3 (2 1)","1,870","0.2000","66","RLXG01"
"15039951","S","08/25/2015","RESI","8843 GRANADA Place","Jennings","St Louis","16","0","$27,000","3","1 (1 0)","900","0.1370","67","REED"
"15027284","S","07/17/2015","RESI","7549 Calvin Ave","Country Club Hills","St Louis","16","65","$27,900","2","1 (1 0)","792","0.1210","76","RERR01"
"15018978","S","07/15/2015","RESI","8933 Gateland Ave","Jennings","St Louis","16","65","$27,900","2","1 (1 0)","919","","65","RNST01"
"15035926","S","08/05/2015","RESI","9443 Bluegrass Dr","Jennings","St Louis","16","13","$30,200","3","1 (1 0)","1,195","0.1490","66","XELT01"
"15030090","S","07/24/2015","RESI","7145 Manette","Flordell Hills","St Louis","16","0","$34,000","1","2 (0 2)","722","0.1400","78","CBG 12"
"15030086","S","07/24/2015","RESI","7050 Manette","Flordell Hills","St Louis","16","0","$34,000","2","1 (1 0)","792","0.1150","72","CBG 12"
"15018617","S","07/17/2015","RESI","9424 Auburn Dr","Jennings","St Louis","16","68","$46,000","2","2 (2 0)","982","0.1420","69","RMXR04"
"15002721","S","08/28/2015","RESI","9247 Ranch Meadows","Jennings","St Louis","16","134","$70,000","2","2 (1 1)","1,148","0.1740","57","HRSR01"
