"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"17057503","S","08/24/2017","RESI","9310 Lavern","Unincorporated","St Louis","271","3","$146,500","3","3 (2 1)","1,040","0.1600","29","KWSW01"
"17058813","S","09/14/2017","RESI","12153 Lavida Ave","Unincorporated","St Louis","46","14","$91,000","4","3 (2 1)","1,938","0.1600","66","CBG 06"
"17046339","S","07/07/2017","RESI","9004 Lawn Ave","Brentwood","St Louis","211","4","$333,974","3","2 (2 0)","1,503","0.1700","80","BHAL02"
"17058270","S","09/29/2017","RESI","2834 Lawndell","Brentwood","St Louis","211","39","$234,000","2","1 (1 0)","927","0.1980","70","RMXR03"
"17048978","S","08/25/2017","RESI","6442 Lawnside Dr","Unincorporated","St Louis","271","27","$150,000","3","1 (1 0)","988","0.1930","62","ODGR01"
"16011435","S","07/14/2017","RESI","18 Lawrence Drive","Creve Coeur","Creve Coeur","151","95","$790,008","5","4 (4 0)","3,100","0.4800","","HEBR01"
"17041626","S","07/14/2017","RESI","1785 Layven Ave","Florissant","Florissant","48","7","$108,000","3","1 (1 0)","912","0.2320","50","LNDT01"
"17029565","S","07/10/2017","RESI","13930 Le Sabre Dr","Unincorporated","Florissant","47","22","$127,000","3","2 (2 0)","1,645","0.2390","53","RMXR02"
"17051980","S","08/23/2017","RESI","923 Leawood","Crestwood","Crestwood","316","35","$171,000","3","2 (2 0)","1,472","0.1720","65","FRST01"
"17058314","S","08/24/2017","RESI","419 Lee Ave","Webster Groves","Webster Groves","256","7","$279,000","3","1 (1 0)","","0.1700","96","MADA01"
"17060694","S","09/05/2017","RESI","1020 Lees Lane","Florissant","Florissant","47","3","$117,000","3","3 (2 1)","1,109","0.1870","54","BHSP02"
"17040526","S","07/06/2017","RESI","1544 Legacy Cir","Unincorporated","Fenton","349","8","$505,000","4","4 (3 1)","3,291","0.2300","13","CBG 49"
"17034971","S","08/31/2017","RESI","606 Legends Bluffs","Eureka","Eureka","346","30","$418,000","4","3 (2 1)","3,153","0.3000","16","RBRW01"
"17007737","S","08/28/2017","RESI","620 Legends View Dr","Eureka","Eureka","346","149","$300,000","4","3 (2 1)","2,660","0.2100","21","AVER01"
"17058134","S","09/07/2017","RESI","662 Legends View Dr","Eureka","Eureka","346","19","$329,900","4","3 (2 1)","2,604","0.1900","20","AMRG01"
"17041016","S","08/08/2017","RESI","233 Lehigh Meadows Dr","Chesterfield","Chesterfield","348","22","$478,000","4","4 (2 2)","2,844","0.2500","24","KWRC01"
"17043726","S","07/13/2017","RESI","10915 Leighton Ct","Unincorporated","St Louis","151","8","$425,000","4","3 (2 1)","2,004","0.2300","33","CBG 04"
"17059701","S","08/22/2017","RESI","1395 Leisure","Florissant","Florissant","47","16","$114,000","3","3 (2 1)","1,058","0.1730","51","CRTN01"
"17050370","S","08/29/2017","RESI","1465 Leisure Dr","Unincorporated","Florissant","47","12","$125,000","3","2 (2 0)","1,368","0.1890","51","BHSP05"
"17040671","S","07/24/2017","RESI","130 Lemay Gardens","Unincorporated","Unincorporated","331","27","$105,000","2","1 (1 0)","980","","77","EXSL01"
"17049020","S","09/20/2017","RESI","3677 Lemay Woods","Unincorporated","St Louis","332","66","$173,000","3","2 (2 0)","1,427","0.1720","37","RMXN01"
"17039416","S","07/20/2017","RESI","9042 Lemona","Unincorporated","St Louis","286","27","$156,000","3","2 (2 0)","1,102","0.2480","45","FORU01"
"17056889","S","08/30/2017","RESI","9215 Lemona Dr","Unincorporated","St Louis","271","0","$148,500","3","2 (2 0)","1,128","0.1400","50","KWSW01"
"17068126","S","09/08/2017","RESI","309 Lenhardt Ave","Unincorporated","St Louis","301","6","$40,000","3","2 (2 0)","1,505","0.0830","107","RLXG01"
"17057791","S","09/29/2017","RESI","312 Lenhardt Ave","Unincorporated","St Louis","301","38","$49,000","1","1 (1 0)","1,012","0.1050","124","WREA01"
"17042279","S","08/10/2017","RESI","5104 Lenox Ave","Shrewsbury","St Louis","271","43","$105,000","2","1 (1 0)","1,008","0.0880","88","CBPR01"
"17048828","S","08/14/2017","RESI","9314 Leona Ct","Unincorporated","St Louis","271","22","$159,000","4","2 (2 0)","1,412","0.1653","69","PLAT01"
"17038081","S","07/05/2017","RESI","502 Leonard Ave","Rock Hill","St Louis","256","6","$309,000","4","4 (3 1)","1,738","0.2200","17","KWRC01"
"17049142","S","07/07/2017","RESI","710 Leonard Ave","Valley Park","Valley Park","181","2","$61,500","2","2 (1 1)","964","0.5970","79","KWRW01"
"17045602","S","07/10/2017","RESI","507 Leonard Ave","Rock Hill","St Louis","256","3","$325,000","3","3 (3 0)","","0.1800","28","HYBR01"
"17048438","S","07/21/2017","RESI","504 Leonard Ave","Rock Hill","St Louis","256","5","$333,000","3","4 (2 2)","","0.2200","27","CBG 11"
"17015078","S","08/16/2017","RESI","1125 Lering","Ballwin","Ballwin","348","105","$320,000","4","3 (3 0)","3,066","0.3440","45","WCLK01"
"17054742","S","08/11/2017","RESI","4132 Les Cherbourg","Unincorporated","Florissant","47","3","$139,900","3","2 (2 0)","1,300","0.2000","34","CODY01"
"17066908","S","09/29/2017","RESI","4123 Les Cherbourg Lane","Unincorporated","Florissant","47","12","$136,180","4","2 (2 0)","1,803","0.3200","32","BBND01"
"17029547","S","08/25/2017","RESI","808 Lesparre Dr","Creve Coeur","St Louis","166","41","$285,000","4","3 (2 1)","2,090","0.2300","55","KWSW01"
"17049444","S","09/14/2017","RESI","9769 Lewis And Clark","Moline Acres","St Louis","31","68","$25,000","3","2 (2 0)","1,209","0.1610","77","RMBC01"
"17043120","S","07/14/2017","RESI","651 Lewiston Dr","Kirkwood","Kirkwood","196","16","$252,500","3","2 (2 0)","1,824","0.1910","70","JONM01"
"17039477","S","08/11/2017","RESI","7522 Liberty Ave","University City","St Louis","136","9","$62,065","3","1 (1 0)","1,617","0.4780","92","DCKI01"
"17055327","S","09/11/2017","RESI","7547 Liberty Ave","University City","St Louis","136","11","$50,251","2","1 (1 0)","972","0.1160","81","REOX01"
"17040581","S","07/25/2017","RESI","2679 Lido Lane","Unincorporated","St Louis","332","1","$252,000","3","2 (2 0)","1,611","0.2760","50","REPG01"
"17045388","S","07/27/2017","RESI","1706 Liggett","Crestwood","St Louis","316","3","$187,950","3","1 (1 0)","1,508","0.2550","66","PLAT01"
"17044048","S","09/21/2017","RESI","832 Liggett Ave","Crestwood","St Louis","316","85","$112,000","2","1 (1 0)","768","0.2000","72","KWSW01"
"17014648","S","07/31/2017","RESI","4170 Lighthouse","Unincorporated","Florissant","47","53","$257,000","4","3 (2 1)","3,140","0.2570","8","KWSW01"
