"MLS","St","Status Date","P Type","Address","Municipality Township","City","Area","CDOM","Price","Bedrooms","Bth","Square Footage","Acres","Age","Listing Office ID"
"13021297","S","06/12/2013","RESI","950 Blase Ave","Des Peres","St Louis","196","53","$475,000","4","4 (3 1)","2,588","0.2100","14","CJJO01"
"12034293","S","04/30/2013","RESI","336 West Adams Ave","Kirkwood","Kirkwood","196","247","$479,000","4","4 (3 1)","","","","MADA01"
"13011427","S","05/29/2013","RESI","12150 Bent Brook","Des Peres","Des Peres","196","4","$480,000","4","3 (2 1)","2,784","0.4100","40","MCAR03"
"13021604","S","06/21/2013","RESI","806 North Taylor ","Kirkwood","Kirkwood","196","35","$483,500","4","3 (3 0)","2,000","","69","PRUA02"
"13014103","S","06/04/2013","RESI","925 Oak Glen Manor Ct","Kirkwood","St Louis","196","114","$485,000","4","4 (2 2)","2,835","0.2600","26","HSEP01"
"12059749","S","06/26/2013","RESI","925 Twin Pine Dr","Des Peres","Des Peres","196","250","$486,878","4","4 (3 1)","2,569","","","SLEC09"
"13024519","S","05/01/2013","RESI","125 North Berry","Glendale","Glendale","196","0","$488,000","3","3 (3 0)","","0.2500","93","JONM01"
"13026285","S","06/28/2013","RESI","629 Windrush","Kirkwood","Kirkwood","196","15","$490,000","4","3 (3 0)","2,332","0.2260","56","CBG 25"
"13015230","S","05/31/2013","RESI","2031 Brookcreek Ln.","Kirkwood","Kirkwood","196","16","$490,000","4","3 (2 1)","3,170","0.3800","37","SMTR01"
"13005633","S","04/12/2013","RESI","6 Windsor Lane","Kirkwood","Kirkwood","196","18","$490,000","4","4 (3 1)","2,743","0.6700","79","PRUA02"
"13003856","S","05/30/2013","RESI","1018 Station Bend Lane","Kirkwood","Kirkwood","196","110","$490,000","4","4 (3 1)","2,746","0.3500","22","RMXR04"
"13013217","S","06/25/2013","RESI","803 West Lockwood Ave","Glendale","St Louis","196","99","$491,000","5","4 (3 1)","2,485","0.3900","81","PSTL01"
"13008531","S","05/02/2013","RESI","332 East Madison Ave","Kirkwood","St Louis","196","19","$496,500","4","3 (2 1)","2,393","0.1860","16","RDKY02"
"10012456","S","04/30/2013","RESI","1145 Harwood Rd","Des Peres","Des Peres","196","1,144","$500,000","4","3 (2 1)","","","0","MRGR01"
"13017140","S","06/14/2013","RESI","415 Luther Ct","Kirkwood","Kirkwood","196","17","$504,250","4","3 (3 0)","","0.3240","81","MCAR03"
"13016537","S","05/24/2013","RESI","12437 Nicholas Lane","Des Peres","Des Peres","196","13","$505,000","4","4 (3 1)","2,921","0.3400","19","SLEC04"
"12022369","S","05/20/2013","RESI","735 North Kirkwood Rd","Kirkwood","Kirkwood","196","344","$510,000","5","5 (4 1)","3,956","0.4700","21","CBPR01"
"13002726","S","04/19/2013","RESI","1450 Frances","Kirkwood","St Louis","196","36","$545,000","4","3 (2 1)","2,992","0.6000","28","RMXR01"
"13022983","S","06/17/2013","RESI","1611 Wendover Lane","Des Peres","St Louis","196","51","$550,000","4","3 (2 1)","2,893","0.7300","51","SLEC04"
"13027659","S","06/18/2013","RESI","693 Wyndham Crossing Circle","Des Peres","Des Peres","196","31","$579,000","4","5 (4 1)","3,794","0.3600","17","PRUA02"
"13003919","S","04/15/2013","RESI","1974 Windmoor Place","Town And Country","Town and Country","196","85","$579,000","4","4 (3 1)","3,261","","42","CBG 24"
"13021851","S","06/17/2013","RESI","918 Simmons Ave","Kirkwood","Kirkwood","196","11","$590,000","5","5 (4 1)","","0.1700","10","SLEC04"
"13004404","S","04/29/2013","RESI","1158 Lockett","Des Peres","St Louis","196","38","$590,000","4","5 (4 1)","3,258","0.3200","20","CBG 07"
"13022022","S","06/26/2013","RESI","538 Pointe Essex Ct","Kirkwood","St Louis","196","18","$595,000","4","3 (2 1)","3,218","0.3900","27","CBG 15"
"13028667","S","06/28/2013","RESI","374 Rue Renee","Warson Woods","Warson Woods","196","11","$599,000","5","5 (4 1)","3,071","0.3000","60","MCFE01"
"13017193","S","05/30/2013","RESI","19 Hillard Rd","Glendale","Glendale","196","59","$615,000","5","5 (3 2)","3,280","0.3250","70","RXSB01"
"13017051","S","06/25/2013","RESI","315 South Harrison  Ave","Kirkwood","Kirkwood","196","86","$649,923","5","5 (4 1)","2,989","0.2200","","KGBR01"
"12059614","S","06/17/2013","RESI","623 East Madison Ave","Kirkwood","Kirkwood","196","126","$657,190","4","4 (3 1)","4,150","0.2000","","1CRE"
"13016089","S","06/20/2013","RESI","2045 Oak Dr","Des Peres","St Louis","196","82","$670,000","4","5 (3 2)","3,872","0.5700","46","PRUA02"
"13023945","S","05/02/2013","RESI","630 North Taylor Ave","Kirkwood","Kirkwood","196","0","$675,000","5","3 (3 0)","3,492","1.3800","106","MCL 01"
"12033014","S","05/23/2013","RESI","429 West Monroe","","Kirkwood","196","323","$675,000","4","4 (3 1)","3,100","0.2500","","LIVL01"
"11020241","S","04/11/2013","RESI","1935 Windy Hill-TBB","","Kirkwood","196","559","$702,110","4","4 (3 1)","2,650","0.5100","0","MRGR01"
"13011243","S","06/14/2013","RESI","7 Hawbrook Lane","Kirkwood","Kirkwood","196","42","$703,800","4","3 (2 1)","3,132","0.5200","83","MANN01"
"12064510","S","04/29/2013","RESI","12427 Ridgefield","Des Peres","Des Peres","196","235","$705,000","4","4 (3 1)","3,872","0.3500","13","ADJS01"
"12036994","S","04/10/2013","RESI","419 Miriam Ave","Kirkwood","Kirkwood","196","74","$742,000","5","4 (3 1)","","0.2800","","MYLE01"
"12055475","S","06/28/2013","RESI","425 West Monroe","","Kirkwood","196","76","$818,835","4","5 (4 1)","3,500","0.2500","","LIVL01"
